# 
{"kP":"1","kD":"0","kI":"0","density":"997","profile":["dive: 2, 0.3, 30.00, 120.00"]}

dive: 2, 0.3, 30.00, 120.00
EX20, 00:03:27, 0.10, -0.14
EX20, 00:03:27, 0.10, -0.14
EX20, 00:03:27, 0.10, -0.14
EX20, 00:03:27, 0.10, -0.14
EX20, 00:03:28, 0.10, -0.14
EX20, 00:03:28, 0.10, -0.14
EX20, 00:03:28, 0.10, -0.14
EX20, 00:03:28, 0.10, -0.14
EX20, 00:03:28, 0.10, -0.14
EX20, 00:03:28, 0.10, -0.14
EX20, 00:03:28, 0.10, -0.14
EX20, 00:03:28, 0.10, -0.14
EX20, 00:03:29, 0.10, -0.14
EX20, 00:03:29, 0.10, -0.14
EX20, 00:03:29, 0.10, -0.14
EX20, 00:03:29, 0.10, -0.14
EX20, 00:03:29, 0.10, -0.14
EX20, 00:03:29, 0.10, -0.14
EX20, 00:03:29, 0.10, -0.14
EX20, 00:03:29, 0.10, -0.14
EX20, 00:03:30, 0.10, -0.14
EX20, 00:03:30, 0.10, -0.14
EX20, 00:03:30, 0.10, -0.14
EX20, 00:03:30, 0.10, -0.14
EX20, 00:03:30, 0.10, -0.14
EX20, 00:03:30, 0.10, -0.14
EX20, 00:03:30, 0.10, -0.14
EX20, 00:03:30, 0.10, -0.14
EX20, 00:03:31, 0.10, -0.14
EX20, 00:03:31, 0.10, -0.13
EX20, 00:03:31, 0.10, -0.14
EX20, 00:03:31, 0.10, -0.13
EX20, 00:03:31, 0.10, -0.13
EX20, 00:03:31, 0.10, -0.13
EX20, 00:03:31, 0.10, -0.13

EX20, 00:03:31, 0.10, -0.13
EX20, 00:03:32, 0.10, -0.13
EX20, 00:03:32, 0.10, -0.13
EX20, 00:03:32, 0.10, -0.13
EX20, 00:03:32, 0.10, -0.13
EX20, 00:03:32, 0.10, -0.13
EX20, 00:03:32, 0.10, -0.13
EX20, 00:03:32, 0.10, -0.13
EX20, 00:03:32, 0.10, -0.13
EX20, 00:03:33, 0.10, -0.13
EX20, 00:03:33, 0.10, -0.13
EX20, 00:03:33, 0.10, -0.13
EX20, 00:03:33, 0.10, -0.13
EX20, 00:03:33, 0.10, -0.13
EX20, 00:03:33, 0.10, -0.13
EX20, 00:03:33, 0.10, -0.13
EX20, 00:03:33, 0.10, -0.13
EX20, 00:03:34, 0.10, -0.13
EX20, 00:03:34, 0.10, -0.13
EX20, 00:03:34, 0.10, -0.14
EX20, 00:03:34, 0.10, -0.14
EX20, 00:03:34, 0.10, -0.14
EX20, 00:03:34, 0.10, -0.14
EX20, 00:03:34, 0.10, -0.13
EX20, 00:03:35, 0.10, -0.13
EX20, 00:03:35, 0.10, -0.14
EX20, 00:03:35, 0.10, -0.14
EX20, 00:03:35, 0.10, -0.14
EX20, 00:03:35, 0.10, -0.14
EX20, 00:03:35, 0.10, -0.14
EX20, 00:03:35, 0.10, -0.13
EX20, 00:03:35, 0.10, -0.14
EX20, 00:03:36, 0.10, -0.14
EX20, 00:03:36, 0.10, -0.14
EX20, 00:03:36, 0.10, -0.14

EX20, 00:03:36, 0.10, -0.14
EX20, 00:03:36, 0.10, -0.14
EX20, 00:03:36, 0.10, -0.14
EX20, 00:03:36, 0.10, -0.14
EX20, 00:03:36, 0.10, -0.14
EX20, 00:03:37, 0.10, -0.14
EX20, 00:03:37, 0.10, -0.14
EX20, 00:03:37, 0.10, -0.14
EX20, 00:03:37, 0.10, -0.14
EX20, 00:03:37, 0.10, -0.14
EX20, 00:03:37, 0.10, -0.14
EX20, 00:03:37, 0.10, -0.14
EX20, 00:03:37, 0.10, -0.14
EX20, 00:03:38, 0.10, -0.14
EX20, 00:03:38, 0.10, -0.14
EX20, 00:03:38, 0.10, -0.14
EX20, 00:03:38, 0.10, -0.14
EX20, 00:03:38, 0.10, -0.14
EX20, 00:03:38, 0.10, -0.14
EX20, 00:03:38, 0.10, -0.14
EX20, 00:03:38, 0.10, -0.14
EX20, 00:03:39, 0.10, -0.14
EX20, 00:03:39, 0.10, -0.14
EX20, 00:03:39, 0.10, -0.14
EX20, 00:03:39, 0.10, -0.14
EX20, 00:03:39, 0.10, -0.14
EX20, 00:03:39, 0.10, -0.14
EX20, 00:03:39, 0.10, -0.14
EX20, 00:03:39, 0.10, -0.14
EX20, 00:03:40, 0.10, -0.14
EX20, 00:03:40, 0.10, -0.14
EX20, 00:03:40, 0.10, -0.14
EX20, 00:03:40, 0.10, -0.14
EX20, 00:03:40, 0.10, -0.14
EX20, 00:03:40, 0.10, -0.14

EX20, 00:03:40, 0.10, -0.14
EX20, 00:03:40, 0.10, -0.14
EX20, 00:03:41, 0.10, -0.14
EX20, 00:03:41, 0.10, -0.14
EX20, 00:03:41, 0.10, -0.14
EX20, 00:03:41, 0.10, -0.14
EX20, 00:03:41, 0.10, -0.14
EX20, 00:03:41, 0.10, -0.14
EX20, 00:03:41, 0.10, -0.14
EX20, 00:03:42, 0.10, -0.14
EX20, 00:03:42, 0.10, -0.14
EX20, 00:03:42, 0.10, -0.14
EX20, 00:03:42, 0.10, -0.14
EX20, 00:03:42, 0.10, -0.14
