# 
{"kP":"0.5","kD":"0","kI":"0","density":"997","profile":["dive: 2, 0.3, 30.00, 120.00"]}

dive: 2, 0.3, 30.00, 120.00
EX20, 00:29:01, 0.10, -0.15
EX20, 00:29:01, 0.05, -0.15
EX20, 00:29:01, 0.05, -0.15
EX20, 00:29:01, 0.05, -0.15
EX20, 00:29:01, 0.05, -0.15
EX20, 00:29:01, 0.05, -0.15
EX20, 00:29:01, 0.05, -0.15
EX20, 00:29:01, 0.05, -0.15
EX20, 00:29:02, 0.05, -0.15
EX20, 00:29:02, 0.05, -0.15
EX20, 00:29:02, 0.05, -0.15
EX20, 00:29:02, 0.05, -0.15
EX20, 00:29:02, 0.05, -0.15
EX20, 00:29:02, 0.05, -0.15
EX20, 00:29:02, 0.05, -0.15
EX20, 00:29:02, 0.05, -0.15
EX20, 00:29:03, 0.05, -0.15
EX20, 00:29:03, 0.05, -0.15
EX20, 00:29:03, 0.05, -0.14
EX20, 00:29:03, 0.05, -0.14
EX20, 00:29:03, 0.05, -0.14
EX20, 00:29:03, 0.05, -0.13
EX20, 00:29:03, 0.05, -0.12
EX20, 00:29:03, 0.05, -0.12
EX20, 00:29:04, 0.05, -0.11
EX20, 00:29:04, 0.05, -0.10
EX20, 00:29:04, 0.05, -0.09
EX20, 00:29:04, 0.05, -0.09
EX20, 00:29:04, 0.05, -0.08
EX20, 00:29:04, 0.05, -0.07
EX20, 00:29:04, 0.05, -0.06
EX20, 00:29:04, 0.05, -0.05
EX20, 00:29:05, 0.05, -0.04
EX20, 00:29:05, 0.05, -0.03
EX20, 00:29:05, 0.05, -0.02

EX20, 00:29:05, 0.05, -0.00
EX20, 00:29:05, 0.05, 0.01
EX20, 00:29:05, 0.05, 0.02
EX20, 00:29:05, 0.05, 0.03
EX20, 00:29:06, 0.05, 0.04
EX20, 00:29:06, 0.05, 0.06
EX20, 00:29:06, 0.05, 0.07
EX20, 00:29:06, 0.05, 0.08
EX20, 00:29:06, 0.05, 0.09
EX20, 00:29:06, 0.05, 0.11
EX20, 00:29:06, 0.05, 0.12
EX20, 00:29:06, 0.05, 0.13
EX20, 00:29:07, 0.05, 0.15
EX20, 00:29:07, 0.05, 0.16
EX20, 00:29:07, 0.05, 0.17
EX20, 00:29:07, 0.05, 0.19
EX20, 00:29:07, 0.05, 0.20
EX20, 00:29:07, 0.05, 0.21
EX20, 00:29:07, 0.05, 0.23
EX20, 00:29:07, 0.05, 0.24
EX20, 00:29:08, 0.05, 0.25
EX20, 00:29:08, 0.05, 0.27
EX20, 00:29:08, 0.05, 0.28
EX20, 00:29:08, 0.05, 0.29
EX20, 00:29:08, 0.05, 0.31
EX20, 00:29:08, 0.05, 0.32
EX20, 00:29:08, 0.04, 0.34
EX20, 00:29:08, 0.04, 0.35
EX20, 00:29:09, 0.04, 0.37
EX20, 00:29:09, 0.04, 0.38
EX20, 00:29:09, 0.04, 0.39
EX20, 00:29:09, 0.04, 0.41
EX20, 00:29:09, 0.04, 0.42
EX20, 00:29:09, 0.04, 0.44
EX20, 00:29:09, 0.04, 0.45
EX20, 00:29:09, 0.04, 0.47
EX20, 00:29:10, 0.04, 0.48

EX20, 00:29:10, 0.04, 0.50
EX20, 00:29:10, 0.04, 0.52
EX20, 00:29:10, 0.04, 0.53
EX20, 00:29:10, 0.04, 0.55
EX20, 00:29:10, 0.04, 0.56
EX20, 00:29:10, 0.04, 0.58
EX20, 00:29:10, 0.04, 0.59
EX20, 00:29:11, 0.04, 0.61
EX20, 00:29:11, 0.04, 0.63
EX20, 00:29:11, 0.04, 0.64
EX20, 00:29:11, 0.04, 0.66
EX20, 00:29:11, 0.04, 0.67
EX20, 00:29:11, 0.04, 0.69
EX20, 00:29:11, 0.03, 0.71
EX20, 00:29:11, 0.03, 0.72
EX20, 00:29:12, 0.03, 0.74
EX20, 00:29:12, 0.03, 0.75
EX20, 00:29:12, 0.03, 0.77
EX20, 00:29:12, 0.03, 0.78
EX20, 00:29:12, 0.03, 0.80
EX20, 00:29:12, 0.03, 0.82
EX20, 00:29:12, 0.03, 0.83
EX20, 00:29:13, 0.03, 0.85
EX20, 00:29:13, 0.03, 0.86
EX20, 00:29:13, 0.03, 0.88
EX20, 00:29:13, 0.03, 0.90
EX20, 00:29:13, 0.03, 0.91
EX20, 00:29:13, 0.03, 0.93
EX20, 00:29:13, 0.03, 0.94
EX20, 00:29:13, 0.03, 0.96
EX20, 00:29:14, 0.03, 0.98
EX20, 00:29:14, 0.03, 0.99
EX20, 00:29:14, 0.03, 1.01
EX20, 00:29:14, 0.03, 1.03
EX20, 00:29:14, 0.03, 1.04
EX20, 00:29:14, 0.03, 1.06
EX20, 00:29:14, 0.03, 1.07

EX20, 00:29:14, 0.02, 1.09
EX20, 00:29:15, 0.02, 1.11
EX20, 00:29:15, 0.02, 1.13
EX20, 00:29:15, 0.02, 1.14
EX20, 00:29:15, 0.02, 1.16
EX20, 00:29:15, 0.02, 1.17
EX20, 00:29:15, 0.02, 1.19
EX20, 00:29:15, 0.02, 1.21
EX20, 00:29:15, 0.02, 1.22
EX20, 00:29:16, 0.02, 1.24
EX20, 00:29:16, 0.02, 1.26
EX20, 00:29:16, 0.02, 1.27
EX20, 00:29:16, 0.02, 1.29
EX20, 00:29:16, 0.02, 1.31
EX20, 00:29:16, 0.02, 1.32
EX20, 00:29:16, 0.02, 1.34
EX20, 00:29:16, 0.02, 1.35
EX20, 00:29:17, 0.02, 1.37
EX20, 00:29:17, 0.02, 1.39
EX20, 00:29:17, 0.02, 1.40
EX20, 00:29:17, 0.02, 1.42
EX20, 00:29:17, 0.02, 1.44
EX20, 00:29:17, 0.02, 1.45
EX20, 00:29:17, 0.02, 1.47
EX20, 00:29:17, 0.01, 1.49
EX20, 00:29:18, 0.01, 1.50
EX20, 00:29:18, 0.01, 1.52
EX20, 00:29:18, 0.01, 1.54
EX20, 00:29:18, 0.01, 1.55
EX20, 00:29:18, 0.01, 1.57
EX20, 00:29:18, 0.01, 1.59
EX20, 00:29:18, 0.01, 1.61
EX20, 00:29:18, 0.01, 1.62
EX20, 00:29:19, 0.01, 1.64
EX20, 00:29:19, 0.01, 1.66
EX20, 00:29:19, 0.01, 1.68
EX20, 00:29:19, 0.01, 1.69

EX20, 00:29:19, 0.01, 1.71
EX20, 00:29:19, 0.01, 1.73
EX20, 00:29:19, 0.01, 1.75
EX20, 00:29:20, 0.01, 1.76
EX20, 00:29:20, 0.01, 1.78
EX20, 00:29:20, 0.01, 1.80
EX20, 00:29:20, 0.01, 1.82
EX20, 00:29:20, 0.01, 1.83
EX20, 00:29:20, 0.01, 1.85
EX20, 00:29:20, 0.01, 1.87
EX20, 00:29:20, 0.01, 1.89
EX20, 00:29:21, 0.00, 1.91
EX20, 00:29:21, 0.00, 1.93
EX20, 00:29:21, 0.00, 1.94
EX20, 00:29:21, 0.00, 1.96
EX20, 00:29:21, 0.00, 1.98
EX20, 00:29:21, 0.00, 2.00
EX20, 00:29:21, 0.00, 2.02
EX20, 00:29:21, 0.00, 2.04
EX20, 00:29:22, 0.00, 2.06
EX20, 00:29:22, 0.00, 2.07
