# 
{"kP":"0.1","kD":"0","kI":"0","density":"997","profile":["dive: 2, 0.3, 30.00, 60.00"]}

dive: 2, 0.3, 30.00, 60.00
EX20, 00:06:42, -0.00, -0.09
EX20, 00:06:42, 0.00, -0.09
EX20, 00:06:42, 0.00, -0.09
EX20, 00:06:43, 0.00, -0.09
EX20, 00:06:43, 0.00, -0.09
EX20, 00:06:43, 0.00, -0.09
EX20, 00:06:43, 0.00, -0.09
EX20, 00:06:43, 0.00, -0.09
EX20, 00:06:43, 0.00, -0.09
EX20, 00:06:43, 0.00, -0.09
EX20, 00:06:43, 0.00, -0.09
EX20, 00:06:44, 0.00, -0.09
EX20, 00:06:44, 0.00, -0.09
EX20, 00:06:44, -0.00, -0.09
EX20, 00:06:44, -0.00, -0.09
EX20, 00:06:44, -0.00, -0.08
EX20, 00:06:44, -0.00, -0.05
EX20, 00:06:44, -0.00, -0.04
EX20, 00:06:44, -0.00, -0.04
EX20, 00:06:45, 0.03, -0.05
EX20, 00:06:45, 0.03, -0.04
EX20, 00:06:45, 0.03, 0.00
EX20, 00:06:45, 0.03, 0.06
EX20, 00:06:45, 0.03, 0.10
EX20, 00:06:45, 0.03, 0.11
EX20, 00:06:45, -0.12, 0.12
EX20, 00:06:45, -0.12, 0.09
EX20, 00:06:46, -0.12, -0.01
EX20, 00:06:46, -0.12, -0.06
EX20, 00:06:46, -0.12, -0.08
EX20, 00:06:46, -0.12, -0.09
EX20, 00:06:46, 0.10, -0.07
EX20, 00:06:46, 0.10, 0.01
EX20, 00:06:46, 0.10, 0.11
EX20, 00:06:47, 0.10, 0.15

EX20, 00:06:47, 0.10, 0.15
EX20, 00:06:47, 0.10, 0.14
EX20, 00:06:47, 0.04, 0.12
EX20, 00:06:47, 0.04, 0.06
EX20, 00:06:47, 0.04, -0.03
EX20, 00:06:47, 0.04, -0.07
EX20, 00:06:47, 0.04, -0.08
EX20, 00:06:48, 0.04, -0.09
EX20, 00:06:48, 0.03, -0.08
EX20, 00:06:48, 0.03, 0.01
EX20, 00:06:48, 0.03, 0.11
EX20, 00:06:48, 0.03, 0.15
EX20, 00:06:48, 0.03, 0.17
EX20, 00:06:48, 0.03, 0.17
EX20, 00:06:48, 0.05, 0.16
EX20, 00:06:49, 0.05, 0.08
EX20, 00:06:49, 0.05, -0.01
EX20, 00:06:49, 0.05, -0.06
EX20, 00:06:49, 0.05, -0.08
EX20, 00:06:49, 0.05, -0.09
EX20, 00:06:49, 0.03, -0.09
EX20, 00:06:49, 0.03, -0.04
EX20, 00:06:49, 0.03, 0.06
EX20, 00:06:50, 0.03, 0.11
EX20, 00:06:50, 0.03, 0.11
EX20, 00:06:50, 0.03, 0.12
EX20, 00:06:50, -0.01, 0.11
EX20, 00:06:50, -0.01, 0.06
EX20, 00:06:50, -0.01, -0.02
EX20, 00:06:50, -0.01, -0.06
EX20, 00:06:50, -0.01, -0.09
EX20, 00:06:51, -0.01, -0.09
EX20, 00:06:51, 0.00, -0.09
EX20, 00:06:51, 0.00, -0.09
EX20, 00:06:51, 0.00, -0.02
EX20, 00:06:51, 0.00, 0.04

EX20, 00:06:51, 0.00, 0.07
EX20, 00:06:51, 0.00, 0.08
EX20, 00:06:51, -0.03, 0.08
EX20, 00:06:52, -0.03, 0.05
EX20, 00:06:52, -0.03, -0.01
EX20, 00:06:52, -0.03, -0.06
EX20, 00:06:52, -0.03, -0.09
EX20, 00:06:52, -0.03, -0.09
EX20, 00:06:52, -0.00, -0.09
EX20, 00:06:52, -0.00, -0.09
