# 
{"kP":"1","kD":"0","kI":"0","density":"997","profile":["dive: 2, 0.3, 30.00, 10.00"]}

dive: 2, 0.3, 30.00, 10.00
EX20, 00:01:33, 0.10, -0.15
EX20, 00:01:33, 0.10, -0.15
EX20, 00:01:33, 0.10, -0.15
EX20, 00:01:33, 0.10, -0.15
EX20, 00:01:34, 0.10, -0.15
EX20, 00:01:34, 0.10, -0.15
EX20, 00:01:34, 0.10, -0.15
EX20, 00:01:34, 0.10, -0.15
EX20, 00:01:34, 0.10, -0.15
EX20, 00:01:34, 0.10, -0.15
EX20, 00:01:34, 0.10, -0.15
EX20, 00:01:34, 0.10, -0.15
EX20, 00:01:35, 0.10, -0.15
EX20, 00:01:35, 0.10, -0.15
EX20, 00:01:35, 0.10, -0.15
EX20, 00:01:35, 0.10, -0.15
EX20, 00:01:35, 0.10, -0.15
EX20, 00:01:35, 0.10, -0.15
EX20, 00:01:35, 0.10, -0.15
EX20, 00:01:35, 0.10, -0.15
EX20, 00:01:36, 0.10, -0.15
EX20, 00:01:36, 0.10, -0.15
EX20, 00:01:36, 0.10, -0.15
EX20, 00:01:36, 0.10, -0.15
EX20, 00:01:36, 0.10, -0.15
EX20, 00:01:36, 0.10, -0.15
EX20, 00:01:36, 0.10, -0.15
EX20, 00:01:36, 0.10, -0.15
EX20, 00:01:37, 0.10, -0.15
EX20, 00:01:37, 0.10, -0.15
EX20, 00:01:37, 0.10, -0.15
EX20, 00:01:37, 0.10, -0.15
EX20, 00:01:37, 0.10, -0.15
EX20, 00:01:37, 0.10, -0.15
EX20, 00:01:37, 0.10, -0.15

EX20, 00:01:38, 0.10, -0.15
EX20, 00:01:38, 0.10, -0.15
EX20, 00:01:38, 0.10, -0.15
EX20, 00:01:38, 0.10, -0.15
EX20, 00:01:38, 0.10, -0.15
EX20, 00:01:38, 0.10, -0.15
EX20, 00:01:38, 0.10, -0.15
EX20, 00:01:38, 0.10, -0.15
EX20, 00:01:39, 0.10, -0.15
EX20, 00:01:39, 0.10, -0.15
EX20, 00:01:39, 0.10, -0.15
EX20, 00:01:39, 0.10, -0.15
EX20, 00:01:39, 0.10, -0.15
EX20, 00:01:39, 0.10, -0.15
EX20, 00:01:39, 0.10, -0.15
EX20, 00:01:39, 0.10, -0.15
EX20, 00:01:40, 0.10, -0.15
EX20, 00:01:40, 0.10, -0.15
EX20, 00:01:40, 0.10, -0.15
EX20, 00:01:40, 0.10, -0.15
EX20, 00:01:40, 0.10, -0.15
EX20, 00:01:40, 0.10, -0.15
EX20, 00:01:40, 0.10, -0.15
EX20, 00:01:40, 0.10, -0.15
EX20, 00:01:41, 0.10, -0.15
EX20, 00:01:41, 0.10, -0.15
EX20, 00:01:41, 0.10, -0.15
EX20, 00:01:41, 0.10, -0.15
EX20, 00:01:41, 0.10, -0.15
EX20, 00:01:41, 0.10, -0.15
EX20, 00:01:41, 0.10, -0.15
EX20, 00:01:41, 0.10, -0.15
EX20, 00:01:42, 0.10, -0.15
EX20, 00:01:42, 0.10, -0.15
EX20, 00:01:42, 0.10, -0.15

EX20, 00:01:42, 0.10, -0.15
EX20, 00:01:42, 0.10, -0.15
EX20, 00:01:42, 0.10, -0.15
EX20, 00:01:42, 0.10, -0.15
EX20, 00:01:42, 0.10, -0.15
EX20, 00:01:43, 0.10, -0.15
EX20, 00:01:43, 0.10, -0.15
EX20, 00:01:43, 0.10, -0.15
EX20, 00:01:43, 0.10, -0.15


# profile complete
