# 
{"kP":"1","kD":"0","kI":"0","density":"997","profile":["dive: 2, 0.3, 10.00, 10.00"]}

dive: 2, 0.3, 10.00, 10.00
EX20, 00:04:31, 0.01, -0.15
EX20, 00:04:31, 0.01, -0.16
EX20, 00:04:31, 0.01, -0.16
EX20, 00:04:31, 0.01, -0.16
EX20, 00:04:31, 0.01, -0.16
EX20, 00:04:31, 0.01, -0.16
EX20, 00:04:31, 0.01, -0.16
EX20, 00:04:32, 0.01, -0.16
EX20, 00:04:32, 0.01, -0.16
EX20, 00:04:32, 0.01, -0.16
EX20, 00:04:32, 0.01, -0.16
EX20, 00:04:32, 0.01, -0.16
EX20, 00:04:32, 0.01, -0.16
EX20, 00:04:32, 0.01, -0.16
EX20, 00:04:32, 0.01, -0.16
EX20, 00:04:33, 0.01, -0.16
EX20, 00:04:33, 0.01, -0.16
EX20, 00:04:33, 0.01, -0.16
EX20, 00:04:33, 0.01, -0.16
EX20, 00:04:33, 0.01, -0.16
EX20, 00:04:33, 0.01, -0.16
EX20, 00:04:33, 0.01, -0.16
EX20, 00:04:34, 0.01, -0.16
EX20, 00:04:34, 0.01, -0.16
EX20, 00:04:34, 0.01, -0.16
EX20, 00:04:34, 0.01, -0.15
EX20, 00:04:34, 0.01, -0.15
EX20, 00:04:34, 0.01, -0.16
EX20, 00:04:34, 0.01, -0.15
EX20, 00:04:34, 0.01, -0.16
EX20, 00:04:35, 0.01, -0.16
EX20, 00:04:35, 0.01, -0.15
EX20, 00:04:35, 0.01, -0.15
EX20, 00:04:35, 0.01, -0.15
EX20, 00:04:35, 0.01, -0.15

EX20, 00:04:35, 0.01, -0.16
EX20, 00:04:35, 0.01, -0.16
EX20, 00:04:35, 0.01, -0.16
EX20, 00:04:36, 0.01, -0.15
EX20, 00:04:36, 0.01, -0.16
EX20, 00:04:36, 0.01, -0.16
EX20, 00:04:36, 0.01, -0.16
EX20, 00:04:36, 0.01, -0.15
EX20, 00:04:36, 0.01, -0.16
EX20, 00:04:36, 0.01, -0.16
EX20, 00:04:36, 0.01, -0.15
EX20, 00:04:37, 0.01, -0.15
EX20, 00:04:37, 0.01, -0.15
EX20, 00:04:37, 0.01, -0.16
EX20, 00:04:37, 0.01, -0.16
EX20, 00:04:37, 0.01, -0.15
EX20, 00:04:37, 0.01, -0.16
EX20, 00:04:37, 0.01, -0.15
EX20, 00:04:37, 0.01, -0.15
EX20, 00:04:38, 0.01, -0.16
EX20, 00:04:38, 0.01, -0.16
EX20, 00:04:38, 0.01, -0.16
EX20, 00:04:38, 0.01, -0.16
EX20, 00:04:38, 0.01, -0.15
EX20, 00:04:38, 0.01, -0.15
EX20, 00:04:38, 0.01, -0.15
EX20, 00:04:39, 0.01, -0.15
EX20, 00:04:39, 0.01, -0.16
EX20, 00:04:39, 0.01, -0.16
EX20, 00:04:39, 0.01, -0.16
EX20, 00:04:39, 0.01, -0.16
EX20, 00:04:39, 0.01, -0.15
EX20, 00:04:39, 0.01, -0.15
EX20, 00:04:39, 0.01, -0.15
EX20, 00:04:40, 0.01, -0.15

EX20, 00:04:40, 0.01, -0.16
EX20, 00:04:40, 0.01, -0.16
EX20, 00:04:40, 0.01, -0.15
EX20, 00:04:40, 0.01, -0.15
EX20, 00:04:40, 0.01, -0.15
EX20, 00:04:40, 0.01, -0.15
EX20, 00:04:40, 0.01, -0.16
EX20, 00:04:41, 0.01, -0.15
EX20, 00:04:41, 0.01, -0.15


# profile complete
