# 
{"kP":"0.08","kD":"0","kI":"0","density":"997","profile":["dive: 2, 0.4, 30.00, 100.00"]}

dive: 2, 0.4, 30.00, 100.00
EX20, 00:00:48, 0.00, -0.10
EX20, 00:00:49, nan, -0.10
EX20, 00:00:49, nan, -0.10
EX20, 00:00:49, nan, -0.10
EX20, 00:00:49, nan, -0.10
EX20, 00:00:49, nan, -0.10
EX20, 00:00:49, nan, -0.10
EX20, 00:00:49, nan, -0.10
EX20, 00:00:49, nan, -0.10
EX20, 00:00:50, nan, -0.10
EX20, 00:00:50, nan, -0.10
EX20, 00:00:50, nan, -0.10
EX20, 00:00:50, nan, -0.10
EX20, 00:00:50, nan, -0.10
EX20, 00:00:50, nan, -0.10
EX20, 00:00:50, nan, -0.10
EX20, 00:00:51, nan, -0.10
EX20, 00:00:51, nan, -0.10
EX20, 00:00:51, nan, -0.10
EX20, 00:00:51, nan, -0.10
EX20, 00:00:51, nan, -0.10
EX20, 00:00:51, nan, -0.10
EX20, 00:00:51, nan, -0.10
EX20, 00:00:51, nan, -0.10
EX20, 00:00:52, nan, -0.10
EX20, 00:00:52, nan, -0.10
EX20, 00:00:52, nan, -0.10
EX20, 00:00:52, nan, -0.10
EX20, 00:00:52, nan, -0.10
EX20, 00:00:52, nan, -0.10
EX20, 00:00:52, nan, -0.10
EX20, 00:00:52, nan, -0.10
EX20, 00:00:53, nan, -0.10
EX20, 00:00:53, nan, -0.10
EX20, 00:00:53, nan, -0.10
EX20, 00:00:53, nan, -0.10
EX20, 00:00:53, nan, -0.10

EX20, 00:00:53, nan, -0.10
EX20, 00:00:53, nan, -0.10
EX20, 00:00:53, nan, -0.10
EX20, 00:00:54, nan, -0.10
EX20, 00:00:54, nan, -0.10
EX20, 00:00:54, nan, -0.10
EX20, 00:00:54, nan, -0.10
EX20, 00:00:54, nan, -0.10
EX20, 00:00:54, nan, -0.10
EX20, 00:00:54, nan, -0.10
EX20, 00:00:54, nan, -0.10
EX20, 00:00:55, nan, -0.10
EX20, 00:00:55, nan, -0.10
EX20, 00:00:55, nan, -0.10
EX20, 00:00:55, nan, -0.10
EX20, 00:00:55, nan, -0.10
EX20, 00:00:55, nan, -0.10
EX20, 00:00:55, nan, -0.10
EX20, 00:00:55, nan, -0.10
EX20, 00:00:56, nan, -0.10
EX20, 00:00:56, nan, -0.10
EX20, 00:00:56, nan, -0.10
EX20, 00:00:56, nan, -0.10
EX20, 00:00:56, nan, -0.10
EX20, 00:00:56, nan, -0.10
EX20, 00:00:56, nan, -0.10
EX20, 00:00:56, nan, -0.10
EX20, 00:00:57, nan, -0.10
EX20, 00:00:57, nan, -0.10
EX20, 00:00:57, nan, -0.10
EX20, 00:00:57, nan, -0.10
EX20, 00:00:57, nan, -0.10
EX20, 00:00:57, nan, -0.10
EX20, 00:00:57, nan, -0.10
EX20, 00:00:57, nan, -0.10
EX20, 00:00:58, nan, -0.10
EX20, 00:00:58, nan, -0.10

