# 
{"kP":"10","kD":"0","kI":"0","density":"997","profile":["dive: 2, 0.3, 30.00, 120.00"]}

dive: 2, 0.3, 30.00, 120.00
EX20, 00:03:13, -0.00, -0.09
EX20, 00:03:13, 0.00, -0.09
EX20, 00:03:13, 0.00, -0.09
EX20, 00:03:13, 0.00, -0.09
EX20, 00:03:13, 0.00, -0.09
EX20, 00:03:13, 0.00, -0.09
EX20, 00:03:13, 0.00, -0.09
EX20, 00:03:14, -0.00, -0.09
EX20, 00:03:14, -0.00, -0.08
EX20, 00:03:14, -0.00, -0.08
EX20, 00:03:14, -0.00, -0.08
EX20, 00:03:14, -0.00, -0.08
EX20, 00:03:14, -0.00, -0.08
EX20, 00:03:14, -0.00, -0.08
EX20, 00:03:14, -0.00, -0.08
EX20, 00:03:15, -0.00, -0.08
EX20, 00:03:15, -0.00, -0.08
EX20, 00:03:15, -0.00, -0.08
EX20, 00:03:15, -0.00, -0.08
EX20, 00:03:15, -0.00, -0.08
EX20, 00:03:15, -0.00, -0.06
EX20, 00:03:15, -0.00, -0.06
EX20, 00:03:15, -0.00, -0.07
EX20, 00:03:16, -0.00, -0.07
EX20, 00:03:16, -0.00, -0.07
EX20, 00:03:16, 0.03, -0.08
EX20, 00:03:16, 0.03, -0.08
EX20, 00:03:16, 0.03, -0.08
EX20, 00:03:16, 0.03, -0.08
EX20, 00:03:16, 0.03, -0.08
EX20, 00:03:17, 0.03, -0.08
EX20, 00:03:17, 0.00, -0.08
EX20, 00:03:17, 0.00, -0.08
EX20, 00:03:17, 0.00, -0.08
EX20, 00:03:17, 0.00, -0.08

EX20, 00:03:17, 0.00, -0.08
EX20, 00:03:17, 0.00, -0.08
EX20, 00:03:17, -0.00, -0.08
EX20, 00:03:18, -0.00, -0.08
EX20, 00:03:18, -0.00, -0.08
EX20, 00:03:18, -0.00, -0.08
EX20, 00:03:18, -0.00, -0.08
EX20, 00:03:18, -0.00, -0.08
EX20, 00:03:18, -0.00, -0.08
EX20, 00:03:18, -0.00, -0.08
EX20, 00:03:18, -0.00, -0.08
EX20, 00:03:19, -0.00, -0.08
EX20, 00:03:19, -0.00, -0.08
EX20, 00:03:19, -0.00, -0.08
EX20, 00:03:19, 0.00, -0.08
EX20, 00:03:19, 0.00, -0.08
EX20, 00:03:19, 0.00, -0.08
EX20, 00:03:19, 0.00, -0.08
EX20, 00:03:19, 0.00, -0.08
EX20, 00:03:20, 0.00, -0.08
EX20, 00:03:20, -0.00, -0.08
EX20, 00:03:20, -0.00, -0.08
EX20, 00:03:20, -0.00, -0.08
EX20, 00:03:20, -0.00, -0.08
EX20, 00:03:20, -0.00, -0.08
EX20, 00:03:20, -0.00, -0.08
EX20, 00:03:20, 0.00, -0.08
EX20, 00:03:21, 0.00, -0.08
