# 
{"kP":"0.08","kD":"0","kI":"0","density":"997","profile":["surface","dive: 2.5, 0.33, 40.0, 500.0, 0.44","dive: 0.4, 0.33, 40.0, 500.0, 0.0","dive: 2.5, 0.33, 40.0, 500.0, 0.44","dive: 0.4, 0.33, 40.0, 500.0, 0.0","surface","led: 0, 0, 125"]}

dive: 2.5, 0.33, 40.0, 500.0, 0.44
EX20, 5177, -0.14
EX20, 5215, 0.30
EX20, 6226, 0.31
EX20, 7240, 0.31
EX20, 8253, 0.31
EX20, 9269, 0.31
EX20, 10282, 0.31
EX20, 11296, 0.31
EX20, 12312, 0.30
EX20, 13325, 0.31
EX20, 14339, 0.31
EX20, 15355, 0.31
EX20, 16368, 0.32
EX20, 17382, 0.33
EX20, 18398, 0.35
EX20, 19411, 0.38
EX20, 20425, 0.44
EX20, 21440, 0.51
EX20, 22454, 0.60
EX20, 23468, 0.69
EX20, 24483, 0.78
EX20, 25497, 0.86
EX20, 26511, 0.93
EX20, 27527, 0.99
EX20, 28540, 1.03
EX20, 29555, 1.06
EX20, 30570, 1.07
EX20, 31584, 1.08
EX20, 32598, 1.10
EX20, 33614, 1.11
EX20, 34628, 1.14
EX20, 35642, 1.19
EX20, 36657, 1.24
EX20, 37671, 1.30
EX20, 38685, 1.36
EX20, 39700, 1.42
EX20, 40714, 1.46
EX20, 41728, 1.49
EX20, 42743, 1.50
EX20, 43757, 1.51
EX20, 44771, 1.51
EX20, 45787, 1.51
EX20, 46801, 1.52
EX20, 47815, 1.55
EX20, 48830, 1.58
EX20, 49844, 1.63
EX20, 50858, 1.68
EX20, 51873, 1.73
EX20, 52887, 1.78
EX20, 53901, 1.81
EX20, 54916, 1.84
EX20, 55930, 1.84
EX20, 56944, 1.84
EX20, 57960, 1.82
EX20, 58974, 1.81

EX20, 60014, 1.79
EX20, 61030, 1.78
EX20, 62044, 1.79
EX20, 63058, 1.80
EX20, 64073, 1.84
EX20, 65087, 1.88
EX20, 66101, 1.94
EX20, 67116, 1.99
EX20, 68130, 2.03
EX20, 69144, 2.07
EX20, 70159, 2.10
