# 
{"kP":"5","kD":"0","kI":"0","density":"997","profile":["dive: 2, 0.3, 30.00, 120.00"]}

dive: 2, 0.3, 30.00, 120.00
EX20, 00:01:25, 0.00, -0.11
EX20, 00:01:25, 0.05, -0.10
EX20, 00:01:25, 0.05, -0.10
EX20, 00:01:25, 0.05, -0.10
EX20, 00:01:25, 0.05, -0.10
EX20, 00:01:25, 0.05, -0.10
EX20, 00:01:25, 0.05, -0.10
EX20, 00:01:25, 0.05, -0.10
EX20, 00:01:26, 0.05, -0.10
EX20, 00:01:26, 0.05, -0.10
EX20, 00:01:26, 0.05, -0.10
EX20, 00:01:26, 0.05, -0.10
EX20, 00:01:26, 0.05, -0.10
EX20, 00:01:26, 0.05, -0.10
EX20, 00:01:26, 0.05, -0.10
EX20, 00:01:26, 0.05, -0.10
EX20, 00:01:27, 0.05, -0.10
EX20, 00:01:27, 0.05, -0.10
EX20, 00:01:27, 0.05, -0.10
EX20, 00:01:27, 0.05, -0.10
EX20, 00:01:27, 0.05, -0.10
EX20, 00:01:27, 0.05, -0.10
EX20, 00:01:27, 0.05, -0.10
EX20, 00:01:27, 0.05, -0.10
EX20, 00:01:28, 0.05, -0.10
EX20, 00:01:28, 0.05, -0.10
EX20, 00:01:28, 0.05, -0.10
EX20, 00:01:28, 0.05, -0.10
EX20, 00:01:28, 0.05, -0.10
EX20, 00:01:28, 0.05, -0.10
EX20, 00:01:28, 0.05, -0.10
EX20, 00:01:29, 0.05, -0.10
EX20, 00:01:29, 0.05, -0.10
EX20, 00:01:29, 0.05, -0.10
EX20, 00:01:29, 0.05, -0.10

EX20, 00:01:29, 0.05, -0.10
EX20, 00:01:29, 0.05, -0.10
EX20, 00:01:29, 0.05, -0.10
EX20, 00:01:29, 0.05, -0.10
EX20, 00:01:30, 0.05, -0.10
EX20, 00:01:30, 0.05, -0.10
EX20, 00:01:30, 0.05, -0.10
EX20, 00:01:30, 0.05, -0.10
EX20, 00:01:30, 0.05, -0.10
EX20, 00:01:30, 0.05, -0.10
EX20, 00:01:30, 0.05, -0.10
EX20, 00:01:30, 0.05, -0.10
EX20, 00:01:31, 0.05, -0.10
EX20, 00:01:31, 0.05, -0.10
EX20, 00:01:31, 0.05, -0.10
EX20, 00:01:31, 0.05, -0.10
EX20, 00:01:31, 0.05, -0.10
EX20, 00:01:31, 0.05, -0.10
EX20, 00:01:31, 0.05, -0.10
EX20, 00:01:31, 0.05, -0.10
EX20, 00:01:32, 0.05, -0.10
EX20, 00:01:32, 0.05, -0.10
EX20, 00:01:32, 0.05, -0.10
EX20, 00:01:32, 0.05, -0.10
EX20, 00:01:32, 0.05, -0.10
EX20, 00:01:32, 0.05, -0.10
EX20, 00:01:32, 0.05, -0.10
EX20, 00:01:32, 0.05, -0.10
EX20, 00:01:33, 0.05, -0.10
EX20, 00:01:33, 0.05, -0.10
EX20, 00:01:33, 0.05, -0.10
EX20, 00:01:33, 0.05, -0.10
EX20, 00:01:33, 0.05, -0.10
EX20, 00:01:33, 0.05, -0.10
EX20, 00:01:33, 0.05, -0.10

EX20, 00:01:33, 0.05, -0.10
EX20, 00:01:34, 0.05, -0.10
EX20, 00:01:34, 0.05, -0.10
EX20, 00:01:34, 0.05, -0.10
EX20, 00:01:34, 0.05, -0.10
EX20, 00:01:34, 0.05, -0.10
EX20, 00:01:34, 0.05, -0.10
EX20, 00:01:34, 0.05, -0.10
EX20, 00:01:34, 0.05, -0.10
EX20, 00:01:35, 0.05, -0.10
EX20, 00:01:35, 0.05, -0.10
EX20, 00:01:35, 0.05, -0.10
EX20, 00:01:35, 0.05, -0.10
EX20, 00:01:35, 0.05, -0.10
EX20, 00:01:35, 0.05, -0.10
EX20, 00:01:35, 0.05, -0.10
EX20, 00:01:36, 0.05, -0.10
EX20, 00:01:36, 0.05, -0.10
EX20, 00:01:36, 0.05, -0.10
EX20, 00:01:36, 0.05, -0.10
EX20, 00:01:36, 0.05, -0.10
EX20, 00:01:36, 0.05, -0.10
EX20, 00:01:36, 0.05, -0.10
EX20, 00:01:36, 0.05, -0.10
EX20, 00:01:37, 0.05, -0.10
EX20, 00:01:37, 0.05, -0.10
EX20, 00:01:37, 0.05, -0.10
EX20, 00:01:37, 0.05, -0.10
EX20, 00:01:37, 0.05, -0.10
EX20, 00:01:37, 0.05, -0.10
EX20, 00:01:37, 0.05, -0.10
EX20, 00:01:37, 0.05, -0.10
EX20, 00:01:38, 0.05, -0.10
EX20, 00:01:38, 0.05, -0.10
EX20, 00:01:38, 0.05, -0.10

EX20, 00:01:38, 0.05, -0.10
EX20, 00:01:38, 0.05, -0.10
EX20, 00:01:38, 0.05, -0.10
EX20, 00:01:38, 0.05, -0.10
EX20, 00:01:38, 0.05, -0.10
EX20, 00:01:39, 0.05, -0.10
EX20, 00:01:39, 0.05, -0.10
EX20, 00:01:39, 0.05, -0.10
EX20, 00:01:39, 0.05, -0.10
EX20, 00:01:39, 0.05, -0.10
EX20, 00:01:39, 0.05, -0.10
EX20, 00:01:39, 0.05, -0.10
EX20, 00:01:39, 0.05, -0.10
EX20, 00:01:40, 0.05, -0.10
EX20, 00:01:40, 0.05, -0.10
EX20, 00:01:40, 0.05, -0.10
EX20, 00:01:40, 0.05, -0.10
EX20, 00:01:40, 0.05, -0.10
EX20, 00:01:40, 0.05, -0.10
EX20, 00:01:40, 0.05, -0.10
EX20, 00:01:40, 0.05, -0.10
EX20, 00:01:41, 0.05, -0.10
EX20, 00:01:41, 0.05, -0.10
EX20, 00:01:41, 0.05, -0.10
EX20, 00:01:41, 0.05, -0.10
EX20, 00:01:41, 0.05, -0.10
EX20, 00:01:41, 0.05, -0.10
EX20, 00:01:41, 0.05, -0.10
EX20, 00:01:41, 0.05, -0.10
EX20, 00:01:42, 0.05, -0.10
EX20, 00:01:42, 0.05, -0.10
EX20, 00:01:42, 0.05, -0.10
EX20, 00:01:42, 0.05, -0.10
EX20, 00:01:42, 0.05, -0.10
EX20, 00:01:42, 0.05, -0.10

EX20, 00:01:42, 0.05, -0.10
EX20, 00:01:42, 0.05, -0.10
EX20, 00:01:43, 0.05, -0.10
EX20, 00:01:43, 0.05, -0.10
EX20, 00:01:43, 0.05, -0.10
EX20, 00:01:43, 0.05, -0.10
EX20, 00:01:43, 0.05, -0.10
EX20, 00:01:43, 0.05, -0.10
EX20, 00:01:43, 0.05, -0.10
EX20, 00:01:44, 0.05, -0.10
EX20, 00:01:44, 0.05, -0.10
EX20, 00:01:44, 0.05, -0.10
EX20, 00:01:44, 0.05, -0.10
EX20, 00:01:44, 0.05, -0.10
EX20, 00:01:44, 0.05, -0.10
EX20, 00:01:44, 0.05, -0.10
EX20, 00:01:44, 0.05, -0.10
EX20, 00:01:45, 0.05, -0.10
EX20, 00:01:45, 0.05, -0.10
EX20, 00:01:45, 0.05, -0.10
EX20, 00:01:45, 0.05, -0.10
EX20, 00:01:45, 0.05, -0.10
EX20, 00:01:45, 0.05, -0.10
EX20, 00:01:45, 0.05, -0.10
EX20, 00:01:45, 0.05, -0.10
EX20, 00:01:46, 0.05, -0.10
EX20, 00:01:46, 0.05, -0.10
EX20, 00:01:46, 0.05, -0.10
EX20, 00:01:46, 0.05, -0.10
EX20, 00:01:46, 0.05, -0.10
EX20, 00:01:46, 0.05, -0.10
EX20, 00:01:46, 0.05, -0.10
EX20, 00:01:46, 0.05, -0.10
EX20, 00:01:47, 0.05, -0.10
EX20, 00:01:47, 0.05, -0.10

EX20, 00:01:47, 0.05, -0.10
EX20, 00:01:47, 0.05, -0.10
EX20, 00:01:47, 0.05, -0.10
EX20, 00:01:47, 0.05, -0.10
EX20, 00:01:47, 0.05, -0.10
EX20, 00:01:47, 0.05, -0.10
EX20, 00:01:48, 0.05, -0.10
EX20, 00:01:48, 0.05, -0.10
EX20, 00:01:48, 0.05, -0.10
EX20, 00:01:48, 0.05, -0.10
EX20, 00:01:48, 0.05, -0.10
EX20, 00:01:48, 0.05, -0.10
EX20, 00:01:48, 0.05, -0.10
EX20, 00:01:48, 0.05, -0.10
EX20, 00:01:49, 0.05, -0.10
EX20, 00:01:49, 0.05, -0.10
EX20, 00:01:49, 0.05, -0.10
EX20, 00:01:49, 0.05, -0.10
EX20, 00:01:49, 0.05, -0.10
EX20, 00:01:49, 0.05, -0.10
EX20, 00:01:49, 0.05, -0.10
EX20, 00:01:49, 0.05, -0.10
EX20, 00:01:50, 0.05, -0.10
EX20, 00:01:50, 0.05, -0.10
EX20, 00:01:50, 0.05, -0.10
EX20, 00:01:50, 0.05, -0.10
EX20, 00:01:50, 0.05, -0.10
EX20, 00:01:50, 0.05, -0.10
EX20, 00:01:50, 0.05, -0.10
EX20, 00:01:51, 0.05, -0.10
EX20, 00:01:51, 0.05, -0.10
EX20, 00:01:51, 0.05, -0.10
EX20, 00:01:51, 0.05, -0.10
EX20, 00:01:51, 0.05, -0.10
EX20, 00:01:51, 0.05, -0.10

EX20, 00:01:51, 0.05, -0.10
EX20, 00:01:51, 0.05, -0.10
EX20, 00:01:51, 0.05, -0.10
EX20, 00:01:52, 0.05, -0.10
EX20, 00:01:52, 0.05, -0.10
EX20, 00:01:52, 0.05, -0.10
EX20, 00:01:52, 0.05, -0.10
EX20, 00:01:52, 0.05, -0.10
EX20, 00:01:52, 0.05, -0.10
EX20, 00:01:52, 0.05, -0.10
EX20, 00:01:53, 0.05, -0.10
EX20, 00:01:53, 0.05, -0.10
EX20, 00:01:53, 0.05, -0.10
EX20, 00:01:53, 0.05, -0.10
EX20, 00:01:53, 0.05, -0.10
EX20, 00:01:53, 0.05, -0.10
EX20, 00:01:53, 0.05, -0.10
EX20, 00:01:53, 0.05, -0.10
EX20, 00:01:54, 0.05, -0.10
EX20, 00:01:54, 0.05, -0.10
EX20, 00:01:54, 0.05, -0.10
EX20, 00:01:54, 0.05, -0.10
EX20, 00:01:54, 0.05, -0.10
EX20, 00:01:54, 0.05, -0.10
EX20, 00:01:54, 0.05, -0.10
EX20, 00:01:54, 0.05, -0.10
EX20, 00:01:55, 0.05, -0.10
EX20, 00:01:55, 0.05, -0.10
EX20, 00:01:55, 0.05, -0.10
EX20, 00:01:55, 0.05, -0.10
EX20, 00:01:55, 0.05, -0.10
EX20, 00:01:55, 0.05, -0.10
EX20, 00:01:55, 0.05, -0.10
EX20, 00:01:55, 0.05, -0.10
EX20, 00:01:56, 0.05, -0.10

