# 
{"kP":"1","kD":"0","kI":"0","density":"997","profile":["dive: -1, 0.5, 30.00, 100.00"]}

dive: -1, 0.5, 30.00, 100.00
EX20, 00:02:26, nan, -0.07
EX20, 00:02:26, nan, -0.07
EX20, 00:02:26, nan, -0.07

EX20, 00:02:27, nan, -0.07
EX20, 00:02:27, nan, -0.07
EX20, 00:02:27, nan, -0.07
EX20, 00:02:27, nan, -0.07
EX20, 00:02:27, nan, -0.07
EX20, 00:02:27, nan, -0.07
EX20, 00:02:27, nan, -0.07
EX20, 00:02:27, nan, -0.07
EX20, 00:02:28, nan, -0.07
EX20, 00:02:28, nan, -0.07
EX20, 00:02:28, nan, -0.07
EX20, 00:02:28, nan, -0.07
EX20, 00:02:28, nan, -0.07
EX20, 00:02:28, nan, -0.07
EX20, 00:02:28, nan, -0.07
EX20, 00:02:28, nan, -0.07
EX20, 00:02:29, nan, -0.07
EX20, 00:02:29, nan, -0.07
EX20, 00:02:29, nan, -0.07
EX20, 00:02:29, nan, -0.07
EX20, 00:02:29, nan, -0.07
EX20, 00:02:29, nan, -0.07
EX20, 00:02:29, nan, -0.07
EX20, 00:02:29, nan, -0.07
EX20, 00:02:30, nan, -0.07
EX20, 00:02:30, nan, -0.07
EX20, 00:02:30, nan, -0.07
EX20, 00:02:30, nan, -0.07
EX20, 00:02:30, nan, -0.07
EX20, 00:02:30, nan, -0.07
EX20, 00:02:30, nan, -0.07
EX20, 00:02:30, nan, -0.07
EX20, 00:02:31, nan, -0.07
EX20, 00:02:31, nan, -0.07
EX20, 00:02:31, nan, -0.07
EX20, 00:02:31, nan, -0.07
EX20, 00:02:31, nan, -0.07

EX20, 00:02:31, nan, -0.07
EX20, 00:02:31, nan, -0.07
EX20, 00:02:31, nan, -0.07
EX20, 00:02:32, nan, -0.07
EX20, 00:02:32, nan, -0.07
EX20, 00:02:32, nan, -0.07
EX20, 00:02:32, nan, -0.07
EX20, 00:02:32, nan, -0.07
EX20, 00:02:32, nan, -0.07
EX20, 00:02:32, nan, -0.07
EX20, 00:02:32, nan, -0.07
EX20, 00:02:33, nan, -0.07
EX20, 00:02:33, nan, -0.07
EX20, 00:02:33, nan, -0.07
EX20, 00:02:33, nan, -0.07
EX20, 00:02:33, nan, -0.07
EX20, 00:02:33, nan, -0.07
EX20, 00:02:33, nan, -0.07
EX20, 00:02:33, nan, -0.07
EX20, 00:02:34, nan, -0.07
EX20, 00:02:34, nan, -0.07
EX20, 00:02:34, nan, -0.07
EX20, 00:02:34, nan, -0.07
EX20, 00:02:34, nan, -0.07
EX20, 00:02:34, nan, -0.07
EX20, 00:02:34, nan, -0.07
EX20, 00:02:35, nan, -0.07
EX20, 00:02:35, nan, -0.07
EX20, 00:02:35, nan, -0.07
EX20, 00:02:35, nan, -0.07
EX20, 00:02:35, nan, -0.07
EX20, 00:02:35, nan, -0.07
EX20, 00:02:35, nan, -0.07
EX20, 00:02:35, nan, -0.07
EX20, 00:02:36, nan, -0.07
EX20, 00:02:36, nan, -0.07
EX20, 00:02:36, nan, -0.07

EX20, 00:02:36, nan, -0.07
EX20, 00:02:36, nan, -0.07
EX20, 00:02:36, nan, -0.07
EX20, 00:02:36, nan, -0.07
EX20, 00:02:36, nan, -0.07
EX20, 00:02:37, nan, -0.07
EX20, 00:02:37, nan, -0.07
EX20, 00:02:37, nan, -0.07
EX20, 00:02:37, nan, -0.07
EX20, 00:02:37, nan, -0.07
EX20, 00:02:37, nan, -0.07
EX20, 00:02:37, nan, -0.07
EX20, 00:02:37, nan, -0.07
EX20, 00:02:38, nan, -0.07
EX20, 00:02:38, nan, -0.07
EX20, 00:02:38, nan, -0.07
EX20, 00:02:38, nan, -0.07
EX20, 00:02:38, nan, -0.07
EX20, 00:02:38, nan, -0.07
EX20, 00:02:38, nan, -0.07
EX20, 00:02:38, nan, -0.07
EX20, 00:02:39, nan, -0.07
EX20, 00:02:39, nan, -0.07
EX20, 00:02:39, nan, -0.07
EX20, 00:02:39, nan, -0.07
EX20, 00:02:39, nan, -0.07
EX20, 00:02:39, nan, -0.07
EX20, 00:02:39, nan, -0.07
EX20, 00:02:39, nan, -0.07
EX20, 00:02:40, nan, -0.07
EX20, 00:02:40, nan, -0.07
EX20, 00:02:40, nan, -0.07
EX20, 00:02:40, nan, -0.07
EX20, 00:02:40, nan, -0.07
EX20, 00:02:40, nan, -0.07
EX20, 00:02:40, nan, -0.07
EX20, 00:02:40, nan, -0.07

EX20, 00:02:41, nan, -0.07
EX20, 00:02:41, nan, -0.07
EX20, 00:02:41, nan, -0.07
EX20, 00:02:41, nan, -0.07
EX20, 00:02:41, nan, -0.07
EX20, 00:02:41, nan, -0.07
EX20, 00:02:41, nan, -0.07
EX20, 00:02:42, nan, -0.07
EX20, 00:02:42, nan, -0.07
EX20, 00:02:42, nan, -0.07
EX20, 00:02:42, nan, -0.07
EX20, 00:02:42, nan, -0.07
EX20, 00:02:42, nan, -0.07
EX20, 00:02:42, nan, -0.07
EX20, 00:02:42, nan, -0.07
EX20, 00:02:43, nan, -0.07
EX20, 00:02:43, nan, -0.07
EX20, 00:02:43, nan, -0.07
EX20, 00:02:43, nan, -0.07
EX20, 00:02:43, nan, -0.07
EX20, 00:02:43, nan, -0.07
EX20, 00:02:43, nan, -0.07
EX20, 00:02:43, nan, -0.07
EX20, 00:02:44, nan, -0.07
EX20, 00:02:44, nan, -0.07
EX20, 00:02:44, nan, -0.07
EX20, 00:02:44, nan, -0.07
EX20, 00:02:44, nan, -0.07
EX20, 00:02:44, nan, -0.07
EX20, 00:02:44, nan, -0.07
EX20, 00:02:44, nan, -0.07
EX20, 00:02:45, nan, -0.07
EX20, 00:02:45, nan, -0.07
EX20, 00:02:45, nan, -0.07
EX20, 00:02:45, nan, -0.07
EX20, 00:02:45, nan, -0.07
EX20, 00:02:45, nan, -0.07

EX20, 00:02:45, nan, -0.07
EX20, 00:02:45, nan, -0.07
EX20, 00:02:46, nan, -0.07
EX20, 00:02:46, nan, -0.07
EX20, 00:02:46, nan, -0.07
EX20, 00:02:46, nan, -0.07
EX20, 00:02:46, nan, -0.07
EX20, 00:02:46, nan, -0.07
EX20, 00:02:46, nan, -0.07
EX20, 00:02:46, nan, -0.07
EX20, 00:02:47, nan, -0.07
EX20, 00:02:47, nan, -0.07
EX20, 00:02:47, nan, -0.07
EX20, 00:02:47, nan, -0.07
EX20, 00:02:47, nan, -0.07
EX20, 00:02:47, nan, -0.07
EX20, 00:02:47, nan, -0.07
EX20, 00:02:47, nan, -0.07
EX20, 00:02:48, nan, -0.07
EX20, 00:02:48, nan, -0.07
EX20, 00:02:48, nan, -0.07
EX20, 00:02:48, nan, -0.07
EX20, 00:02:48, nan, -0.07
EX20, 00:02:48, nan, -0.07
EX20, 00:02:48, nan, -0.07
EX20, 00:02:48, nan, -0.07
EX20, 00:02:49, nan, -0.07
EX20, 00:02:49, nan, -0.07
EX20, 00:02:49, nan, -0.07
EX20, 00:02:49, nan, -0.07
EX20, 00:02:49, nan, -0.07
EX20, 00:02:49, nan, -0.07
EX20, 00:02:49, nan, -0.07
EX20, 00:02:50, nan, -0.07
EX20, 00:02:50, nan, -0.07
EX20, 00:02:50, nan, -0.07
EX20, 00:02:50, nan, -0.07

EX20, 00:02:50, nan, -0.07
EX20, 00:02:50, nan, -0.07
EX20, 00:02:50, nan, -0.07
EX20, 00:02:50, nan, -0.07
EX20, 00:02:51, nan, -0.07
EX20, 00:02:51, nan, -0.07
EX20, 00:02:51, nan, -0.07
EX20, 00:02:51, nan, -0.07
EX20, 00:02:51, nan, -0.07
EX20, 00:02:51, nan, -0.07
EX20, 00:02:51, nan, -0.07
EX20, 00:02:51, nan, -0.07
EX20, 00:02:52, nan, -0.07
EX20, 00:02:52, nan, -0.07
EX20, 00:02:52, nan, -0.07
EX20, 00:02:52, nan, -0.07
EX20, 00:02:52, nan, -0.07
EX20, 00:02:52, nan, -0.07
EX20, 00:02:52, nan, -0.07
EX20, 00:02:52, nan, -0.07
EX20, 00:02:53, nan, -0.07
EX20, 00:02:53, nan, -0.07
EX20, 00:02:53, nan, -0.07
EX20, 00:02:53, nan, -0.07
EX20, 00:02:53, nan, -0.07
EX20, 00:02:53, nan, -0.07
EX20, 00:02:53, nan, -0.07
EX20, 00:02:53, nan, -0.07
EX20, 00:02:54, nan, -0.07
EX20, 00:02:54, nan, -0.07
EX20, 00:02:54, nan, -0.07
EX20, 00:02:54, nan, -0.07
EX20, 00:02:54, nan, -0.07
EX20, 00:02:54, nan, -0.07
EX20, 00:02:54, nan, -0.07
EX20, 00:02:54, nan, -0.07
EX20, 00:02:55, nan, -0.07

EX20, 00:02:55, nan, -0.07
EX20, 00:02:55, nan, -0.07
EX20, 00:02:55, nan, -0.07
EX20, 00:02:55, nan, -0.07
EX20, 00:02:55, nan, -0.07
EX20, 00:02:55, nan, -0.07
EX20, 00:02:55, nan, -0.07
EX20, 00:02:56, nan, -0.07
EX20, 00:02:56, nan, -0.07
EX20, 00:02:56, nan, -0.07
EX20, 00:02:56, nan, -0.07
EX20, 00:02:56, nan, -0.07
EX20, 00:02:56, nan, -0.07
EX20, 00:02:56, nan, -0.07
EX20, 00:02:56, nan, -0.07
EX20, 00:02:57, nan, -0.07
EX20, 00:02:57, nan, -0.07
EX20, 00:02:57, nan, -0.07
EX20, 00:02:57, nan, -0.07
EX20, 00:02:57, nan, -0.07
EX20, 00:02:57, nan, -0.07
EX20, 00:02:57, nan, -0.07
EX20, 00:02:58, nan, -0.07
EX20, 00:02:58, nan, -0.07
EX20, 00:02:58, nan, -0.07
EX20, 00:02:58, nan, -0.07
EX20, 00:02:58, nan, -0.07
EX20, 00:02:58, nan, -0.07
EX20, 00:02:58, nan, -0.07
EX20, 00:02:58, nan, -0.07
EX20, 00:02:59, nan, -0.07
EX20, 00:02:59, nan, -0.07
EX20, 00:02:59, nan, -0.07
EX20, 00:02:59, nan, -0.07
EX20, 00:02:59, nan, -0.07
EX20, 00:02:59, nan, -0.07
EX20, 00:02:59, nan, -0.07

EX20, 00:02:59, nan, -0.07
EX20, 00:03:00, nan, -0.07
EX20, 00:03:00, nan, -0.07
EX20, 00:03:00, nan, -0.07
EX20, 00:03:00, nan, -0.07
EX20, 00:03:00, nan, -0.07
EX20, 00:03:00, nan, -0.07
EX20, 00:03:00, nan, -0.07
EX20, 00:03:00, nan, -0.07
EX20, 00:03:01, nan, -0.07
EX20, 00:03:01, nan, -0.07
EX20, 00:03:01, nan, -0.07
EX20, 00:03:01, nan, -0.07
EX20, 00:03:01, nan, -0.07
EX20, 00:03:01, nan, -0.07
EX20, 00:03:01, nan, -0.07
EX20, 00:03:01, nan, -0.07
EX20, 00:03:02, nan, -0.07
EX20, 00:03:02, nan, -0.07
EX20, 00:03:02, nan, -0.07
EX20, 00:03:02, nan, -0.07
EX20, 00:03:02, nan, -0.07
EX20, 00:03:02, nan, -0.07
EX20, 00:03:02, nan, -0.07
EX20, 00:03:02, nan, -0.07
EX20, 00:03:03, nan, -0.07
EX20, 00:03:03, nan, -0.07
EX20, 00:03:03, nan, -0.07
EX20, 00:03:03, nan, -0.07
EX20, 00:03:03, nan, -0.07
EX20, 00:03:03, nan, -0.07
EX20, 00:03:03, nan, -0.07
EX20, 00:03:03, nan, -0.07
EX20, 00:03:04, nan, -0.07
EX20, 00:03:04, nan, -0.07
EX20, 00:03:04, nan, -0.07
EX20, 00:03:04, nan, -0.07

EX20, 00:03:04, nan, -0.07
EX20, 00:03:04, nan, -0.07
EX20, 00:03:04, nan, -0.07
EX20, 00:03:04, nan, -0.07
EX20, 00:03:05, nan, -0.07
EX20, 00:03:05, nan, -0.07
EX20, 00:03:05, nan, -0.07
EX20, 00:03:05, nan, -0.07
EX20, 00:03:05, nan, -0.07
EX20, 00:03:05, nan, -0.07
EX20, 00:03:05, nan, -0.07
EX20, 00:03:05, nan, -0.07
EX20, 00:03:06, nan, -0.07
EX20, 00:03:06, nan, -0.07
EX20, 00:03:06, nan, -0.07
EX20, 00:03:06, nan, -0.07
EX20, 00:03:06, nan, -0.07
EX20, 00:03:06, nan, -0.07
EX20, 00:03:06, nan, -0.07
EX20, 00:03:07, nan, -0.07
EX20, 00:03:07, nan, -0.07
EX20, 00:03:07, nan, -0.07
EX20, 00:03:07, nan, -0.07
EX20, 00:03:07, nan, -0.07
EX20, 00:03:07, nan, -0.07
EX20, 00:03:07, nan, -0.07
EX20, 00:03:07, nan, -0.07
EX20, 00:03:08, nan, -0.07
EX20, 00:03:08, nan, -0.07
EX20, 00:03:08, nan, -0.07
EX20, 00:03:08, nan, -0.07
EX20, 00:03:08, nan, -0.07
EX20, 00:03:08, nan, -0.07
EX20, 00:03:08, nan, -0.07
EX20, 00:03:08, nan, -0.07
EX20, 00:03:09, nan, -0.07
EX20, 00:03:09, nan, -0.07

EX20, 00:03:09, nan, -0.07
EX20, 00:03:09, nan, -0.07
EX20, 00:03:09, nan, -0.07
EX20, 00:03:09, nan, -0.07
EX20, 00:03:09, nan, -0.07
EX20, 00:03:09, nan, -0.07
EX20, 00:03:10, nan, -0.07
EX20, 00:03:10, nan, -0.07
EX20, 00:03:10, nan, -0.07
EX20, 00:03:10, nan, -0.07
EX20, 00:03:10, nan, -0.07
EX20, 00:03:10, nan, -0.07
EX20, 00:03:10, nan, -0.07
EX20, 00:03:10, nan, -0.07
EX20, 00:03:11, nan, -0.07
EX20, 00:03:11, nan, -0.07
EX20, 00:03:11, nan, -0.07
EX20, 00:03:11, nan, -0.07
EX20, 00:03:11, nan, -0.07
EX20, 00:03:11, nan, -0.07
EX20, 00:03:11, nan, -0.07
EX20, 00:03:11, nan, -0.07
EX20, 00:03:12, nan, -0.07
EX20, 00:03:12, nan, -0.07
EX20, 00:03:12, nan, -0.07
EX20, 00:03:12, nan, -0.07
EX20, 00:03:12, nan, -0.07
EX20, 00:03:12, nan, -0.07
EX20, 00:03:12, nan, -0.07
EX20, 00:03:12, nan, -0.07
EX20, 00:03:13, nan, -0.07
EX20, 00:03:13, nan, -0.07
EX20, 00:03:13, nan, -0.07
EX20, 00:03:13, nan, -0.07
EX20, 00:03:13, nan, -0.07
EX20, 00:03:13, nan, -0.07
EX20, 00:03:13, nan, -0.07

EX20, 00:03:13, nan, -0.07
EX20, 00:03:14, nan, -0.07
EX20, 00:03:14, nan, -0.07
EX20, 00:03:14, nan, -0.07
EX20, 00:03:14, nan, -0.07
EX20, 00:03:14, nan, -0.07
EX20, 00:03:14, nan, -0.07
EX20, 00:03:14, nan, -0.07
EX20, 00:03:15, nan, -0.07
EX20, 00:03:15, nan, -0.07
EX20, 00:03:15, nan, -0.07
EX20, 00:03:15, nan, -0.07
EX20, 00:03:15, nan, -0.07
EX20, 00:03:15, nan, -0.07
EX20, 00:03:15, nan, -0.07
EX20, 00:03:15, nan, -0.07
EX20, 00:03:16, nan, -0.07
EX20, 00:03:16, nan, -0.07
EX20, 00:03:16, nan, -0.07
EX20, 00:03:16, nan, -0.07
EX20, 00:03:16, nan, -0.07
EX20, 00:03:16, nan, -0.07
EX20, 00:03:16, nan, -0.07
EX20, 00:03:16, nan, -0.07
EX20, 00:03:17, nan, -0.07
EX20, 00:03:17, nan, -0.07
EX20, 00:03:17, nan, -0.07
EX20, 00:03:17, nan, -0.07
EX20, 00:03:17, nan, -0.07
EX20, 00:03:17, nan, -0.07
EX20, 00:03:17, nan, -0.07
EX20, 00:03:17, nan, -0.07
EX20, 00:03:18, nan, -0.07
EX20, 00:03:18, nan, -0.07
EX20, 00:03:18, nan, -0.07
EX20, 00:03:18, nan, -0.07
EX20, 00:03:18, nan, -0.07

EX20, 00:03:18, nan, -0.07
EX20, 00:03:18, nan, -0.07
EX20, 00:03:18, nan, -0.07
EX20, 00:03:19, nan, -0.07
EX20, 00:03:19, nan, -0.07
EX20, 00:03:19, nan, -0.07
EX20, 00:03:19, nan, -0.07
EX20, 00:03:19, nan, -0.07
EX20, 00:03:19, nan, -0.07
EX20, 00:03:19, nan, -0.07
EX20, 00:03:19, nan, -0.07
EX20, 00:03:20, nan, -0.07
EX20, 00:03:20, nan, -0.07
EX20, 00:03:20, nan, -0.07
EX20, 00:03:20, nan, -0.07
EX20, 00:03:20, nan, -0.07
EX20, 00:03:20, nan, -0.07
EX20, 00:03:20, nan, -0.07
EX20, 00:03:20, nan, -0.07
EX20, 00:03:21, nan, -0.07
EX20, 00:03:21, nan, -0.07
EX20, 00:03:21, nan, -0.07
EX20, 00:03:21, nan, -0.07
EX20, 00:03:21, nan, -0.07
EX20, 00:03:21, nan, -0.07
EX20, 00:03:21, nan, -0.07
EX20, 00:03:21, nan, -0.07
EX20, 00:03:22, nan, -0.07
EX20, 00:03:22, nan, -0.07
EX20, 00:03:22, nan, -0.07
EX20, 00:03:22, nan, -0.07
EX20, 00:03:22, nan, -0.07
EX20, 00:03:22, nan, -0.07
EX20, 00:03:22, nan, -0.07
EX20, 00:03:23, nan, -0.07
EX20, 00:03:23, nan, -0.07
EX20, 00:03:23, nan, -0.07

EX20, 00:03:23, nan, -0.07
EX20, 00:03:23, nan, -0.07
EX20, 00:03:23, nan, -0.07
EX20, 00:03:23, nan, -0.07
EX20, 00:03:23, nan, -0.07
EX20, 00:03:24, nan, -0.07
EX20, 00:03:24, nan, -0.07
EX20, 00:03:24, nan, -0.07
EX20, 00:03:24, nan, -0.07
EX20, 00:03:24, nan, -0.07
EX20, 00:03:24, nan, -0.07
EX20, 00:03:24, nan, -0.07
EX20, 00:03:24, nan, -0.07
EX20, 00:03:25, nan, -0.07
EX20, 00:03:25, nan, -0.07
EX20, 00:03:25, nan, -0.07
EX20, 00:03:25, nan, -0.07
EX20, 00:03:25, nan, -0.07
EX20, 00:03:25, nan, -0.07
EX20, 00:03:25, nan, -0.07
EX20, 00:03:25, nan, -0.07
EX20, 00:03:26, nan, -0.07
EX20, 00:03:26, nan, -0.07
EX20, 00:03:26, nan, -0.07
EX20, 00:03:26, nan, -0.07
EX20, 00:03:26, nan, -0.07
EX20, 00:03:26, nan, -0.07
EX20, 00:03:26, nan, -0.07
EX20, 00:03:26, nan, -0.07
EX20, 00:03:27, nan, -0.07
EX20, 00:03:27, nan, -0.07
EX20, 00:03:27, nan, -0.07
EX20, 00:03:27, nan, -0.07
EX20, 00:03:27, nan, -0.07
EX20, 00:03:27, nan, -0.07
EX20, 00:03:27, nan, -0.07
EX20, 00:03:27, nan, -0.07

EX20, 00:03:28, nan, -0.07
EX20, 00:03:28, nan, -0.07
EX20, 00:03:28, nan, -0.07
EX20, 00:03:28, nan, -0.07
EX20, 00:03:28, nan, -0.07
EX20, 00:03:28, nan, -0.07
EX20, 00:03:28, nan, -0.07
EX20, 00:03:28, nan, -0.07
EX20, 00:03:29, nan, -0.07
EX20, 00:03:29, nan, -0.07
EX20, 00:03:29, nan, -0.07
EX20, 00:03:29, nan, -0.07
EX20, 00:03:29, nan, -0.07
EX20, 00:03:29, nan, -0.07
EX20, 00:03:29, nan, -0.07
EX20, 00:03:30, nan, -0.07
EX20, 00:03:30, nan, -0.07
EX20, 00:03:30, nan, -0.07
EX20, 00:03:30, nan, -0.07
EX20, 00:03:30, nan, -0.07
EX20, 00:03:30, nan, -0.07
EX20, 00:03:30, nan, -0.07
EX20, 00:03:30, nan, -0.07
EX20, 00:03:31, nan, -0.07
EX20, 00:03:31, nan, -0.07
EX20, 00:03:31, nan, -0.07
EX20, 00:03:31, nan, -0.07
EX20, 00:03:31, nan, -0.07
EX20, 00:03:31, nan, -0.07
EX20, 00:03:31, nan, -0.07
EX20, 00:03:31, nan, -0.07
EX20, 00:03:32, nan, -0.07
EX20, 00:03:32, nan, -0.07
EX20, 00:03:32, nan, -0.07
EX20, 00:03:32, nan, -0.07
EX20, 00:03:32, nan, -0.07
EX20, 00:03:32, nan, -0.07

EX20, 00:03:32, nan, -0.07
EX20, 00:03:32, nan, -0.07
EX20, 00:03:33, nan, -0.07
EX20, 00:03:33, nan, -0.07
EX20, 00:03:33, nan, -0.07
EX20, 00:03:33, nan, -0.07
EX20, 00:03:33, nan, -0.07
EX20, 00:03:33, nan, -0.07
EX20, 00:03:33, nan, -0.07
EX20, 00:03:33, nan, -0.07
EX20, 00:03:34, nan, -0.07
EX20, 00:03:34, nan, -0.07
EX20, 00:03:34, nan, -0.07
EX20, 00:03:34, nan, -0.07
EX20, 00:03:34, nan, -0.07
EX20, 00:03:34, nan, -0.07
EX20, 00:03:34, nan, -0.07
EX20, 00:03:34, nan, -0.07
EX20, 00:03:35, nan, -0.07
EX20, 00:03:35, nan, -0.07
EX20, 00:03:35, nan, -0.07
EX20, 00:03:35, nan, -0.07
EX20, 00:03:35, nan, -0.07
EX20, 00:03:35, nan, -0.07
EX20, 00:03:35, nan, -0.07
EX20, 00:03:35, nan, -0.07
EX20, 00:03:36, nan, -0.07
EX20, 00:03:36, nan, -0.07
EX20, 00:03:36, nan, -0.07
EX20, 00:03:36, nan, -0.07
EX20, 00:03:36, nan, -0.07
EX20, 00:03:36, nan, -0.07
EX20, 00:03:36, nan, -0.07
EX20, 00:03:36, nan, -0.07
EX20, 00:03:37, nan, -0.07
EX20, 00:03:37, nan, -0.07
EX20, 00:03:37, nan, -0.07

EX20, 00:03:37, nan, -0.07
EX20, 00:03:37, nan, -0.07
EX20, 00:03:37, nan, -0.07
EX20, 00:03:37, nan, -0.07
EX20, 00:03:37, nan, -0.07
EX20, 00:03:38, nan, -0.07
EX20, 00:03:38, nan, -0.07
EX20, 00:03:38, nan, -0.07
EX20, 00:03:38, nan, -0.07
EX20, 00:03:38, nan, -0.08
EX20, 00:03:38, nan, -0.07
EX20, 00:03:38, nan, -0.07
EX20, 00:03:38, nan, -0.07
EX20, 00:03:39, nan, -0.07
EX20, 00:03:39, nan, -0.07
EX20, 00:03:39, nan, -0.07
EX20, 00:03:39, nan, -0.07
EX20, 00:03:39, nan, -0.07
EX20, 00:03:39, nan, -0.07
EX20, 00:03:39, nan, -0.07
EX20, 00:03:40, nan, -0.07
EX20, 00:03:40, nan, -0.07
EX20, 00:03:40, nan, -0.07
EX20, 00:03:40, nan, -0.07
EX20, 00:03:40, nan, -0.07
EX20, 00:03:40, nan, -0.07
EX20, 00:03:40, nan, -0.07
EX20, 00:03:40, nan, -0.07
EX20, 00:03:41, nan, -0.07
EX20, 00:03:41, nan, -0.07
EX20, 00:03:41, nan, -0.07
EX20, 00:03:41, nan, -0.07
EX20, 00:03:41, nan, -0.07
EX20, 00:03:41, nan, -0.07
EX20, 00:03:41, nan, -0.07
EX20, 00:03:41, nan, -0.07
EX20, 00:03:42, nan, -0.07

EX20, 00:03:42, nan, -0.08
EX20, 00:03:42, nan, -0.07
EX20, 00:03:42, nan, -0.07
EX20, 00:03:42, nan, -0.07
EX20, 00:03:42, nan, -0.07
EX20, 00:03:42, nan, -0.07
EX20, 00:03:42, nan, -0.07
EX20, 00:03:43, nan, -0.07
EX20, 00:03:43, nan, -0.07
EX20, 00:03:43, nan, -0.07
EX20, 00:03:43, nan, -0.07
EX20, 00:03:43, nan, -0.07
EX20, 00:03:43, nan, -0.07
EX20, 00:03:43, nan, -0.07
EX20, 00:03:43, nan, -0.07
EX20, 00:03:44, nan, -0.07
EX20, 00:03:44, nan, -0.07
EX20, 00:03:44, nan, -0.07
EX20, 00:03:44, nan, -0.07
EX20, 00:03:44, nan, -0.07
EX20, 00:03:44, nan, -0.07
EX20, 00:03:44, nan, -0.07
EX20, 00:03:44, nan, -0.07
EX20, 00:03:45, nan, -0.07
EX20, 00:03:45, nan, -0.07
EX20, 00:03:45, nan, -0.07
EX20, 00:03:45, nan, -0.07
EX20, 00:03:45, nan, -0.07
EX20, 00:03:45, nan, -0.07
EX20, 00:03:45, nan, -0.07
EX20, 00:03:45, nan, -0.07
EX20, 00:03:46, nan, -0.07
EX20, 00:03:46, nan, -0.07
EX20, 00:03:46, nan, -0.07
EX20, 00:03:46, nan, -0.07
EX20, 00:03:46, nan, -0.07
EX20, 00:03:46, nan, -0.07

EX20, 00:03:46, nan, -0.08
EX20, 00:03:47, nan, -0.07
EX20, 00:03:47, nan, -0.08
EX20, 00:03:47, nan, -0.07
EX20, 00:03:47, nan, -0.07
EX20, 00:03:47, nan, -0.07
EX20, 00:03:47, nan, -0.08
EX20, 00:03:47, nan, -0.07
EX20, 00:03:47, nan, -0.07
EX20, 00:03:48, nan, -0.07
EX20, 00:03:48, nan, -0.07
EX20, 00:03:48, nan, -0.07
EX20, 00:03:48, nan, -0.07
EX20, 00:03:48, nan, -0.07
EX20, 00:03:48, nan, -0.07
EX20, 00:03:48, nan, -0.07
EX20, 00:03:48, nan, -0.07
EX20, 00:03:49, nan, -0.07
EX20, 00:03:49, nan, -0.07
EX20, 00:03:49, nan, -0.07
EX20, 00:03:49, nan, -0.07
EX20, 00:03:49, nan, -0.07
EX20, 00:03:49, nan, -0.07
EX20, 00:03:49, nan, -0.08
