# 
{"kP":"0.05","kD":"0","kI":"0","density":"997","profile":["surface","dive: 2.5, 0.33, 40.00, 500.00, 0.44","dive: 0.4, 0.33, 40.00, 500.00, 0","dive: 2.5, 0.33, 40.00, 500.00, 0.44","dive: 0.4, 0.33, 40.00, 500.00, 0","surface","led: 0, 0, 125"]}

surface
EX20, 00:00:04, -0.02


# dive: 2.5, 0.33, 40.00, 500.00, 0.44
EX20, 00:00:05, 0.28
EX20, 00:00:06, 0.28
EX20, 00:00:07, 0.28
EX20, 00:00:08, 0.28
EX20, 00:00:09, 0.28
EX20, 00:00:10, 0.28
EX20, 00:00:11, 0.28
EX20, 00:00:12, 0.28
EX20, 00:00:13, 0.28
EX20, 00:00:14, 0.28
EX20, 00:00:15, 0.28
EX20, 00:00:16, 0.28
EX20, 00:00:17, 0.28
EX20, 00:00:18, 0.28
EX20, 00:00:19, 0.30
EX20, 00:00:20, 0.32
EX20, 00:00:21, 0.35
EX20, 00:00:22, 0.39
EX20, 00:00:23, 0.43
EX20, 00:00:24, 0.49
EX20, 00:00:25, 0.55
EX20, 00:00:26, 0.62
EX20, 00:00:27, 0.69
EX20, 00:00:28, 0.76
EX20, 00:00:29, 0.83
EX20, 00:00:30, 0.89
EX20, 00:00:31, 0.95
EX20, 00:00:32, 1.00
EX20, 00:00:33, 1.04
EX20, 00:00:34, 1.08
EX20, 00:00:35, 1.10
EX20, 00:00:36, 1.13
EX20, 00:00:37, 1.15
EX20, 00:00:38, 1.18
EX20, 00:00:39, 1.21
EX20, 00:00:40, 1.25
EX20, 00:00:41, 1.29
EX20, 00:00:42, 1.33
EX20, 00:00:43, 1.38
EX20, 00:00:44, 1.41
EX20, 00:00:45, 1.45
EX20, 00:00:46, 1.48
EX20, 00:00:47, 1.50
EX20, 00:00:48, 1.51
EX20, 00:00:49, 1.52
EX20, 00:00:50, 1.54
EX20, 00:00:51, 1.56

EX20, 00:00:52, 1.58
EX20, 00:00:53, 1.61
EX20, 00:00:54, 1.64
EX20, 00:00:55, 1.68
EX20, 00:00:56, 1.72
EX20, 00:00:57, 1.75
EX20, 00:00:58, 1.78
EX20, 00:00:59, 1.81
EX20, 00:01:01, 1.83
EX20, 00:01:02, 1.84
EX20, 00:01:03, 1.85
EX20, 00:01:04, 1.86
EX20, 00:01:05, 1.87
EX20, 00:01:06, 1.88
EX20, 00:01:07, 1.89
EX20, 00:01:08, 1.91
EX20, 00:01:09, 1.94
EX20, 00:01:10, 1.96
EX20, 00:01:11, 1.99
EX20, 00:01:12, 2.01
EX20, 00:01:13, 2.02
EX20, 00:01:14, 2.03
EX20, 00:01:15, 2.04
EX20, 00:01:16, 2.04
EX20, 00:01:17, 2.05
EX20, 00:01:18, 2.06
EX20, 00:01:19, 2.07
EX20, 00:01:20, 2.08
EX20, 00:01:21, 2.10
EX20, 00:01:22, 2.12
EX20, 00:01:23, 2.14
EX20, 00:01:24, 2.15
EX20, 00:01:25, 2.16
EX20, 00:01:26, 2.17
EX20, 00:01:27, 2.17
EX20, 00:01:28, 2.17
EX20, 00:01:29, 2.17
EX20, 00:01:30, 2.17
EX20, 00:01:31, 2.17
EX20, 00:01:32, 2.18
EX20, 00:01:33, 2.20
EX20, 00:01:34, 2.21
EX20, 00:01:35, 2.22
EX20, 00:01:36, 2.24
EX20, 00:01:37, 2.25
EX20, 00:01:38, 2.25
EX20, 00:01:39, 2.26

EX20, 00:01:40, 2.26
EX20, 00:01:41, 2.26
EX20, 00:01:42, 2.26
EX20, 00:01:43, 2.27
EX20, 00:01:44, 2.28
EX20, 00:01:45, 2.29
EX20, 00:01:46, 2.30
EX20, 00:01:47, 2.31
EX20, 00:01:48, 2.31
