# 
{"kP":"0.01","kD":"0","kI":"0","density":"997","profile":["dive: 2, 0.3, 30.00, 180.00"]}

dive: 2, 0.3, 30.00, 180.00
EX20, 00:05:23, 0.00, -0.15
EX20, 00:05:23, nan, -0.15
EX20, 00:05:24, nan, -0.15
EX20, 00:05:24, nan, -0.15
EX20, 00:05:24, nan, -0.15
EX20, 00:05:24, nan, -0.15
EX20, 00:05:24, nan, -0.15
EX20, 00:05:24, nan, -0.15
EX20, 00:05:24, nan, -0.15
EX20, 00:05:24, nan, -0.15
EX20, 00:05:25, nan, -0.15
EX20, 00:05:25, nan, -0.15
EX20, 00:05:25, nan, -0.15
EX20, 00:05:25, nan, -0.15
EX20, 00:05:25, nan, -0.15
EX20, 00:05:25, nan, -0.15
EX20, 00:05:25, nan, -0.15
EX20, 00:05:25, nan, -0.15
EX20, 00:05:26, nan, -0.15
EX20, 00:05:26, nan, -0.15
EX20, 00:05:26, nan, -0.15
EX20, 00:05:26, nan, -0.15
EX20, 00:05:26, nan, -0.15
EX20, 00:05:26, nan, -0.15
EX20, 00:05:26, nan, -0.15
EX20, 00:05:26, nan, -0.15
EX20, 00:05:27, nan, -0.15
EX20, 00:05:27, nan, -0.15
EX20, 00:05:27, nan, -0.15
EX20, 00:05:27, nan, -0.15
EX20, 00:05:27, nan, -0.15
EX20, 00:05:27, nan, -0.15
EX20, 00:05:27, nan, -0.15
EX20, 00:05:27, nan, -0.15
EX20, 00:05:28, nan, -0.15
EX20, 00:05:28, nan, -0.15
EX20, 00:05:28, nan, -0.15

