# 
{"kP":"1","kD":"0","kI":"0","density":"997","profile":["dive: 2, 0.3, 30.00, 10.00"]}

dive: 2, 0.3, 30.00, 10.00
EX20, 00:00:50, nan, -0.15
EX20, 00:00:50, nan, -0.15
EX20, 00:00:50, nan, -0.15
EX20, 00:00:50, nan, -0.15
EX20, 00:00:51, nan, -0.15
EX20, 00:00:51, nan, -0.15
EX20, 00:00:51, nan, -0.15
EX20, 00:00:51, nan, -0.15
EX20, 00:00:51, nan, -0.15
EX20, 00:00:51, nan, -0.15
EX20, 00:00:51, nan, -0.15
EX20, 00:00:51, nan, -0.15
EX20, 00:00:52, nan, -0.15
EX20, 00:00:52, nan, -0.15
EX20, 00:00:52, nan, -0.15
EX20, 00:00:52, nan, -0.15
EX20, 00:00:52, nan, -0.15
EX20, 00:00:52, nan, -0.15
EX20, 00:00:52, nan, -0.15
EX20, 00:00:52, nan, -0.15
EX20, 00:00:53, nan, -0.15
EX20, 00:00:53, nan, -0.15
EX20, 00:00:53, nan, -0.15
EX20, 00:00:53, nan, -0.15
EX20, 00:00:53, nan, -0.15
EX20, 00:00:53, nan, -0.15
EX20, 00:00:53, nan, -0.15
EX20, 00:00:53, nan, -0.15
EX20, 00:00:54, nan, -0.15
EX20, 00:00:54, nan, -0.15
EX20, 00:00:54, nan, -0.15
EX20, 00:00:54, nan, -0.15
EX20, 00:00:54, nan, -0.15
EX20, 00:00:54, nan, -0.15
EX20, 00:00:54, nan, -0.15
EX20, 00:00:54, nan, -0.15
EX20, 00:00:55, nan, -0.15

EX20, 00:00:55, nan, -0.15
EX20, 00:00:55, nan, -0.15
EX20, 00:00:55, nan, -0.15
EX20, 00:00:55, nan, -0.15
EX20, 00:00:55, nan, -0.15
EX20, 00:00:55, nan, -0.15
EX20, 00:00:56, nan, -0.15
EX20, 00:00:56, nan, -0.15
EX20, 00:00:56, nan, -0.15
EX20, 00:00:56, nan, -0.15
EX20, 00:00:56, nan, -0.15
EX20, 00:00:56, nan, -0.15
EX20, 00:00:56, nan, -0.15
EX20, 00:00:56, nan, -0.15
EX20, 00:00:57, nan, -0.15
EX20, 00:00:57, nan, -0.15
EX20, 00:00:57, nan, -0.15
EX20, 00:00:57, nan, -0.15
EX20, 00:00:57, nan, -0.15
EX20, 00:00:57, nan, -0.15
EX20, 00:00:57, nan, -0.15
EX20, 00:00:57, nan, -0.15
EX20, 00:00:58, nan, -0.15
EX20, 00:00:58, nan, -0.15
EX20, 00:00:58, nan, -0.15
EX20, 00:00:58, nan, -0.15
EX20, 00:00:58, nan, -0.15
EX20, 00:00:58, nan, -0.15
EX20, 00:00:58, nan, -0.15
EX20, 00:00:58, nan, -0.15
EX20, 00:00:59, nan, -0.15
EX20, 00:00:59, nan, -0.15
EX20, 00:00:59, nan, -0.15
EX20, 00:00:59, nan, -0.15
EX20, 00:00:59, nan, -0.15
EX20, 00:00:59, nan, -0.15
EX20, 00:00:59, nan, -0.15

EX20, 00:00:59, nan, -0.15
EX20, 00:01:00, nan, -0.15
EX20, 00:01:00, nan, -0.15
EX20, 00:01:00, nan, -0.15
EX20, 00:01:00, nan, -0.15
EX20, 00:01:00, nan, -0.15


# profile complete
