# 
{"kP":"0.05","kD":"0","kI":"0","density":"997","profile":["surface","dive: 2.5, 0.33, 40.0, 500.0, 0.44","dive: 0.4, 0.33, 40.0, 500.0, 0.0","dive: 2.5, 0.33, 40.0, 500.0, 0.44","dive: 0.4, 0.33, 40.0, 500.0, 0.0","surface","led: 0, 0, 125"]}

surface
EX20, 5078, -0.01


# dive: 2.5, 0.33, 40.0, 500.0, 0.44
EX20, 6118, 0.31
EX20, 7132, 0.31
EX20, 8146, 0.31
EX20, 9161, 0.31
EX20, 10175, 0.31
EX20, 11188, 0.31
EX20, 12204, 0.31
EX20, 13217, 0.31
EX20, 14231, 0.31
EX20, 15246, 0.31
EX20, 16260, 0.32
EX20, 17274, 0.34
EX20, 18289, 0.35
EX20, 19303, 0.37
EX20, 20317, 0.40
EX20, 21332, 0.44
EX20, 22346, 0.50
EX20, 23360, 0.56
EX20, 24375, 0.64
EX20, 25389, 0.72
EX20, 26402, 0.79
EX20, 27418, 0.86
EX20, 28432, 0.93
EX20, 29445, 1.00
EX20, 30461, 1.05
EX20, 31475, 1.09
EX20, 32489, 1.12
EX20, 33504, 1.14
EX20, 34518, 1.24
EX20, 35532, 1.30
EX20, 36547, 1.38
EX20, 37561, 1.43
EX20, 38575, 1.49
EX20, 39590, 1.53
EX20, 40604, 1.54
EX20, 41618, 1.53
EX20, 42633, 1.52
EX20, 43647, 1.52
EX20, 44661, 1.53
EX20, 45677, 1.53
EX20, 46691, 1.54
EX20, 47705, 1.57
EX20, 48720, 1.60
EX20, 49734, 1.65
EX20, 50748, 1.70
EX20, 51763, 1.75
EX20, 52777, 1.80
EX20, 53791, 1.84
EX20, 54806, 1.86
EX20, 55820, 1.87
EX20, 56834, 1.88
EX20, 57849, 1.88
EX20, 58863, 1.88
EX20, 59877, 1.89
EX20, 60892, 1.92

EX20, 61932, 1.96
EX20, 62946, 1.99
EX20, 63961, 2.03
EX20, 64975, 2.05
EX20, 65989, 2.06
EX20, 67004, 2.06
EX20, 68018, 2.05
EX20, 69032, 2.05
EX20, 70048, 2.05
EX20, 71062, 2.06
EX20, 72076, 2.08
EX20, 73091, 2.10
EX20, 74105, 2.12
EX20, 75119, 2.14
EX20, 76134, 2.15
EX20, 77148, 2.17
EX20, 78162, 2.17
EX20, 79178, 2.17
EX20, 80192, 2.17
EX20, 81206, 2.16
EX20, 82221, 2.16
EX20, 83235, 2.16
EX20, 84249, 2.17
EX20, 85264, 2.18
EX20, 86278, 2.19
EX20, 87292, 2.21
EX20, 88308, 2.23
EX20, 89322, 2.26
EX20, 90336, 2.28
EX20, 91351, 2.30
EX20, 92365, 2.31
EX20, 93379, 2.32
EX20, 94395, 2.32
EX20, 95409, 2.31
EX20, 96423, 2.31
EX20, 97439, 2.30
EX20, 98453, 2.30
EX20, 99467, 2.30
EX20, 100482, 2.31
EX20, 101496, 2.32
EX20, 102510, 2.33
EX20, 103525, 2.35
EX20, 104539, 2.37
EX20, 105553, 2.38
EX20, 106569, 2.39
EX20, 107583, 2.39
EX20, 108597, 2.39
EX20, 109613, 2.39
EX20, 110627, 2.38
EX20, 111641, 2.38
EX20, 112656, 2.38
EX20, 113670, 2.38
EX20, 114684, 2.40
EX20, 115700, 2.41

EX20, 116739, 2.43
EX20, 117753, 2.44
EX20, 118768, 2.44
EX20, 119782, 2.44
EX20, 120796, 2.44
EX20, 121812, 2.42
EX20, 122826, 2.41
EX20, 123840, 2.40


# dive: 0.4, 0.33, 40.0, 500.0, 0.0
EX20, 124866, 1.96
EX20, 125880, 1.97
EX20, 126894, 1.99
EX20, 127909, 2.01
EX20, 128923, 2.03
EX20, 129937, 2.04
EX20, 130952, 2.04
EX20, 131966, 2.03
EX20, 132980, 2.00
EX20, 133996, 1.96
EX20, 135010, 1.90
EX20, 136024, 1.83
EX20, 137040, 1.77
EX20, 138054, 1.70
EX20, 139068, 1.64
EX20, 140083, 1.59
EX20, 141097, 1.55
EX20, 142112, 1.52
EX20, 143127, 1.51
EX20, 144141, 1.50
EX20, 145155, 1.49
EX20, 146170, 1.48
EX20, 147184, 1.47
EX20, 148198, 1.46
EX20, 149214, 1.43
EX20, 150228, 1.40
EX20, 151242, 1.36
EX20, 152258, 1.32
EX20, 153272, 1.28
EX20, 154286, 1.25
EX20, 155301, 1.22
EX20, 156315, 1.20
EX20, 157329, 1.18
EX20, 158345, 1.18
EX20, 159359, 1.17
EX20, 160373, 1.17
EX20, 161388, 1.16
EX20, 162402, 1.15
EX20, 163416, 1.13
EX20, 164432, 1.11
EX20, 165446, 1.08
EX20, 166460, 1.05
EX20, 167476, 1.02
EX20, 168490, 1.00
EX20, 169504, 0.99
EX20, 170519, 0.98
EX20, 171533, 0.98
EX20, 172548, 0.98
EX20, 173563, 0.99
EX20, 174577, 0.99
EX20, 175591, 0.98
EX20, 176606, 0.97

EX20, 177646, 0.96
EX20, 178660, 0.93
EX20, 179676, 0.91
EX20, 180690, 0.88
EX20, 181704, 0.86
EX20, 182719, 0.85
EX20, 183733, 0.84
EX20, 184747, 0.83
EX20, 185763, 0.83
EX20, 186777, 0.84
EX20, 187791, 0.84
EX20, 188806, 0.83
EX20, 189820, 0.82
EX20, 190834, 0.81
EX20, 191850, 0.79
EX20, 192864, 0.78
EX20, 193878, 0.76
EX20, 194894, 0.75
EX20, 195908, 0.74
EX20, 196922, 0.73
EX20, 197937, 0.73
EX20, 198951, 0.73
EX20, 199965, 0.73
EX20, 200981, 0.73
EX20, 201995, 0.72
EX20, 203009, 0.71
EX20, 204024, 0.70
EX20, 205038, 0.69
EX20, 206053, 0.68
EX20, 207068, 0.67
EX20, 208082, 0.67
EX20, 209096, 0.67
EX20, 210111, 0.67
EX20, 211125, 0.67
EX20, 212139, 0.66
EX20, 213155, 0.65
EX20, 214169, 0.64
EX20, 215183, 0.63
EX20, 216199, 0.62
EX20, 217213, 0.61
EX20, 218227, 0.61
EX20, 219242, 0.61
EX20, 220256, 0.61
EX20, 221270, 0.61
EX20, 222286, 0.61
EX20, 223300, 0.61
EX20, 224314, 0.60
EX20, 225330, 0.59
EX20, 226344, 0.59
EX20, 227358, 0.58
EX20, 228373, 0.57
EX20, 229387, 0.57

EX20, 230427, 0.57
EX20, 231442, 0.57
EX20, 232456, 0.57
EX20, 233470, 0.56
EX20, 234486, 0.56
EX20, 235500, 0.55
EX20, 236514, 0.55
EX20, 237530, 0.54
EX20, 238544, 0.54
EX20, 239558, 0.53


# dive: 2.5, 0.33, 40.0, 500.0, 0.44
EX20, 240587, 0.97
EX20, 241601, 0.97
EX20, 242615, 0.98
EX20, 243630, 0.98
EX20, 244644, 1.00
EX20, 245659, 1.03
EX20, 246674, 1.08
EX20, 247688, 1.14
EX20, 248702, 1.21
EX20, 249717, 1.29
EX20, 250731, 1.36
EX20, 251745, 1.43
EX20, 252760, 1.49
EX20, 253774, 1.53
EX20, 254788, 1.56
EX20, 255804, 1.57
EX20, 256818, 1.57
EX20, 257832, 1.57
EX20, 258848, 1.56
EX20, 259862, 1.56
EX20, 260876, 1.56
EX20, 261891, 1.57
EX20, 262905, 1.60
EX20, 263919, 1.63
