# 
{"kP":"0.05","kD":"0","kI":"0","density":"997","profile":["surface","dive: 2.5, 0.33, 40.0, 500.0, 0.44","dive: 0.4, 0.33, 40.0, 500.0, 0.0","dive: 2.5, 0.33, 40.0, 500.0, 0.44","dive: 0.4, 0.33, 40.0, 500.0, 0.0","surface","led: 0, 0, 125"]}

surface
EX20, 5204, -0.01


# dive: 2.5, 0.33, 40.0, 500.0, 0.44
EX20, 6242, 0.31
EX20, 7257, 0.31
EX20, 8272, 0.31
EX20, 9288, 0.31
EX20, 10303, 0.31
EX20, 11318, 0.31
EX20, 12335, 0.31
EX20, 13350, 0.31
EX20, 14365, 0.31
EX20, 15381, 0.32
EX20, 16396, 0.33
EX20, 17412, 0.33
EX20, 18428, 0.34
EX20, 19443, 0.36
EX20, 20458, 0.38
EX20, 21475, 0.41
EX20, 22490, 0.46
EX20, 23505, 0.53
EX20, 24521, 0.60
EX20, 25536, 0.68
EX20, 26552, 0.76
EX20, 27568, 0.84
EX20, 28583, 0.91
EX20, 29598, 0.97
EX20, 30615, 1.03
EX20, 31630, 1.07
EX20, 32645, 1.10
EX20, 33662, 1.12
EX20, 34677, 1.14
EX20, 35693, 1.16
EX20, 36709, 1.17
EX20, 37725, 1.20
EX20, 38740, 1.23
EX20, 39756, 1.28
EX20, 40772, 1.33
EX20, 41787, 1.38
EX20, 42803, 1.43
EX20, 43818, 1.48
EX20, 44834, 1.53
EX20, 45850, 1.56
EX20, 46865, 1.58
EX20, 47881, 1.60
EX20, 48898, 1.61
EX20, 49913, 1.62
EX20, 50928, 1.63
EX20, 51945, 1.65
EX20, 52960, 1.67
EX20, 53975, 1.69
EX20, 54992, 1.72
EX20, 56007, 1.76
EX20, 57022, 1.79
EX20, 58039, 1.83
EX20, 59054, 1.86
EX20, 60069, 1.88
EX20, 61085, 1.90

EX20, 62126, 1.91
EX20, 63141, 1.92
EX20, 64158, 1.92
EX20, 65173, 1.93
EX20, 66189, 1.93
EX20, 67205, 1.94
EX20, 68221, 1.96
EX20, 69236, 1.98
EX20, 70252, 2.00
EX20, 71267, 2.02
EX20, 72283, 2.03
EX20, 73299, 2.05
EX20, 74315, 2.05
EX20, 75330, 2.06
EX20, 76347, 2.07
EX20, 77362, 2.09
EX20, 78377, 2.13
