# 
{"kP":"0","kD":"0","kI":"0","density":"997","profile":["sink","led: 25, 25, 100"]}

sink
EX20, 00:01:29, 101.07, -0.02
EX20, 00:01:29, 100.56, -0.08
EX20, 00:01:29, 100.57, -0.08
EX20, 00:01:29, 100.57, -0.07
EX20, 00:01:30, 100.57, -0.07
EX20, 00:01:30, 100.57, -0.07
EX20, 00:01:30, 100.57, -0.07
EX20, 00:01:30, 100.57, -0.07
EX20, 00:01:30, 100.57, -0.07
EX20, 00:01:30, 100.57, -0.07
EX20, 00:01:30, 100.58, -0.07
EX20, 00:01:30, 100.57, -0.07
EX20, 00:01:31, 100.58, -0.07
EX20, 00:01:31, 100.57, -0.07
EX20, 00:01:31, 100.57, -0.08
EX20, 00:01:31, 100.57, -0.07
EX20, 00:01:31, 100.57, -0.07
EX20, 00:01:31, 100.57, -0.07
EX20, 00:01:31, 100.57, -0.07
EX20, 00:01:31, 100.58, -0.07
EX20, 00:01:32, 100.58, -0.07
EX20, 00:01:32, 100.58, -0.07
EX20, 00:01:32, 100.58, -0.07
EX20, 00:01:32, 100.58, -0.07
EX20, 00:01:32, 100.58, -0.07
EX20, 00:01:32, 100.58, -0.07
EX20, 00:01:32, 100.58, -0.07
EX20, 00:01:32, 100.58, -0.07
EX20, 00:01:33, 100.58, -0.07
EX20, 00:01:33, 100.57, -0.07
EX20, 00:01:33, 100.58, -0.07
EX20, 00:01:33, 100.57, -0.07
EX20, 00:01:33, 100.57, -0.07

EX20, 00:01:33, 100.57, -0.07
EX20, 00:01:33, 100.57, -0.07
EX20, 00:01:33, 100.57, -0.07
EX20, 00:01:34, 100.57, -0.07
EX20, 00:01:34, 100.57, -0.07
EX20, 00:01:34, 100.57, -0.07
EX20, 00:01:34, 100.57, -0.07
EX20, 00:01:34, 100.57, -0.07
EX20, 00:01:34, 100.57, -0.07
EX20, 00:01:34, 100.57, -0.07
EX20, 00:01:34, 100.57, -0.07
EX20, 00:01:35, 100.57, -0.07
EX20, 00:01:35, 100.57, -0.07
EX20, 00:01:35, 100.57, -0.07
EX20, 00:01:35, 100.57, -0.07
EX20, 00:01:35, 100.57, -0.07
EX20, 00:01:35, 100.57, -0.08
EX20, 00:01:35, 100.57, -0.07
EX20, 00:01:35, 100.57, -0.07
EX20, 00:01:36, 100.57, -0.07
EX20, 00:01:36, 100.57, -0.07
EX20, 00:01:36, 100.57, -0.08
EX20, 00:01:36, 100.57, -0.08
EX20, 00:01:36, 100.57, -0.07
EX20, 00:01:36, 100.57, -0.07
EX20, 00:01:36, 100.57, -0.07
EX20, 00:01:36, 100.57, -0.07
EX20, 00:01:37, 100.57, -0.07
EX20, 00:01:37, 100.57, -0.07
EX20, 00:01:37, 100.57, -0.07
EX20, 00:01:37, 100.57, -0.07
EX20, 00:01:37, 100.58, -0.07
EX20, 00:01:37, 100.57, -0.07

EX20, 00:01:37, 100.58, -0.07
EX20, 00:01:37, 100.57, -0.07
EX20, 00:01:38, 100.58, -0.07
EX20, 00:01:38, 100.58, -0.07
EX20, 00:01:38, 100.58, -0.07
EX20, 00:01:38, 100.58, -0.07
EX20, 00:01:38, 100.58, -0.07
EX20, 00:01:38, 100.58, -0.07
EX20, 00:01:38, 100.58, -0.07
EX20, 00:01:39, 100.58, -0.07
EX20, 00:01:39, 100.58, -0.07
EX20, 00:01:39, 100.58, -0.07
EX20, 00:01:39, 100.58, -0.07
EX20, 00:01:39, 100.58, -0.07
EX20, 00:01:39, 100.58, -0.07
EX20, 00:01:39, 100.58, -0.07
EX20, 00:01:39, 100.58, -0.07
EX20, 00:01:40, 100.58, -0.07
EX20, 00:01:40, 100.57, -0.07
EX20, 00:01:40, 100.57, -0.07
EX20, 00:01:40, 100.57, -0.07
EX20, 00:01:40, 100.58, -0.07
EX20, 00:01:40, 100.58, -0.07
EX20, 00:01:40, 100.58, -0.07
EX20, 00:01:40, 100.57, -0.07
EX20, 00:01:41, 100.57, -0.07
EX20, 00:01:41, 100.58, -0.07
EX20, 00:01:41, 100.57, -0.07
EX20, 00:01:41, 100.57, -0.07
EX20, 00:01:41, 100.57, -0.07
EX20, 00:01:41, 100.57, -0.07
EX20, 00:01:41, 100.57, -0.08
EX20, 00:01:41, 100.56, -0.08

EX20, 00:01:42, 100.56, -0.08
EX20, 00:01:42, 100.56, -0.08
EX20, 00:01:42, 100.56, -0.08
EX20, 00:01:42, 100.55, -0.08
EX20, 00:01:42, 100.55, -0.08
EX20, 00:01:42, 100.55, -0.08
EX20, 00:01:42, 100.56, -0.08
EX20, 00:01:42, 100.55, -0.08
EX20, 00:01:43, 100.55, -0.08
EX20, 00:01:43, 100.55, -0.08
EX20, 00:01:43, 100.56, -0.08
EX20, 00:01:43, 100.56, -0.08
EX20, 00:01:43, 100.56, -0.08
EX20, 00:01:43, 100.56, -0.08
EX20, 00:01:43, 100.55, -0.08
EX20, 00:01:43, 100.55, -0.08
EX20, 00:01:44, 100.56, -0.08
EX20, 00:01:44, 100.56, -0.08
EX20, 00:01:44, 100.55, -0.08
EX20, 00:01:44, 100.55, -0.08
EX20, 00:01:44, 100.55, -0.08
EX20, 00:01:44, 100.55, -0.08
EX20, 00:01:44, 100.55, -0.08
EX20, 00:01:44, 100.56, -0.08
EX20, 00:01:45, 100.56, -0.08
EX20, 00:01:45, 100.55, -0.08
EX20, 00:01:45, 100.55, -0.08
EX20, 00:01:45, 100.56, -0.08
EX20, 00:01:45, 100.56, -0.08
EX20, 00:01:45, 100.57, -0.08
EX20, 00:01:45, 100.57, -0.07
EX20, 00:01:45, 100.57, -0.07
EX20, 00:01:46, 100.57, -0.07

EX20, 00:01:46, 100.57, -0.07
EX20, 00:01:46, 100.57, -0.07
EX20, 00:01:46, 100.57, -0.07
EX20, 00:01:46, 100.57, -0.07
EX20, 00:01:46, 100.57, -0.07
EX20, 00:01:46, 100.57, -0.07
EX20, 00:01:46, 100.57, -0.07
EX20, 00:01:47, 100.57, -0.07
EX20, 00:01:47, 100.57, -0.07
EX20, 00:01:47, 100.57, -0.07
EX20, 00:01:47, 100.57, -0.07
EX20, 00:01:47, 100.57, -0.07
EX20, 00:01:47, 100.57, -0.07
EX20, 00:01:47, 100.57, -0.07
EX20, 00:01:47, 100.57, -0.07
EX20, 00:01:48, 100.57, -0.07
EX20, 00:01:48, 100.57, -0.07
EX20, 00:01:48, 100.57, -0.07
EX20, 00:01:48, 100.57, -0.07
EX20, 00:01:48, 100.57, -0.07
EX20, 00:01:48, 100.57, -0.07
EX20, 00:01:48, 100.57, -0.07
EX20, 00:01:48, 100.57, -0.07
EX20, 00:01:49, 100.57, -0.07
EX20, 00:01:49, 100.57, -0.07
EX20, 00:01:49, 100.57, -0.07
EX20, 00:01:49, 100.57, -0.07
EX20, 00:01:49, 100.57, -0.07
EX20, 00:01:49, 100.57, -0.07
EX20, 00:01:49, 100.57, -0.07
EX20, 00:01:49, 100.57, -0.07
EX20, 00:01:50, 100.57, -0.07
EX20, 00:01:50, 100.57, -0.07

EX20, 00:01:50, 100.57, -0.07
EX20, 00:01:50, 100.57, -0.07
EX20, 00:01:50, 100.57, -0.07
EX20, 00:01:50, 100.57, -0.07
EX20, 00:01:50, 100.57, -0.07
EX20, 00:01:50, 100.57, -0.07
EX20, 00:01:51, 100.57, -0.07
EX20, 00:01:51, 100.57, -0.07
EX20, 00:01:51, 100.57, -0.07
EX20, 00:01:51, 100.57, -0.07
EX20, 00:01:51, 100.57, -0.07
EX20, 00:01:51, 100.57, -0.07
EX20, 00:01:51, 100.57, -0.07
EX20, 00:01:52, 100.57, -0.07
EX20, 00:01:52, 100.57, -0.07
EX20, 00:01:52, 100.57, -0.07
EX20, 00:01:52, 100.57, -0.07
EX20, 00:01:52, 100.57, -0.07
EX20, 00:01:52, 100.57, -0.07
EX20, 00:01:52, 100.57, -0.07
EX20, 00:01:52, 100.57, -0.07
EX20, 00:01:53, 100.57, -0.07
EX20, 00:01:53, 100.57, -0.07
EX20, 00:01:53, 100.57, -0.07
EX20, 00:01:53, 100.57, -0.07
EX20, 00:01:53, 100.57, -0.07
EX20, 00:01:53, 100.57, -0.07
EX20, 00:01:53, 100.57, -0.07
EX20, 00:01:53, 100.57, -0.07
EX20, 00:01:54, 100.57, -0.07
EX20, 00:01:54, 100.57, -0.07
EX20, 00:01:54, 100.57, -0.07
EX20, 00:01:54, 100.57, -0.07

EX20, 00:01:54, 100.57, -0.07
EX20, 00:01:54, 100.57, -0.07
EX20, 00:01:54, 100.57, -0.07
EX20, 00:01:54, 100.57, -0.07
EX20, 00:01:55, 100.57, -0.07
EX20, 00:01:55, 100.57, -0.07
EX20, 00:01:55, 100.57, -0.07
EX20, 00:01:55, 100.57, -0.07
EX20, 00:01:55, 100.57, -0.07
EX20, 00:01:55, 100.57, -0.07
EX20, 00:01:55, 100.57, -0.07
EX20, 00:01:55, 100.57, -0.07
EX20, 00:01:56, 100.57, -0.07
EX20, 00:01:56, 100.57, -0.07
EX20, 00:01:56, 100.57, -0.07
EX20, 00:01:56, 100.57, -0.07
EX20, 00:01:56, 100.57, -0.07
EX20, 00:01:56, 100.57, -0.07
EX20, 00:01:56, 100.57, -0.07
EX20, 00:01:56, 100.57, -0.07
EX20, 00:01:57, 100.57, -0.07
EX20, 00:01:57, 100.57, -0.07
EX20, 00:01:57, 100.57, -0.07
EX20, 00:01:57, 100.57, -0.07
EX20, 00:01:57, 100.57, -0.07
EX20, 00:01:57, 100.56, -0.08
EX20, 00:01:57, 100.57, -0.07
EX20, 00:01:57, 100.57, -0.07
EX20, 00:01:58, 100.57, -0.07
EX20, 00:01:58, 100.58, -0.07
EX20, 00:01:58, 100.57, -0.07
EX20, 00:01:58, 100.58, -0.07
EX20, 00:01:58, 100.58, -0.07

EX20, 00:01:58, 100.58, -0.07
EX20, 00:01:58, 100.58, -0.07
EX20, 00:01:58, 100.58, -0.07
EX20, 00:01:59, 100.58, -0.07
EX20, 00:01:59, 100.58, -0.07
EX20, 00:01:59, 100.57, -0.07
EX20, 00:01:59, 100.58, -0.07
EX20, 00:01:59, 100.58, -0.07
EX20, 00:01:59, 100.58, -0.07
EX20, 00:01:59, 100.57, -0.07
EX20, 00:01:59, 100.58, -0.07
EX20, 00:02:00, 100.57, -0.07
EX20, 00:02:00, 100.58, -0.07
EX20, 00:02:00, 100.58, -0.07
EX20, 00:02:00, 100.58, -0.07
EX20, 00:02:00, 100.58, -0.07
EX20, 00:02:00, 100.58, -0.07
EX20, 00:02:00, 100.57, -0.07
EX20, 00:02:00, 100.57, -0.07
EX20, 00:02:01, 100.57, -0.07
EX20, 00:02:01, 100.57, -0.07
EX20, 00:02:01, 100.57, -0.07
EX20, 00:02:01, 100.57, -0.07
EX20, 00:02:01, 100.57, -0.07
EX20, 00:02:01, 100.58, -0.07
EX20, 00:02:01, 100.58, -0.07
EX20, 00:02:01, 100.58, -0.07
EX20, 00:02:02, 100.57, -0.07
EX20, 00:02:02, 100.58, -0.07
EX20, 00:02:02, 100.58, -0.07
EX20, 00:02:02, 100.58, -0.07
EX20, 00:02:02, 100.58, -0.07
EX20, 00:02:02, 100.57, -0.07

EX20, 00:02:02, 100.58, -0.07
EX20, 00:02:02, 100.58, -0.07
EX20, 00:02:03, 100.58, -0.07
EX20, 00:02:03, 100.57, -0.07
EX20, 00:02:03, 100.58, -0.07
EX20, 00:02:03, 100.58, -0.07
EX20, 00:02:03, 100.57, -0.07
EX20, 00:02:03, 100.57, -0.07
EX20, 00:02:03, 100.57, -0.07
EX20, 00:02:03, 100.57, -0.08
EX20, 00:02:04, 100.56, -0.08
EX20, 00:02:04, 100.56, -0.08
EX20, 00:02:04, 100.55, -0.08
EX20, 00:02:04, 100.55, -0.08
EX20, 00:02:04, 100.55, -0.08
EX20, 00:02:04, 100.55, -0.08
EX20, 00:02:04, 100.54, -0.08
EX20, 00:02:04, 100.54, -0.08
EX20, 00:02:05, 100.54, -0.08
EX20, 00:02:05, 100.54, -0.08
EX20, 00:02:05, 100.55, -0.08
EX20, 00:02:05, 100.54, -0.08
EX20, 00:02:05, 100.55, -0.08
EX20, 00:02:05, 100.55, -0.08
EX20, 00:02:05, 100.55, -0.08
EX20, 00:02:06, 100.55, -0.08
EX20, 00:02:06, 100.55, -0.08
EX20, 00:02:06, 100.55, -0.08
EX20, 00:02:06, 100.54, -0.08
EX20, 00:02:06, 100.54, -0.08
EX20, 00:02:06, 100.54, -0.08
EX20, 00:02:06, 100.54, -0.08
EX20, 00:02:06, 100.54, -0.08

EX20, 00:02:07, 100.54, -0.08
EX20, 00:02:07, 100.54, -0.08
EX20, 00:02:07, 100.54, -0.08
EX20, 00:02:07, 100.55, -0.08
EX20, 00:02:07, 100.54, -0.08
EX20, 00:02:07, 100.54, -0.08
EX20, 00:02:07, 100.54, -0.08
EX20, 00:02:07, 100.54, -0.08
EX20, 00:02:08, 100.55, -0.08
EX20, 00:02:08, 100.55, -0.08
EX20, 00:02:08, 100.56, -0.08
EX20, 00:02:08, 100.56, -0.08
EX20, 00:02:08, 100.56, -0.08
EX20, 00:02:08, 100.56, -0.08
EX20, 00:02:08, 100.56, -0.08
EX20, 00:02:08, 100.56, -0.08
EX20, 00:02:09, 100.56, -0.08
EX20, 00:02:09, 100.56, -0.08
EX20, 00:02:09, 100.56, -0.08
EX20, 00:02:09, 100.56, -0.08
EX20, 00:02:09, 100.56, -0.08
EX20, 00:02:09, 100.56, -0.08
EX20, 00:02:09, 100.56, -0.08
EX20, 00:02:09, 100.56, -0.08
EX20, 00:02:10, 100.56, -0.08
EX20, 00:02:10, 100.56, -0.08
EX20, 00:02:10, 100.56, -0.08
EX20, 00:02:10, 100.56, -0.08
EX20, 00:02:10, 100.56, -0.08
EX20, 00:02:10, 100.56, -0.08
EX20, 00:02:10, 100.56, -0.08
EX20, 00:02:10, 100.56, -0.08
EX20, 00:02:11, 100.57, -0.08

EX20, 00:02:11, 100.56, -0.08
EX20, 00:02:11, 100.57, -0.07
EX20, 00:02:11, 100.57, -0.07
EX20, 00:02:11, 100.57, -0.07
EX20, 00:02:11, 100.58, -0.07
EX20, 00:02:11, 100.57, -0.07
EX20, 00:02:11, 100.57, -0.07
EX20, 00:02:12, 100.57, -0.07
EX20, 00:02:12, 100.58, -0.07
EX20, 00:02:12, 100.57, -0.07
EX20, 00:02:12, 100.57, -0.07
EX20, 00:02:12, 100.58, -0.07
EX20, 00:02:12, 100.57, -0.07
EX20, 00:02:12, 100.57, -0.07
EX20, 00:02:12, 100.57, -0.07
EX20, 00:02:13, 100.58, -0.07
EX20, 00:02:13, 100.58, -0.07
EX20, 00:02:13, 100.58, -0.07
EX20, 00:02:13, 100.57, -0.07
EX20, 00:02:13, 100.58, -0.07
EX20, 00:02:13, 100.57, -0.07
EX20, 00:02:13, 100.58, -0.07
