# 
{"kP":"0.08","kD":"0","kI":"0","density":"997","profile":["dive: 2, 0.3, 30.00, 300.00"]}

dive: 2, 0.3, 30.00, 300.00
EX20, 00:03:47, -0.00, -0.15
EX20, 00:03:47, nan, -0.15
EX20, 00:03:47, nan, -0.15
EX20, 00:03:47, nan, -0.15
EX20, 00:03:47, nan, -0.15
EX20, 00:03:48, nan, -0.15
EX20, 00:03:48, nan, -0.15
EX20, 00:03:48, nan, -0.15
EX20, 00:03:48, nan, -0.15
EX20, 00:03:48, nan, -0.15
EX20, 00:03:48, nan, -0.15
EX20, 00:03:48, nan, -0.15
EX20, 00:03:48, nan, -0.15
EX20, 00:03:49, nan, -0.15
EX20, 00:03:49, nan, -0.15
EX20, 00:03:49, nan, -0.15
EX20, 00:03:49, nan, -0.15
EX20, 00:03:49, nan, -0.15
EX20, 00:03:49, nan, -0.15
EX20, 00:03:49, nan, -0.15
EX20, 00:03:49, nan, -0.15
EX20, 00:03:50, nan, -0.15
EX20, 00:03:50, nan, -0.15
EX20, 00:03:50, nan, -0.15
EX20, 00:03:50, nan, -0.15
EX20, 00:03:50, nan, -0.15
EX20, 00:03:50, nan, -0.15
EX20, 00:03:50, nan, -0.15
EX20, 00:03:50, nan, -0.15
EX20, 00:03:51, nan, -0.15
EX20, 00:03:51, nan, -0.15
EX20, 00:03:51, nan, -0.15
EX20, 00:03:51, nan, -0.15
EX20, 00:03:51, nan, -0.15
EX20, 00:03:51, nan, -0.15
EX20, 00:03:51, nan, -0.15
EX20, 00:03:52, nan, -0.15

