# 
{"kP":"1","kD":"0","kI":"0","density":"997","profile":["dive: 2, 0.3, 10.00, 30.00"]}

dive: 2, 0.3, 10.00, 30.00
EX20, 00:24:42, nan, -0.15
EX20, 00:24:42, 0.10, -0.16
EX20, 00:24:42, 0.10, -0.16
EX20, 00:24:43, 0.10, -0.16
EX20, 00:24:43, 0.10, -0.16
EX20, 00:24:43, 0.10, -0.15
EX20, 00:24:43, 0.10, -0.15
EX20, 00:24:43, 0.10, -0.15
EX20, 00:24:43, 0.10, -0.15
EX20, 00:24:43, 0.10, -0.15
EX20, 00:24:43, 0.10, -0.15
EX20, 00:24:44, 0.10, -0.15
EX20, 00:24:44, 0.10, -0.15
EX20, 00:24:44, 0.10, -0.15
EX20, 00:24:44, 0.10, -0.15
EX20, 00:24:44, 0.10, -0.15
EX20, 00:24:44, 0.10, -0.15
EX20, 00:24:44, 0.10, -0.15
EX20, 00:24:45, 0.10, -0.15
EX20, 00:24:45, 0.10, -0.15
EX20, 00:24:45, 0.10, -0.15
EX20, 00:24:45, 0.10, -0.15
EX20, 00:24:45, 0.10, -0.15
EX20, 00:24:45, 0.10, -0.15
EX20, 00:24:45, 0.10, -0.15
EX20, 00:24:45, 0.10, -0.15
EX20, 00:24:46, 0.10, -0.15
EX20, 00:24:46, 0.10, -0.15
EX20, 00:24:46, 0.10, -0.15
EX20, 00:24:46, 0.10, -0.15
EX20, 00:24:46, 0.10, -0.15
EX20, 00:24:46, 0.10, -0.15
EX20, 00:24:46, 0.10, -0.15
EX20, 00:24:46, 0.10, -0.15
EX20, 00:24:47, 0.10, -0.15

EX20, 00:24:47, 0.10, -0.15
EX20, 00:24:47, 0.10, -0.15
EX20, 00:24:47, 0.10, -0.15
EX20, 00:24:47, 0.10, -0.15
EX20, 00:24:47, 0.10, -0.15
EX20, 00:24:47, 0.10, -0.15
EX20, 00:24:47, 0.10, -0.15
EX20, 00:24:48, 0.10, -0.15
EX20, 00:24:48, 0.10, -0.15
EX20, 00:24:48, 0.10, -0.15
EX20, 00:24:48, 0.10, -0.15
EX20, 00:24:48, 0.10, -0.15
EX20, 00:24:48, 0.10, -0.15
EX20, 00:24:48, 0.10, -0.15
EX20, 00:24:48, 0.10, -0.15
EX20, 00:24:49, 0.10, -0.15
EX20, 00:24:49, 0.10, -0.15
EX20, 00:24:49, 0.10, -0.15
EX20, 00:24:49, 0.10, -0.15
EX20, 00:24:49, 0.10, -0.15
EX20, 00:24:49, 0.10, -0.15
EX20, 00:24:49, 0.10, -0.15
EX20, 00:24:49, 0.10, -0.15
EX20, 00:24:50, 0.10, -0.15
EX20, 00:24:50, 0.10, -0.15
EX20, 00:24:50, 0.10, -0.15
EX20, 00:24:50, 0.10, -0.15
EX20, 00:24:50, 0.10, -0.15
EX20, 00:24:50, 0.10, -0.15
EX20, 00:24:50, 0.10, -0.15
EX20, 00:24:51, 0.10, -0.15
EX20, 00:24:51, 0.10, -0.15
EX20, 00:24:51, 0.10, -0.15
EX20, 00:24:51, 0.10, -0.15
EX20, 00:24:51, 0.10, -0.15

EX20, 00:24:51, 0.10, -0.15
EX20, 00:24:51, 0.10, -0.15
EX20, 00:24:51, 0.10, -0.15
