# 
{"kP":"0.02","kD":"0","kI":"0","density":"997","profile":["surface","dive: 2.5, 0.33, 40.0, 500.0, 0.44","dive: 0.4, 0.33, 40.0, 500.0, 0.0","dive: 2.5, 0.33, 40.0, 500.0, 0.44","dive: 0.4, 0.33, 40.0, 500.0, 0.0","surface","led: 0, 0, 125"]}

surface
EX20, 4762, -0.01


# dive: 2.5, 0.33, 40.0, 500.0, 0.44
EX20, 5802, 0.28
EX20, 6816, 0.28
EX20, 7830, 0.28
EX20, 8845, 0.39
EX20, 9859, 0.48
EX20, 10873, 0.51
EX20, 11888, 0.50
EX20, 12902, 0.45
EX20, 13916, 0.39
EX20, 14931, 0.31
EX20, 15945, 0.28
EX20, 16959, 0.30
EX20, 17974, 0.31
EX20, 18988, 0.31
EX20, 20002, 0.30
EX20, 21017, 0.30
EX20, 22031, 0.30
EX20, 23045, 0.31
EX20, 24060, 0.33
EX20, 25074, 0.36
EX20, 26088, 0.40
EX20, 27103, 0.46
EX20, 28117, 0.53
EX20, 29131, 0.60
EX20, 30146, 0.69
EX20, 31160, 0.77
EX20, 32174, 0.85
EX20, 33189, 0.93
EX20, 34203, 1.01
EX20, 35217, 1.08
EX20, 36232, 1.15
EX20, 37246, 1.21
EX20, 38260, 1.26
EX20, 39276, 1.30
EX20, 40290, 1.34
EX20, 41304, 1.36
EX20, 42319, 1.38
EX20, 43333, 1.40
EX20, 44347, 1.41
EX20, 45363, 1.42
EX20, 46377, 1.44
EX20, 47391, 1.45
EX20, 48406, 1.48
EX20, 49420, 1.51
EX20, 50434, 1.54
EX20, 51450, 1.59
EX20, 52464, 1.63
EX20, 53478, 1.68
EX20, 54493, 1.72
EX20, 55507, 1.77
EX20, 56521, 1.81
EX20, 57536, 1.84
EX20, 58550, 1.87
EX20, 59564, 1.89
EX20, 60579, 1.90

EX20, 61620, 1.91
EX20, 62634, 1.91
EX20, 63649, 1.90
EX20, 64663, 1.90
EX20, 65677, 1.90
EX20, 66693, 1.91
EX20, 67707, 1.92
EX20, 68721, 1.93
EX20, 69736, 1.95
EX20, 70750, 1.98
EX20, 71764, 2.00
EX20, 72779, 2.04
EX20, 73793, 2.07
EX20, 74807, 2.10
EX20, 75823, 2.12
EX20, 76837, 2.15
EX20, 77851, 2.17
EX20, 78866, 2.18
EX20, 79880, 2.19
EX20, 80894, 2.19
EX20, 81910, 2.18
EX20, 82924, 2.18
EX20, 83938, 2.17
EX20, 84954, 2.17
EX20, 85968, 2.16
EX20, 86982, 2.17
EX20, 87997, 2.18
EX20, 89011, 2.19
EX20, 90025, 2.21
EX20, 91041, 2.24
EX20, 92055, 2.26
EX20, 93069, 2.28
EX20, 94084, 2.31
EX20, 95098, 2.33
EX20, 96113, 2.34
EX20, 97128, 2.35
EX20, 98142, 2.36
EX20, 99156, 2.35
EX20, 100172, 2.35
EX20, 101186, 2.34
EX20, 102200, 2.32
EX20, 103216, 2.31
EX20, 104230, 2.31
EX20, 105244, 2.30
EX20, 106260, 2.31
EX20, 107274, 2.32
EX20, 108288, 2.34
EX20, 109303, 2.36
EX20, 110317, 2.38
EX20, 111331, 2.41
EX20, 112347, 2.44
EX20, 113361, 2.46
EX20, 114375, 2.48
EX20, 115390, 2.50

EX20, 116430, 2.51
EX20, 117444, 2.52
EX20, 118459, 2.51
EX20, 119473, 2.51
EX20, 120488, 2.49
EX20, 121503, 2.48
EX20, 122517, 2.46
EX20, 123531, 2.44
EX20, 124547, 2.43
EX20, 125561, 2.43
EX20, 126575, 2.43


# dive: 0.4, 0.33, 40.0, 500.0, 0.0
EX20, 127606, 2.00
EX20, 128620, 2.01
EX20, 129634, 2.03
EX20, 130650, 2.06
EX20, 131664, 2.08
EX20, 132678, 2.10
EX20, 133694, 2.11
EX20, 134708, 2.11
EX20, 135722, 2.10
EX20, 136737, 2.08
EX20, 137751, 2.04
EX20, 138765, 1.99
EX20, 139781, 1.93
EX20, 140795, 1.86
EX20, 141809, 1.79
EX20, 142825, 1.72
EX20, 143839, 1.66
EX20, 144853, 1.61
EX20, 145869, 1.56
EX20, 146883, 1.53
EX20, 147897, 1.50
EX20, 148913, 1.49
EX20, 149927, 1.47
EX20, 150941, 1.46
EX20, 151956, 1.45
EX20, 152970, 1.45
EX20, 153985, 1.46
EX20, 155000, 1.48
EX20, 156014, 1.50
EX20, 157028, 1.54
EX20, 158044, 1.58
EX20, 159058, 1.60
EX20, 160072, 1.61
EX20, 161087, 1.61
EX20, 162101, 1.61
EX20, 163115, 1.60
EX20, 164131, 1.58
EX20, 165145, 1.54
EX20, 166159, 1.50
EX20, 167175, 1.47
EX20, 168189, 1.45
EX20, 169203, 1.43
EX20, 170218, 1.39
EX20, 171233, 1.34
EX20, 172247, 1.28
EX20, 173262, 1.20
EX20, 174277, 1.12
EX20, 175291, 1.03
EX20, 176306, 0.95
EX20, 177321, 0.87
EX20, 178335, 0.80
EX20, 179350, 0.75

EX20, 180391, 0.70
EX20, 181405, 0.67
EX20, 182421, 0.66
EX20, 183435, 0.67
EX20, 184449, 0.69
EX20, 185464, 0.71
EX20, 186478, 0.74
EX20, 187492, 0.76
EX20, 188508, 0.79
EX20, 189522, 0.82
EX20, 190536, 0.84
EX20, 191551, 0.86
EX20, 192565, 0.87
EX20, 193579, 0.87
EX20, 194595, 0.87
EX20, 195609, 0.85
EX20, 196623, 0.82
EX20, 197639, 0.79
EX20, 198653, 0.76
EX20, 199667, 0.73
EX20, 200683, 0.70
EX20, 201697, 0.67
EX20, 202711, 0.66
EX20, 203727, 0.66
EX20, 204741, 0.66
EX20, 205755, 0.68
EX20, 206770, 0.69
EX20, 207784, 0.71
EX20, 208798, 0.73
EX20, 209814, 0.75
EX20, 210828, 0.75
EX20, 211842, 0.75
EX20, 212857, 0.75
EX20, 213872, 0.74
EX20, 214886, 0.72
EX20, 215901, 0.70
EX20, 216916, 0.68
EX20, 217930, 0.66
EX20, 218945, 0.64
EX20, 219960, 0.62
EX20, 220974, 0.62
EX20, 221989, 0.62
EX20, 223003, 0.63
EX20, 224017, 0.64
EX20, 225033, 0.66
EX20, 226047, 0.68
EX20, 227061, 0.70
EX20, 228076, 0.71
EX20, 229090, 0.72
EX20, 230104, 0.72
EX20, 231120, 0.72
EX20, 232134, 0.70

EX20, 233174, 0.69
EX20, 234190, 0.67
EX20, 235204, 0.65
EX20, 236218, 0.63
EX20, 237234, 0.62
EX20, 238248, 0.62
EX20, 239262, 0.61
EX20, 240277, 0.62
EX20, 241291, 0.62
EX20, 242306, 0.63
EX20, 243321, 0.63
EX20, 244335, 0.64
EX20, 245349, 0.64
EX20, 246365, 0.64
