# 
{"kP":"0.08","kD":"0","kI":"0","density":"997","profile":["dive: -2, 0.4, 30.00, 100.00"]}

dive: -2, 0.4, 30.00, 100.00
EX20, 00:03:19, -0.01, -0.10
EX20, 00:03:19, -0.01, -0.10
EX20, 00:03:19, -0.01, -0.10
EX20, 00:03:19, -0.01, -0.10
EX20, 00:03:19, -0.01, -0.10
EX20, 00:03:20, -0.01, -0.10
EX20, 00:03:20, -0.01, -0.10
EX20, 00:03:20, -0.01, -0.10
EX20, 00:03:20, -0.01, -0.10

EX20, 00:03:20, -0.01, -0.10
EX20, 00:03:20, -0.01, -0.10
EX20, 00:03:20, -0.01, -0.10
EX20, 00:03:20, -0.01, -0.10
EX20, 00:03:21, -0.01, -0.10
EX20, 00:03:21, -0.01, -0.10
EX20, 00:03:21, -0.01, -0.10
EX20, 00:03:21, -0.01, -0.10
EX20, 00:03:21, -0.01, -0.10
EX20, 00:03:21, -0.01, -0.10
EX20, 00:03:21, -0.01, -0.10
EX20, 00:03:21, -0.01, -0.10
EX20, 00:03:22, -0.01, -0.10
EX20, 00:03:22, -0.01, -0.10
EX20, 00:03:22, -0.01, -0.10
EX20, 00:03:22, -0.01, -0.10
EX20, 00:03:22, -0.01, -0.10
EX20, 00:03:22, -0.01, -0.10
EX20, 00:03:22, -0.01, -0.10
EX20, 00:03:22, -0.01, -0.10
EX20, 00:03:23, -0.01, -0.10
EX20, 00:03:23, -0.01, -0.10
EX20, 00:03:23, -0.01, -0.10
EX20, 00:03:23, -0.01, -0.10
EX20, 00:03:23, -0.01, -0.10
EX20, 00:03:23, -0.01, -0.10
EX20, 00:03:23, -0.01, -0.10
EX20, 00:03:24, -0.01, -0.10
EX20, 00:03:24, -0.01, -0.10
EX20, 00:03:24, -0.01, -0.10
EX20, 00:03:24, -0.01, -0.10
EX20, 00:03:24, -0.01, -0.10
EX20, 00:03:24, -0.01, -0.10
EX20, 00:03:24, -0.01, -0.10

EX20, 00:03:24, -0.01, -0.10
EX20, 00:03:25, -0.01, -0.10
EX20, 00:03:25, -0.01, -0.10
EX20, 00:03:25, -0.01, -0.10
EX20, 00:03:25, -0.01, -0.10
EX20, 00:03:25, -0.01, -0.10
EX20, 00:03:25, -0.01, -0.10
EX20, 00:03:25, -0.01, -0.10
EX20, 00:03:25, -0.01, -0.10
EX20, 00:03:26, -0.01, -0.10
EX20, 00:03:26, -0.01, -0.10
EX20, 00:03:26, -0.01, -0.10
EX20, 00:03:26, -0.01, -0.10
EX20, 00:03:26, -0.01, -0.10
EX20, 00:03:26, -0.01, -0.10
EX20, 00:03:26, -0.01, -0.10
EX20, 00:03:26, -0.01, -0.10
EX20, 00:03:27, -0.01, -0.10
EX20, 00:03:27, -0.01, -0.10
EX20, 00:03:27, -0.01, -0.10
EX20, 00:03:27, -0.01, -0.10
EX20, 00:03:27, -0.01, -0.10
EX20, 00:03:27, -0.01, -0.10
EX20, 00:03:27, -0.01, -0.10
EX20, 00:03:27, -0.01, -0.10
EX20, 00:03:28, -0.01, -0.10
EX20, 00:03:28, -0.01, -0.10
EX20, 00:03:28, -0.01, -0.10
EX20, 00:03:28, -0.01, -0.10
EX20, 00:03:28, -0.01, -0.10
EX20, 00:03:28, -0.01, -0.10
EX20, 00:03:28, -0.01, -0.10
EX20, 00:03:28, -0.01, -0.10
EX20, 00:03:29, -0.01, -0.10

EX20, 00:03:29, -0.01, -0.10
EX20, 00:03:29, -0.01, -0.10
EX20, 00:03:29, -0.01, -0.10
EX20, 00:03:29, -0.01, -0.10
EX20, 00:03:29, -0.01, -0.10
EX20, 00:03:29, -0.01, -0.10
EX20, 00:03:30, -0.01, -0.10
EX20, 00:03:30, -0.01, -0.10
EX20, 00:03:30, -0.01, -0.10
EX20, 00:03:30, -0.01, -0.10
EX20, 00:03:30, -0.01, -0.10
EX20, 00:03:30, -0.01, -0.10
EX20, 00:03:30, -0.01, -0.10
EX20, 00:03:30, -0.01, -0.10
EX20, 00:03:31, -0.01, -0.10
EX20, 00:03:31, -0.01, -0.10
EX20, 00:03:31, -0.01, -0.10
EX20, 00:03:31, -0.01, -0.10
EX20, 00:03:31, -0.01, -0.10
EX20, 00:03:31, -0.01, -0.10
EX20, 00:03:31, -0.01, -0.10
EX20, 00:03:31, -0.01, -0.10
EX20, 00:03:32, -0.01, -0.10
EX20, 00:03:32, -0.01, -0.10
EX20, 00:03:32, -0.01, -0.10
EX20, 00:03:32, -0.01, -0.10
EX20, 00:03:32, -0.01, -0.10
EX20, 00:03:32, -0.01, -0.10
EX20, 00:03:32, -0.01, -0.10
EX20, 00:03:32, -0.01, -0.10
EX20, 00:03:33, -0.01, -0.10
EX20, 00:03:33, -0.01, -0.10
EX20, 00:03:33, -0.01, -0.10
EX20, 00:03:33, -0.01, -0.10

EX20, 00:03:33, -0.01, -0.10
EX20, 00:03:33, -0.01, -0.10
EX20, 00:03:33, -0.01, -0.10
EX20, 00:03:33, -0.01, -0.10
EX20, 00:03:34, -0.01, -0.10
EX20, 00:03:34, -0.01, -0.10
EX20, 00:03:34, -0.01, -0.10
EX20, 00:03:34, -0.01, -0.10
EX20, 00:03:34, -0.01, -0.10
EX20, 00:03:34, -0.01, -0.10
EX20, 00:03:34, -0.01, -0.10
EX20, 00:03:34, -0.01, -0.10
EX20, 00:03:35, -0.01, -0.10
EX20, 00:03:35, -0.01, -0.10
EX20, 00:03:35, -0.01, -0.10
EX20, 00:03:35, -0.01, -0.10
EX20, 00:03:35, -0.01, -0.10
EX20, 00:03:35, -0.01, -0.10
EX20, 00:03:35, -0.01, -0.10
EX20, 00:03:35, -0.01, -0.10
EX20, 00:03:36, -0.01, -0.10
EX20, 00:03:36, -0.01, -0.10
EX20, 00:03:36, -0.01, -0.10
EX20, 00:03:36, -0.01, -0.10
EX20, 00:03:36, -0.01, -0.10
EX20, 00:03:36, -0.01, -0.10
EX20, 00:03:36, -0.01, -0.10
EX20, 00:03:37, -0.01, -0.10
EX20, 00:03:37, -0.01, -0.10
EX20, 00:03:37, -0.01, -0.10
EX20, 00:03:37, -0.01, -0.10
EX20, 00:03:37, -0.01, -0.10
EX20, 00:03:37, -0.01, -0.10
EX20, 00:03:37, -0.01, -0.10

EX20, 00:03:37, -0.01, -0.10
EX20, 00:03:38, -0.01, -0.10
EX20, 00:03:38, -0.01, -0.10
EX20, 00:03:38, -0.01, -0.10
EX20, 00:03:38, -0.01, -0.10
EX20, 00:03:38, -0.01, -0.10
EX20, 00:03:38, -0.01, -0.10
EX20, 00:03:38, -0.01, -0.10
EX20, 00:03:38, -0.01, -0.10
EX20, 00:03:39, -0.01, -0.10
EX20, 00:03:39, -0.01, -0.10
EX20, 00:03:39, -0.01, -0.10
EX20, 00:03:39, -0.01, -0.10
EX20, 00:03:39, -0.01, -0.10
EX20, 00:03:39, -0.01, -0.10
EX20, 00:03:39, -0.01, -0.10
EX20, 00:03:39, -0.01, -0.10
EX20, 00:03:40, -0.01, -0.10
EX20, 00:03:40, -0.01, -0.10
EX20, 00:03:40, -0.01, -0.10
EX20, 00:03:40, -0.01, -0.10
EX20, 00:03:40, -0.01, -0.10
EX20, 00:03:40, -0.01, -0.10
EX20, 00:03:40, -0.01, -0.10
EX20, 00:03:40, -0.01, -0.10
EX20, 00:03:41, -0.01, -0.10
EX20, 00:03:41, -0.01, -0.10
EX20, 00:03:41, -0.01, -0.10
EX20, 00:03:41, -0.01, -0.10
EX20, 00:03:41, -0.01, -0.10
EX20, 00:03:41, -0.01, -0.10
EX20, 00:03:41, -0.01, -0.10
EX20, 00:03:41, -0.01, -0.10
EX20, 00:03:42, -0.01, -0.10

