# 
{"kP":"3","kD":"0","kI":"0","density":"997","profile":["dive: 2, 0.3, 30.00, 30.00"]}

dive: 2, 0.3, 30.00, 30.00
EX20, 00:01:30, 0.00, -0.09
EX20, 00:01:30, 0.00, -0.09
EX20, 00:01:30, 0.00, -0.09
EX20, 00:01:30, 0.00, -0.09
EX20, 00:01:30, 0.00, -0.09
EX20, 00:01:30, 0.00, -0.09
EX20, 00:01:30, 0.00, -0.09
EX20, 00:01:31, -0.00, -0.09
EX20, 00:01:31, -0.00, -0.09
EX20, 00:01:31, -0.00, -0.09
EX20, 00:01:31, -0.00, -0.09
EX20, 00:01:31, -0.00, -0.09
EX20, 00:01:31, -0.00, -0.09
EX20, 00:01:31, 0.00, -0.09
EX20, 00:01:31, 0.00, -0.09
EX20, 00:01:32, 0.00, -0.09
EX20, 00:01:32, 0.00, -0.09
EX20, 00:01:32, 0.00, -0.09
EX20, 00:01:32, 0.00, -0.08
EX20, 00:01:32, -0.00, -0.09
EX20, 00:01:32, -0.00, -0.09
EX20, 00:01:32, -0.00, -0.08
EX20, 00:01:32, -0.00, -0.08
EX20, 00:01:33, -0.00, -0.09
EX20, 00:01:33, -0.00, -0.08
EX20, 00:01:33, -0.00, -0.08
EX20, 00:01:33, -0.00, -0.08
EX20, 00:01:33, -0.00, -0.08
EX20, 00:01:33, -0.00, -0.09
EX20, 00:01:33, -0.00, -0.08
EX20, 00:01:34, -0.00, -0.08
EX20, 00:01:34, -0.00, -0.09
EX20, 00:01:34, -0.00, -0.08
EX20, 00:01:34, -0.00, -0.09
EX20, 00:01:34, -0.00, -0.08

EX20, 00:01:34, -0.00, -0.09
EX20, 00:01:34, -0.00, -0.08
EX20, 00:01:34, -0.00, -0.09
EX20, 00:01:35, -0.00, -0.08
EX20, 00:01:35, -0.00, -0.08
EX20, 00:01:35, -0.00, -0.08
EX20, 00:01:35, -0.00, -0.08
EX20, 00:01:35, -0.00, -0.09
EX20, 00:01:35, -0.00, -0.08
EX20, 00:01:35, -0.00, -0.08
EX20, 00:01:35, -0.00, -0.09
EX20, 00:01:36, -0.00, -0.09
EX20, 00:01:36, -0.00, -0.08
EX20, 00:01:36, -0.00, -0.08
EX20, 00:01:36, 0.00, -0.08
EX20, 00:01:36, 0.00, -0.08
EX20, 00:01:36, 0.00, -0.08
EX20, 00:01:36, 0.00, -0.08
EX20, 00:01:36, 0.00, -0.08
EX20, 00:01:37, 0.00, -0.09
EX20, 00:01:37, 0.00, -0.09
EX20, 00:01:37, 0.00, -0.08
EX20, 00:01:37, 0.00, -0.08
EX20, 00:01:37, 0.00, -0.08
EX20, 00:01:37, 0.00, -0.08
EX20, 00:01:37, 0.00, -0.08
EX20, 00:01:37, 0.00, -0.08
EX20, 00:01:38, 0.00, -0.08
EX20, 00:01:38, 0.00, -0.08
EX20, 00:01:38, 0.00, -0.08
EX20, 00:01:38, 0.00, -0.08
EX20, 00:01:38, 0.00, -0.08
EX20, 00:01:38, -0.00, -0.08
EX20, 00:01:38, -0.00, -0.08
EX20, 00:01:38, -0.00, -0.08

EX20, 00:01:39, -0.00, -0.08
EX20, 00:01:39, -0.00, -0.09
EX20, 00:01:39, -0.00, -0.09
EX20, 00:01:39, 0.00, -0.08
EX20, 00:01:39, 0.00, -0.08
EX20, 00:01:39, 0.00, -0.08
EX20, 00:01:39, 0.00, -0.09
EX20, 00:01:39, 0.00, -0.09
EX20, 00:01:40, 0.00, -0.08
EX20, 00:01:40, -0.00, -0.08
EX20, 00:01:40, -0.00, -0.08
EX20, 00:01:40, -0.00, -0.09
EX20, 00:01:40, -0.00, -0.08
EX20, 00:01:40, -0.00, -0.08
EX20, 00:01:40, -0.00, -0.08
EX20, 00:01:40, 0.00, -0.08
EX20, 00:01:41, 0.00, -0.08
EX20, 00:01:41, 0.00, -0.08
EX20, 00:01:41, 0.00, -0.08
EX20, 00:01:41, 0.00, -0.08
EX20, 00:01:41, 0.00, -0.08
EX20, 00:01:41, -0.00, -0.08
EX20, 00:01:41, -0.00, -0.08
EX20, 00:01:41, -0.00, -0.08
EX20, 00:01:42, -0.00, -0.08
EX20, 00:01:42, -0.00, -0.08
EX20, 00:01:42, -0.00, -0.08
EX20, 00:01:42, 0.00, -0.08
EX20, 00:01:42, 0.00, -0.09
EX20, 00:01:42, 0.00, -0.08
EX20, 00:01:42, 0.00, -0.09
EX20, 00:01:43, 0.00, -0.08
EX20, 00:01:43, 0.00, -0.09
EX20, 00:01:43, 0.00, -0.08
EX20, 00:01:43, 0.00, -0.08

EX20, 00:01:43, 0.00, -0.08
EX20, 00:01:43, 0.00, -0.08
EX20, 00:01:43, 0.00, -0.08
EX20, 00:01:43, 0.00, -0.08
EX20, 00:01:44, 0.00, -0.08
EX20, 00:01:44, -0.00, -0.08
EX20, 00:01:44, -0.00, -0.08
EX20, 00:01:44, -0.00, -0.08
EX20, 00:01:44, -0.00, -0.09
EX20, 00:01:44, -0.00, -0.09
EX20, 00:01:44, -0.00, -0.09
EX20, 00:01:44, 0.00, -0.09
EX20, 00:01:45, 0.00, -0.09
EX20, 00:01:45, 0.00, -0.09
EX20, 00:01:45, 0.00, -0.08
EX20, 00:01:45, 0.00, -0.08
EX20, 00:01:45, 0.00, -0.08
EX20, 00:01:45, 0.00, -0.09
EX20, 00:01:45, 0.00, -0.08
EX20, 00:01:45, 0.00, -0.09
EX20, 00:01:46, 0.00, -0.08
EX20, 00:01:46, 0.00, -0.08
EX20, 00:01:46, 0.00, -0.08
EX20, 00:01:46, 0.00, -0.08
EX20, 00:01:46, 0.00, -0.08
EX20, 00:01:46, 0.00, -0.08
