# 
{"kP":"0.05","kD":"0","kI":"0","density":"997","profile":["surface","dive: 2.5, 0.33, 40.0, 500.0, 0.44","dive: 0.4, 0.33, 40.0, 500.0, 0.0","dive: 2.5, 0.33, 40.0, 500.0, 0.44","dive: 0.4, 0.33, 40.0, 500.0, 0.0","surface","led: 0, 0, 125"]}

surface
EX20, 4739, -0.01


# dive: 2.5, 0.33, 40.0, 500.0, 0.44
EX20, 5776, 0.28
EX20, 6789, 0.28
EX20, 7803, 0.29
EX20, 8819, 0.31
EX20, 9832, 0.29
EX20, 10846, 0.28
EX20, 11861, 0.28
EX20, 12875, 0.29
EX20, 13889, 0.29
EX20, 14905, 0.29
EX20, 15918, 0.30
EX20, 16932, 0.31
EX20, 17947, 0.34
EX20, 18961, 0.38
EX20, 19975, 0.44
EX20, 20990, 0.51
EX20, 22004, 0.58
EX20, 23018, 0.67
EX20, 24033, 0.75
EX20, 25047, 0.84
EX20, 26061, 0.92
EX20, 27077, 0.99
EX20, 28091, 1.04
EX20, 29104, 1.08
EX20, 30120, 1.11
EX20, 31134, 1.12
EX20, 32148, 1.13
EX20, 33164, 1.14
EX20, 34178, 1.16
EX20, 35192, 1.18
EX20, 36207, 1.21
EX20, 37221, 1.25
EX20, 38235, 1.30
EX20, 39250, 1.36
EX20, 40264, 1.41
EX20, 41278, 1.46
EX20, 42294, 1.51
EX20, 43307, 1.54
EX20, 44321, 1.57
EX20, 45337, 1.58
EX20, 46351, 1.59
EX20, 47365, 1.59
EX20, 48381, 1.60
EX20, 49395, 1.61
EX20, 50409, 1.62
EX20, 51424, 1.65
EX20, 52438, 1.69
EX20, 53452, 1.73
EX20, 54467, 1.77
EX20, 55481, 1.81
EX20, 56495, 1.84
EX20, 57510, 1.86
EX20, 58524, 1.88
EX20, 59538, 1.89
EX20, 60554, 1.89

EX20, 61594, 1.89
EX20, 62608, 1.90
EX20, 63624, 1.90
EX20, 64638, 1.91
EX20, 65652, 1.93
EX20, 66667, 1.95
EX20, 67681, 1.98
EX20, 68695, 2.01
EX20, 69710, 2.04
EX20, 70724, 2.07
EX20, 71738, 2.09
EX20, 72753, 2.10
EX20, 73767, 2.10
EX20, 74781, 2.10
EX20, 75797, 2.10
EX20, 76811, 2.10
EX20, 77825, 2.11
EX20, 78840, 2.12
EX20, 79854, 2.13
EX20, 80868, 2.15
EX20, 81884, 2.17
EX20, 82898, 2.19
EX20, 83912, 2.21
EX20, 84927, 2.23
EX20, 85941, 2.23
EX20, 86955, 2.24
EX20, 87971, 2.23
EX20, 88985, 2.23
EX20, 89999, 2.23
EX20, 91015, 2.24
EX20, 92029, 2.25
EX20, 93043, 2.26
EX20, 94058, 2.27
