# 
{"kP":"1","kD":"0","kI":"0","density":"997","profile":["dive: 2, 0.3, 30.00, 120.00"]}

dive: 2, 0.3, 30.00, 120.00
EX20, 00:07:45, nan, -0.15
EX20, 00:07:45, 0.01, -0.15
EX20, 00:07:45, 0.01, -0.15
EX20, 00:07:46, 0.01, -0.15
EX20, 00:07:46, 0.01, -0.15
EX20, 00:07:46, 0.01, -0.15
EX20, 00:07:46, 0.01, -0.15
EX20, 00:07:46, 0.01, -0.15
EX20, 00:07:46, 0.01, -0.15
EX20, 00:07:46, 0.01, -0.15
EX20, 00:07:46, 0.01, -0.15
EX20, 00:07:47, 0.01, -0.15
EX20, 00:07:47, 0.01, -0.15
EX20, 00:07:47, 0.01, -0.15
EX20, 00:07:47, 0.01, -0.15
EX20, 00:07:47, 0.01, -0.15
EX20, 00:07:47, 0.01, -0.15
EX20, 00:07:47, 0.01, -0.15
EX20, 00:07:47, 0.01, -0.15
EX20, 00:07:48, 0.01, -0.15
EX20, 00:07:48, 0.01, -0.15
EX20, 00:07:48, 0.01, -0.15
EX20, 00:07:48, 0.01, -0.15
EX20, 00:07:48, 0.01, -0.15
EX20, 00:07:48, 0.01, -0.15
EX20, 00:07:48, 0.01, -0.15
EX20, 00:07:48, 0.01, -0.15
EX20, 00:07:49, 0.01, -0.15
EX20, 00:07:49, 0.01, -0.15
EX20, 00:07:49, 0.01, -0.15
EX20, 00:07:49, 0.01, -0.15
EX20, 00:07:49, 0.01, -0.15
EX20, 00:07:49, 0.01, -0.15
EX20, 00:07:49, 0.01, -0.14
EX20, 00:07:49, 0.01, -0.14

EX20, 00:07:50, 0.01, -0.14
EX20, 00:07:50, 0.01, -0.14
EX20, 00:07:50, 0.01, -0.14
EX20, 00:07:50, 0.01, -0.14
EX20, 00:07:50, 0.01, -0.14
EX20, 00:07:50, 0.01, -0.14
EX20, 00:07:50, 0.01, -0.14
EX20, 00:07:51, 0.01, -0.14
EX20, 00:07:51, 0.01, -0.14
EX20, 00:07:51, 0.01, -0.14
EX20, 00:07:51, 0.01, -0.14
EX20, 00:07:51, 0.01, -0.14
EX20, 00:07:51, 0.01, -0.14
EX20, 00:07:51, 0.01, -0.14
EX20, 00:07:51, 0.01, -0.14
EX20, 00:07:52, 0.01, -0.14
EX20, 00:07:52, 0.01, -0.14
EX20, 00:07:52, 0.01, -0.14
