# 
{"kP":"0.08","kD":"0","kI":"0","density":"997","profile":["dive: 2.5, 0.25, 30.00, 500.00, 0.44","dive: 0.4, 0.25, 30.00, 500.00, 0","dive: 2.5, 0.25, 30.00, 500.00, 0.44","dive: 0.4, 0.25, 30.00, 500.00, 0","surface","led: 0, 0, 125"]}

dive: 2.5, 0.25, 30.00, 500.00, 0.44
EX20, 4516, 0.00
EX20, 5527, 0.27
EX20, 6541, 0.27
EX20, 7555, 0.27
EX20, 8570, 0.31
EX20, 9584, 0.32
EX20, 10597, 0.30
EX20, 11613, 0.28
EX20, 12626, 0.28
EX20, 13640, 0.29
EX20, 14655, 0.31
EX20, 15669, 0.35
EX20, 16683, 0.39
EX20, 17698, 0.44
EX20, 18712, 0.50
EX20, 19725, 0.56
EX20, 20741, 0.63
EX20, 21754, 0.69
EX20, 22768, 0.75
EX20, 23783, 0.81
EX20, 24797, 0.86
EX20, 25811, 0.90
EX20, 26826, 0.93
EX20, 27840, 0.95
EX20, 28854, 0.98
EX20, 29869, 1.01
EX20, 30883, 1.05
EX20, 31897, 1.10
EX20, 32912, 1.15
EX20, 33926, 1.20
EX20, 34939, 1.25
EX20, 35955, 1.29
EX20, 36968, 1.32
EX20, 37982, 1.34
EX20, 38998, 1.36
EX20, 40012, 1.38
EX20, 41025, 1.40
EX20, 42041, 1.43
EX20, 43054, 1.48
EX20, 44068, 1.52
EX20, 45083, 1.57
EX20, 46097, 1.61
EX20, 47111, 1.64
EX20, 48126, 1.66
EX20, 49140, 1.67
EX20, 50154, 1.67
EX20, 51169, 1.68
EX20, 52183, 1.69
EX20, 53197, 1.71
EX20, 54212, 1.74
EX20, 55226, 1.78
EX20, 56239, 1.83
EX20, 57255, 1.87
EX20, 58268, 1.91
EX20, 59282, 1.94

EX20, 60321, 1.96
EX20, 61335, 1.96
EX20, 62348, 1.94
EX20, 63364, 1.93
EX20, 64378, 1.92
EX20, 65392, 1.92
EX20, 66407, 1.93
EX20, 67421, 1.96
EX20, 68434, 2.00
EX20, 69449, 2.04
EX20, 70463, 2.08
EX20, 71477, 2.11
EX20, 72492, 2.14
EX20, 73506, 2.15
EX20, 74520, 2.15
EX20, 75535, 2.15
EX20, 76549, 2.15
EX20, 77563, 2.14
EX20, 78578, 2.14
EX20, 79592, 2.14
EX20, 80606, 2.15
EX20, 81621, 2.18
EX20, 82635, 2.21
EX20, 83649, 2.23
EX20, 84664, 2.26
EX20, 85678, 2.28
EX20, 86692, 2.28
EX20, 87707, 2.28
EX20, 88721, 2.26
EX20, 89735, 2.25
EX20, 90750, 2.24
EX20, 91764, 2.24
EX20, 92778, 2.25
EX20, 93793, 2.27
EX20, 94807, 2.30
EX20, 95821, 2.33
EX20, 96836, 2.35
EX20, 97850, 2.37
EX20, 98864, 2.38
EX20, 99879, 2.37
EX20, 100893, 2.35
EX20, 101907, 2.33
EX20, 102923, 2.32
EX20, 103937, 2.31
EX20, 104951, 2.31
EX20, 105966, 2.33
EX20, 106980, 2.36
EX20, 107994, 2.40
EX20, 109009, 2.43
EX20, 110023, 2.46
EX20, 111037, 2.47
EX20, 112052, 2.47
EX20, 113066, 2.46
EX20, 114080, 2.44

EX20, 115118, 2.41
EX20, 116132, 2.39
EX20, 117146, 2.38
EX20, 118162, 2.38
EX20, 119175, 2.40
EX20, 120189, 2.42
EX20, 121204, 2.46
EX20, 122218, 2.48


# dive: 0.4, 0.25, 30.00, 500.00, 0
EX20, 123241, 2.07
EX20, 124257, 2.08
EX20, 125271, 2.07
EX20, 126284, 2.05
EX20, 127300, 2.00
EX20, 128314, 1.94
EX20, 129328, 1.88
EX20, 130343, 1.81
EX20, 131357, 1.75
EX20, 132371, 1.70
EX20, 133387, 1.67
EX20, 134400, 1.64
EX20, 135414, 1.63
EX20, 136430, 1.62
EX20, 137443, 1.61
EX20, 138457, 1.59
EX20, 139472, 1.57
EX20, 140487, 1.54
EX20, 141500, 1.50
EX20, 142516, 1.46
EX20, 143530, 1.42
EX20, 144544, 1.39
EX20, 145559, 1.36
EX20, 146573, 1.35
EX20, 147587, 1.33
EX20, 148602, 1.32
EX20, 149616, 1.31
EX20, 150630, 1.29
EX20, 151645, 1.27
EX20, 152659, 1.24
EX20, 153673, 1.21
EX20, 154689, 1.18
EX20, 155703, 1.16
EX20, 156717, 1.14
EX20, 157732, 1.13
EX20, 158746, 1.12
EX20, 159760, 1.11
EX20, 160775, 1.10
EX20, 161789, 1.08
EX20, 162803, 1.06
EX20, 163818, 1.03
EX20, 164832, 1.01
EX20, 165846, 0.99
EX20, 166862, 0.97
EX20, 167875, 0.97
EX20, 168889, 0.96
EX20, 169905, 0.96
EX20, 170918, 0.95
