# 
{"kP":"0.5","kD":"0","kI":"0","density":"997","profile":["dive: 2, 0.3, 30.00, 120.00"]}

dive: 2, 0.3, 30.00, 120.00
EX20, 00:06:48, 0.01, 1.59
EX20, 00:06:48, nan, -0.15
EX20, 00:06:48, nan, -0.15
EX20, 00:06:48, nan, -0.15
EX20, 00:06:48, nan, -0.15
EX20, 00:06:49, nan, -0.15
EX20, 00:06:49, nan, -0.15
EX20, 00:06:49, nan, -0.15
EX20, 00:06:49, nan, -0.15
EX20, 00:06:49, nan, -0.15
EX20, 00:06:49, nan, -0.15
EX20, 00:06:49, nan, -0.15
EX20, 00:06:49, nan, -0.15
EX20, 00:06:50, nan, -0.15
EX20, 00:06:50, nan, -0.15
EX20, 00:06:50, nan, -0.15
EX20, 00:06:50, nan, -0.15
EX20, 00:06:50, nan, -0.15
EX20, 00:06:50, nan, -0.15
EX20, 00:06:50, nan, -0.15
EX20, 00:06:50, nan, -0.15
EX20, 00:06:51, nan, -0.15
EX20, 00:06:51, nan, -0.15
EX20, 00:06:51, nan, -0.15
EX20, 00:06:51, nan, -0.15
EX20, 00:06:51, nan, -0.15
EX20, 00:06:51, nan, -0.15
EX20, 00:06:51, nan, -0.15
EX20, 00:06:51, nan, -0.15
EX20, 00:06:52, nan, -0.15
EX20, 00:06:52, nan, -0.15
EX20, 00:06:52, nan, -0.15
EX20, 00:06:52, nan, -0.15
EX20, 00:06:52, nan, -0.15
EX20, 00:06:52, nan, -0.15
EX20, 00:06:52, nan, -0.15
EX20, 00:06:52, nan, -0.15

EX20, 00:06:53, nan, -0.15
EX20, 00:06:53, nan, -0.15
EX20, 00:06:53, nan, -0.15
EX20, 00:06:53, nan, -0.15
EX20, 00:06:53, nan, -0.15
EX20, 00:06:53, nan, -0.15
EX20, 00:06:53, nan, -0.15
EX20, 00:06:53, nan, -0.15
EX20, 00:06:54, nan, -0.15
EX20, 00:06:54, nan, -0.15
EX20, 00:06:54, nan, -0.15
EX20, 00:06:54, nan, -0.15
EX20, 00:06:54, nan, -0.15
EX20, 00:06:54, nan, -0.15
EX20, 00:06:54, nan, -0.15
EX20, 00:06:55, nan, -0.15
EX20, 00:06:55, nan, -0.15
EX20, 00:06:55, nan, -0.15
EX20, 00:06:55, nan, -0.15
EX20, 00:06:55, nan, -0.15
EX20, 00:06:55, nan, -0.15
EX20, 00:06:55, nan, -0.15
EX20, 00:06:55, nan, -0.15
EX20, 00:06:56, nan, -0.15
EX20, 00:06:56, nan, -0.15
EX20, 00:06:56, nan, -0.15
EX20, 00:06:56, nan, -0.15
EX20, 00:06:56, nan, -0.15
EX20, 00:06:56, nan, -0.15
EX20, 00:06:56, nan, -0.15
EX20, 00:06:56, nan, -0.15
EX20, 00:06:57, nan, -0.15
EX20, 00:06:57, nan, -0.15
EX20, 00:06:57, nan, -0.15
EX20, 00:06:57, nan, -0.15
EX20, 00:06:57, nan, -0.15
EX20, 00:06:57, nan, -0.15

