# 
{"kP":"1","kD":"0","kI":"0","density":"997","profile":["dive: 2, 0.3, 30.00, 60.00"]}

dive: 2, 0.3, 30.00, 60.00
EX20, 00:20:57, -0.00, -0.09
EX20, 00:20:57, -0.05, -0.09
EX20, 00:20:57, -0.05, -0.09
EX20, 00:20:57, -0.05, -0.09
EX20, 00:20:57, -0.05, -0.09
EX20, 00:20:57, -0.05, -0.09
EX20, 00:20:58, -0.05, -0.09
EX20, 00:20:58, -0.05, -0.09
EX20, 00:20:58, -0.05, -0.09
EX20, 00:20:58, -0.05, -0.09
EX20, 00:20:58, -0.05, -0.09
EX20, 00:20:58, -0.05, -0.09
EX20, 00:20:58, -0.05, -0.09
EX20, 00:20:58, -0.05, -0.09
EX20, 00:20:59, -0.05, -0.09
EX20, 00:20:59, -0.05, -0.09
EX20, 00:20:59, -0.05, -0.09
EX20, 00:20:59, -0.05, -0.09
EX20, 00:20:59, -0.05, -0.09
EX20, 00:20:59, -0.05, -0.09
EX20, 00:20:59, -0.05, -0.09
EX20, 00:20:59, -0.05, -0.09
EX20, 00:21:00, -0.05, -0.09
EX20, 00:21:00, -0.05, -0.09
EX20, 00:21:00, -0.05, -0.09
EX20, 00:21:00, -0.05, -0.09
EX20, 00:21:00, -0.05, -0.09
EX20, 00:21:00, -0.05, -0.09
EX20, 00:21:00, -0.05, -0.09
EX20, 00:21:01, -0.05, -0.09
EX20, 00:21:01, -0.05, -0.09
EX20, 00:21:01, -0.05, -0.09
EX20, 00:21:01, -0.05, -0.09
EX20, 00:21:01, -0.05, -0.09

EX20, 00:21:01, -0.05, -0.09
EX20, 00:21:01, -0.05, -0.09
EX20, 00:21:01, -0.05, -0.09
EX20, 00:21:02, -0.05, -0.09
EX20, 00:21:02, -0.05, -0.09
EX20, 00:21:02, -0.05, -0.09
EX20, 00:21:02, -0.05, -0.09
EX20, 00:21:02, -0.05, -0.09
EX20, 00:21:02, -0.05, -0.09
EX20, 00:21:02, -0.05, -0.09
EX20, 00:21:02, -0.05, -0.09
EX20, 00:21:03, -0.05, -0.09
EX20, 00:21:03, -0.05, -0.09
EX20, 00:21:03, -0.05, -0.09
EX20, 00:21:03, -0.05, -0.09
EX20, 00:21:03, -0.05, -0.09
EX20, 00:21:03, -0.05, -0.09
EX20, 00:21:03, -0.05, -0.09
EX20, 00:21:03, -0.05, -0.09
EX20, 00:21:04, -0.05, -0.09
EX20, 00:21:04, -0.05, -0.09
EX20, 00:21:04, -0.05, -0.09
EX20, 00:21:04, -0.05, -0.09
EX20, 00:21:04, -0.05, -0.09
EX20, 00:21:04, -0.05, -0.09
EX20, 00:21:04, -0.05, -0.09
EX20, 00:21:04, -0.05, -0.09
EX20, 00:21:05, -0.05, -0.09
EX20, 00:21:05, -0.05, -0.09
EX20, 00:21:05, -0.05, -0.09
EX20, 00:21:05, -0.05, -0.09
EX20, 00:21:05, -0.05, -0.09
EX20, 00:21:05, -0.05, -0.09
EX20, 00:21:05, -0.05, -0.09

EX20, 00:21:05, -0.05, -0.09
EX20, 00:21:06, -0.05, -0.09
EX20, 00:21:06, -0.05, -0.09
EX20, 00:21:06, -0.05, -0.09
EX20, 00:21:06, -0.05, -0.09
EX20, 00:21:06, -0.05, -0.09
EX20, 00:21:06, -0.05, -0.09
EX20, 00:21:06, -0.05, -0.09
EX20, 00:21:06, -0.05, -0.09
EX20, 00:21:07, -0.05, -0.09
EX20, 00:21:07, -0.05, -0.09
EX20, 00:21:07, -0.05, -0.09
EX20, 00:21:07, -0.05, -0.09
EX20, 00:21:07, -0.05, -0.09
EX20, 00:21:07, -0.05, -0.09
EX20, 00:21:07, -0.05, -0.09
EX20, 00:21:07, -0.05, -0.09
EX20, 00:21:08, -0.05, -0.09
EX20, 00:21:08, -0.05, -0.09
EX20, 00:21:08, -0.05, -0.09
EX20, 00:21:08, -0.05, -0.09
EX20, 00:21:08, -0.05, -0.09
EX20, 00:21:08, -0.05, -0.09
EX20, 00:21:08, -0.05, -0.09
EX20, 00:21:09, -0.05, -0.09
EX20, 00:21:09, -0.05, -0.09
EX20, 00:21:09, -0.05, -0.09
EX20, 00:21:09, -0.05, -0.09
EX20, 00:21:09, -0.05, -0.09
EX20, 00:21:09, -0.05, -0.09
EX20, 00:21:09, -0.05, -0.09
EX20, 00:21:09, -0.05, -0.09
EX20, 00:21:10, -0.05, -0.09
EX20, 00:21:10, -0.05, -0.09

EX20, 00:21:10, -0.05, -0.09
EX20, 00:21:10, -0.05, -0.09
EX20, 00:21:10, -0.05, -0.09
EX20, 00:21:10, -0.05, -0.09
EX20, 00:21:10, -0.05, -0.09
EX20, 00:21:10, -0.05, -0.09
EX20, 00:21:11, -0.05, -0.09
EX20, 00:21:11, -0.05, -0.09
EX20, 00:21:11, -0.05, -0.09
EX20, 00:21:11, -0.05, -0.09
EX20, 00:21:11, -0.05, -0.09
EX20, 00:21:11, -0.05, -0.09
EX20, 00:21:11, -0.05, -0.09
EX20, 00:21:11, -0.05, -0.09
EX20, 00:21:12, -0.05, -0.09
EX20, 00:21:12, -0.05, -0.09
EX20, 00:21:12, -0.05, -0.09
EX20, 00:21:12, -0.05, -0.09
EX20, 00:21:12, -0.05, -0.09
EX20, 00:21:12, -0.05, -0.09
EX20, 00:21:12, -0.05, -0.09
EX20, 00:21:12, -0.05, -0.09
EX20, 00:21:13, -0.05, -0.09
EX20, 00:21:13, -0.05, -0.09
EX20, 00:21:13, -0.05, -0.09
EX20, 00:21:13, -0.05, -0.09
EX20, 00:21:13, -0.05, -0.09
EX20, 00:21:13, -0.05, -0.09
EX20, 00:21:13, -0.05, -0.09
EX20, 00:21:13, -0.05, -0.09
EX20, 00:21:14, -0.05, -0.09
EX20, 00:21:14, -0.05, -0.09
EX20, 00:21:14, -0.05, -0.09
EX20, 00:21:14, -0.05, -0.09

EX20, 00:21:14, -0.05, -0.09
EX20, 00:21:14, -0.05, -0.09
EX20, 00:21:14, -0.05, -0.09
EX20, 00:21:14, -0.05, -0.09
EX20, 00:21:15, -0.05, -0.09
EX20, 00:21:15, -0.05, -0.09
EX20, 00:21:15, -0.05, -0.09
EX20, 00:21:15, -0.05, -0.09
EX20, 00:21:15, -0.05, -0.09
EX20, 00:21:15, -0.05, -0.09
EX20, 00:21:15, -0.05, -0.09
EX20, 00:21:15, -0.05, -0.09
EX20, 00:21:16, -0.05, -0.09
EX20, 00:21:16, -0.05, -0.09
EX20, 00:21:16, -0.05, -0.09
