# 
{"kP":"0.08","kD":"0","kI":"0","density":"997","profile":["dive: 2, 0.3, 30.00, 120.00"]}

dive: 2, 0.3, 30.00, 120.00
EX20, 00:11:21, -0.01, 3.12
EX20, 00:11:21, 0.00, -0.16
EX20, 00:11:21, 0.00, -0.16
EX20, 00:11:21, 0.00, -0.16
EX20, 00:11:21, 0.00, -0.16
EX20, 00:11:21, 0.00, -0.16
EX20, 00:11:21, 0.00, -0.16
EX20, 00:11:22, 0.00, -0.16
EX20, 00:11:22, 0.00, -0.16
EX20, 00:11:22, 0.00, -0.16
EX20, 00:11:22, 0.00, -0.16
EX20, 00:11:22, 0.00, -0.16
EX20, 00:11:22, 0.00, -0.16
EX20, 00:11:22, 0.00, -0.16
EX20, 00:11:22, 0.00, -0.16
EX20, 00:11:23, 0.00, -0.16
EX20, 00:11:23, 0.00, -0.16
EX20, 00:11:23, 0.00, -0.16
EX20, 00:11:23, 0.00, -0.16
EX20, 00:11:23, 0.00, -0.16
EX20, 00:11:23, 0.00, -0.16
EX20, 00:11:23, 0.00, -0.16
EX20, 00:11:23, 0.00, -0.16
EX20, 00:11:24, 0.00, -0.16
EX20, 00:11:24, 0.00, -0.16
EX20, 00:11:24, 0.00, -0.16
EX20, 00:11:24, 0.00, -0.16
EX20, 00:11:24, 0.00, -0.16
EX20, 00:11:24, 0.00, -0.16
EX20, 00:11:24, 0.00, -0.15
EX20, 00:11:25, 0.00, -0.15
EX20, 00:11:25, 0.00, -0.15
EX20, 00:11:25, 0.00, -0.15
EX20, 00:11:25, 0.00, -0.15
EX20, 00:11:25, 0.00, -0.15

EX20, 00:11:25, 0.00, -0.15
EX20, 00:11:25, 0.00, -0.15
EX20, 00:11:25, 0.00, -0.15
EX20, 00:11:26, 0.00, -0.15
EX20, 00:11:26, 0.00, -0.15
EX20, 00:11:26, 0.00, -0.15
EX20, 00:11:26, 0.00, -0.15
EX20, 00:11:26, 0.00, -0.15
EX20, 00:11:26, 0.00, -0.15
EX20, 00:11:26, 0.00, -0.15
EX20, 00:11:26, 0.00, -0.15
EX20, 00:11:27, 0.00, -0.15
EX20, 00:11:27, 0.00, -0.15
EX20, 00:11:27, 0.00, -0.15
EX20, 00:11:27, 0.00, -0.15
EX20, 00:11:27, 0.00, -0.15
EX20, 00:11:27, 0.00, -0.15
EX20, 00:11:27, 0.00, -0.15
EX20, 00:11:27, 0.00, -0.15
EX20, 00:11:28, 0.00, -0.15
EX20, 00:11:28, 0.00, -0.15
EX20, 00:11:28, 0.00, -0.15
EX20, 00:11:28, 0.00, -0.15
EX20, 00:11:28, 0.00, -0.15
EX20, 00:11:28, 0.00, -0.15
EX20, 00:11:28, 0.00, -0.15
EX20, 00:11:28, 0.00, -0.15
EX20, 00:11:29, 0.00, -0.14
EX20, 00:11:29, 0.00, -0.15
EX20, 00:11:29, 0.00, -0.15
EX20, 00:11:29, 0.00, -0.14
EX20, 00:11:29, 0.00, -0.14
EX20, 00:11:29, 0.00, -0.14
EX20, 00:11:29, 0.00, -0.14
EX20, 00:11:29, 0.00, -0.14

EX20, 00:11:30, 0.00, -0.14
EX20, 00:11:30, 0.00, -0.14
EX20, 00:11:30, 0.00, -0.14
EX20, 00:11:30, 0.00, -0.14
EX20, 00:11:30, 0.00, -0.14
EX20, 00:11:30, 0.00, -0.13
