# 
{"kP":"0.08","kD":"0","kI":"0","density":"997","profile":["surface","dive: 2.5, 0.25, 40.00, 500.00, 0.44","dive: 0.4, 0.25, 40.00, 500.00, 0","dive: 2.5, 0.25, 40.00, 500.00, 0.44","dive: 0.4, 0.25, 40.00, 500.00, 0","sink","led: 0, 0, 255"]}

surface
EX20, 00:00:04, -0.16


# dive: 2.5, 0.25, 40.00, 500.00, 0.44
EX20, 00:00:05, 0.28
EX20, 00:00:06, 0.28
EX20, 00:00:07, 0.28
EX20, 00:00:08, 0.28
EX20, 00:00:09, 0.28
EX20, 00:00:10, 0.28
EX20, 00:00:11, 0.28
EX20, 00:00:12, 0.28
EX20, 00:00:13, 0.28
EX20, 00:00:14, 0.28
EX20, 00:00:15, 0.28
EX20, 00:00:16, 0.28
EX20, 00:00:17, 0.28
EX20, 00:00:18, 0.28
EX20, 00:00:19, 0.28
EX20, 00:00:20, 0.28
EX20, 00:00:21, 0.28
EX20, 00:00:22, 0.31
EX20, 00:00:23, 0.33
EX20, 00:00:24, 0.35
EX20, 00:00:25, 0.39
EX20, 00:00:26, 0.43
EX20, 00:00:27, 0.49
EX20, 00:00:28, 0.54
EX20, 00:00:29, 0.60
EX20, 00:00:30, 0.66
EX20, 00:00:31, 0.71
EX20, 00:00:32, 0.77
EX20, 00:00:33, 0.82
EX20, 00:00:34, 0.87
EX20, 00:00:35, 0.91
EX20, 00:00:36, 0.95
EX20, 00:00:37, 0.99
EX20, 00:00:38, 1.02
EX20, 00:00:39, 1.06
EX20, 00:00:40, 1.10
EX20, 00:00:41, 1.14
EX20, 00:00:42, 1.17
EX20, 00:00:43, 1.21
EX20, 00:00:44, 1.24
EX20, 00:00:45, 1.27
EX20, 00:00:46, 1.31
EX20, 00:00:47, 1.34
EX20, 00:00:48, 1.37
EX20, 00:00:49, 1.40
EX20, 00:00:50, 1.43
EX20, 00:00:51, 1.46

EX20, 00:00:52, 1.49
EX20, 00:00:53, 1.52
EX20, 00:00:54, 1.54
EX20, 00:00:55, 1.56
EX20, 00:00:56, 1.58
EX20, 00:00:57, 1.61
EX20, 00:00:58, 1.63
EX20, 00:00:59, 1.66
EX20, 00:01:00, 1.68
EX20, 00:01:01, 1.71
EX20, 00:01:02, 1.73
EX20, 00:01:03, 1.74
EX20, 00:01:04, 1.76
EX20, 00:01:05, 1.77
EX20, 00:01:06, 1.79
EX20, 00:01:07, 1.81
EX20, 00:01:08, 1.83
EX20, 00:01:10, 1.85
EX20, 00:01:11, 1.87
EX20, 00:01:12, 1.89
EX20, 00:01:13, 1.90
EX20, 00:01:14, 1.91
EX20, 00:01:15, 1.93
EX20, 00:01:16, 1.95
EX20, 00:01:17, 1.96
EX20, 00:01:18, 1.98
EX20, 00:01:19, 2.00
EX20, 00:01:20, 2.01
EX20, 00:01:21, 2.02
EX20, 00:01:22, 2.03
EX20, 00:01:23, 2.04
EX20, 00:01:24, 2.05
EX20, 00:01:25, 2.07
EX20, 00:01:26, 2.08
EX20, 00:01:27, 2.09
EX20, 00:01:28, 2.10
EX20, 00:01:29, 2.11
EX20, 00:01:30, 2.13
EX20, 00:01:31, 2.14
EX20, 00:01:32, 2.15
EX20, 00:01:33, 2.15
EX20, 00:01:34, 2.16
EX20, 00:01:35, 2.17
EX20, 00:01:36, 2.18
EX20, 00:01:37, 2.19
EX20, 00:01:38, 2.21
EX20, 00:01:39, 2.22

EX20, 00:01:40, 2.24
EX20, 00:01:41, 2.25
EX20, 00:01:42, 2.26
EX20, 00:01:43, 2.26
EX20, 00:01:44, 2.26
EX20, 00:01:45, 2.26
EX20, 00:01:46, 2.26
EX20, 00:01:47, 2.26
EX20, 00:01:48, 2.27
EX20, 00:01:49, 2.28
EX20, 00:01:50, 2.29
EX20, 00:01:51, 2.31
EX20, 00:01:52, 2.31
EX20, 00:01:53, 2.32
EX20, 00:01:54, 2.32
EX20, 00:01:55, 2.32
EX20, 00:01:56, 2.32
EX20, 00:01:57, 2.33
EX20, 00:01:58, 2.34
EX20, 00:01:59, 2.35
EX20, 00:02:00, 2.36
EX20, 00:02:01, 2.37
EX20, 00:02:02, 2.38
EX20, 00:02:03, 2.38
EX20, 00:02:04, 2.38
EX20, 00:02:05, 2.37
EX20, 00:02:06, 2.37
EX20, 00:02:07, 2.36
EX20, 00:02:08, 2.36
EX20, 00:02:09, 2.37
EX20, 00:02:10, 2.38
EX20, 00:02:11, 2.39
EX20, 00:02:12, 2.40
EX20, 00:02:13, 2.41
EX20, 00:02:14, 2.42
EX20, 00:02:15, 2.42
EX20, 00:02:16, 2.42
EX20, 00:02:17, 2.42
EX20, 00:02:19, 2.42
EX20, 00:02:20, 2.41
EX20, 00:02:21, 2.41


# dive: 0.4, 0.25, 40.00, 500.00, 0
EX20, 00:02:22, 1.98
EX20, 00:02:23, 1.99
EX20, 00:02:24, 1.99
EX20, 00:02:25, 1.99
EX20, 00:02:26, 1.97
EX20, 00:02:27, 1.94
EX20, 00:02:28, 1.89
EX20, 00:02:29, 1.84
EX20, 00:02:30, 1.77
EX20, 00:02:31, 1.71
EX20, 00:02:32, 1.65
EX20, 00:02:33, 1.60
EX20, 00:02:34, 1.56
EX20, 00:02:35, 1.53
EX20, 00:02:36, 1.52
EX20, 00:02:37, 1.51
EX20, 00:02:38, 1.51
EX20, 00:02:39, 1.51
EX20, 00:02:40, 1.49
EX20, 00:02:41, 1.47
EX20, 00:02:42, 1.44
EX20, 00:02:43, 1.39
EX20, 00:02:44, 1.35
EX20, 00:02:45, 1.30
EX20, 00:02:46, 1.25
EX20, 00:02:47, 1.21
EX20, 00:02:48, 1.19
EX20, 00:02:49, 1.19
EX20, 00:02:50, 1.20
EX20, 00:02:51, 1.22
EX20, 00:02:52, 1.23
EX20, 00:02:53, 1.24
EX20, 00:02:54, 1.23
EX20, 00:02:55, 1.21
EX20, 00:02:56, 1.19
EX20, 00:02:57, 1.15
EX20, 00:02:58, 1.11
EX20, 00:02:59, 1.07
EX20, 00:03:00, 1.03
EX20, 00:03:01, 1.00
EX20, 00:03:02, 0.99
EX20, 00:03:03, 1.01
EX20, 00:03:04, 1.03
EX20, 00:03:05, 1.07
EX20, 00:03:06, 1.11
EX20, 00:03:07, 1.16
EX20, 00:03:08, 1.21

EX20, 00:03:09, 1.24
EX20, 00:03:10, 1.26
EX20, 00:03:11, 1.26
EX20, 00:03:12, 1.23
EX20, 00:03:13, 1.19
EX20, 00:03:14, 1.13
EX20, 00:03:15, 1.06
EX20, 00:03:16, 1.00
EX20, 00:03:17, 0.95
EX20, 00:03:18, 0.90
EX20, 00:03:19, 0.86
EX20, 00:03:20, 0.84
EX20, 00:03:21, 0.84
EX20, 00:03:22, 0.86
EX20, 00:03:23, 0.88
EX20, 00:03:24, 0.90
EX20, 00:03:25, 0.92
EX20, 00:03:27, 0.93
EX20, 00:03:28, 0.93
EX20, 00:03:29, 0.91
EX20, 00:03:30, 0.89
EX20, 00:03:31, 0.88
EX20, 00:03:32, 0.87
EX20, 00:03:33, 0.86
EX20, 00:03:34, 0.85
EX20, 00:03:35, 0.82
EX20, 00:03:36, 0.80
EX20, 00:03:37, 0.78
EX20, 00:03:38, 0.76
EX20, 00:03:39, 0.75
EX20, 00:03:40, 0.74
EX20, 00:03:41, 0.74
EX20, 00:03:42, 0.74
EX20, 00:03:43, 0.74
EX20, 00:03:44, 0.74
EX20, 00:03:45, 0.73
EX20, 00:03:46, 0.72
EX20, 00:03:47, 0.71
EX20, 00:03:48, 0.70
EX20, 00:03:49, 0.69
EX20, 00:03:50, 0.69
EX20, 00:03:51, 0.69
EX20, 00:03:52, 0.68
EX20, 00:03:53, 0.68
EX20, 00:03:54, 0.67
EX20, 00:03:55, 0.66
EX20, 00:03:56, 0.65

EX20, 00:03:57, 0.64
EX20, 00:03:58, 0.64
EX20, 00:03:59, 0.64
EX20, 00:04:00, 0.64
EX20, 00:04:01, 0.64
EX20, 00:04:02, 0.63
EX20, 00:04:03, 0.62
EX20, 00:04:04, 0.61
EX20, 00:04:05, 0.60
EX20, 00:04:06, 0.59
EX20, 00:04:07, 0.59
EX20, 00:04:08, 0.59
EX20, 00:04:09, 0.59
EX20, 00:04:10, 0.59
EX20, 00:04:11, 0.60
EX20, 00:04:12, 0.59
EX20, 00:04:13, 0.59
EX20, 00:04:14, 0.57
EX20, 00:04:15, 0.56
EX20, 00:04:16, 0.55
EX20, 00:04:17, 0.54
EX20, 00:04:18, 0.54
EX20, 00:04:19, 0.54
EX20, 00:04:20, 0.55
EX20, 00:04:21, 0.56
EX20, 00:04:22, 0.56
EX20, 00:04:23, 0.57
EX20, 00:04:24, 0.56
EX20, 00:04:25, 0.55
EX20, 00:04:26, 0.54
EX20, 00:04:27, 0.53
EX20, 00:04:28, 0.52
EX20, 00:04:29, 0.51
EX20, 00:04:30, 0.52
EX20, 00:04:31, 0.53
EX20, 00:04:32, 0.54
EX20, 00:04:33, 0.54
EX20, 00:04:34, 0.55
EX20, 00:04:35, 0.54


# dive: 2.5, 0.25, 40.00, 500.00, 0.44
EX20, 00:04:36, 0.97
EX20, 00:04:38, 0.96
EX20, 00:04:39, 0.95
EX20, 00:04:40, 0.95
EX20, 00:04:41, 0.96
EX20, 00:04:42, 0.99
EX20, 00:04:43, 1.05
EX20, 00:04:44, 1.12
EX20, 00:04:45, 1.19
EX20, 00:04:46, 1.27
EX20, 00:04:47, 1.34
EX20, 00:04:48, 1.41
EX20, 00:04:49, 1.47
EX20, 00:04:50, 1.52
EX20, 00:04:51, 1.55
EX20, 00:04:52, 1.56
EX20, 00:04:53, 1.57
EX20, 00:04:54, 1.57
EX20, 00:04:55, 1.57
EX20, 00:04:56, 1.57
EX20, 00:04:57, 1.58
EX20, 00:04:58, 1.61
EX20, 00:04:59, 1.64
EX20, 00:05:00, 1.69
EX20, 00:05:01, 1.74
EX20, 00:05:02, 1.79
