# 
{"kP":"10","kD":"0","kI":"0","density":"997","profile":["dive: 1, 0.3, 30.00, 60.00"]}

dive: 1, 0.3, 30.00, 60.00
EX20, 00:02:18, 0.50, -0.10
EX20, 00:02:19, 0.27, -0.10
EX20, 00:02:19, 0.27, -0.10
EX20, 00:02:19, 0.27, -0.10
EX20, 00:02:19, 0.27, -0.10
EX20, 00:02:19, 0.27, -0.10
EX20, 00:02:19, 0.27, -0.10
EX20, 00:02:19, 0.27, -0.10
EX20, 00:02:19, 0.27, -0.10
EX20, 00:02:20, 0.27, -0.10
EX20, 00:02:20, 0.27, -0.10
EX20, 00:02:20, 0.27, -0.10
EX20, 00:02:20, 0.27, -0.10
EX20, 00:02:20, 0.27, -0.10
EX20, 00:02:20, 0.27, -0.10
EX20, 00:02:20, 0.27, -0.10
EX20, 00:02:21, 0.27, -0.10
EX20, 00:02:21, 0.27, -0.10
EX20, 00:02:21, 0.27, -0.10
EX20, 00:02:21, 0.27, -0.10
EX20, 00:02:21, 0.27, -0.10
EX20, 00:02:21, 0.27, -0.10
EX20, 00:02:21, 0.27, -0.10
EX20, 00:02:21, 0.27, -0.10
EX20, 00:02:22, 0.27, -0.10
EX20, 00:02:22, 0.29, -0.10
EX20, 00:02:22, 0.29, -0.10
EX20, 00:02:22, 0.29, -0.10
EX20, 00:02:22, 0.29, -0.10
EX20, 00:02:22, 0.29, -0.10
EX20, 00:02:22, 0.29, -0.10
EX20, 00:02:22, 0.25, -0.10
EX20, 00:02:23, 0.25, -0.10
EX20, 00:02:23, 0.25, -0.10
EX20, 00:02:23, 0.25, -0.10

EX20, 00:02:23, 0.25, -0.10
EX20, 00:02:23, 0.25, -0.10
EX20, 00:02:23, 0.29, -0.10
EX20, 00:02:23, 0.29, -0.10
EX20, 00:02:23, 0.29, -0.10
EX20, 00:02:24, 0.29, -0.10
EX20, 00:02:24, 0.29, -0.10
EX20, 00:02:24, 0.29, -0.10
EX20, 00:02:24, 0.25, -0.10
EX20, 00:02:24, 0.25, -0.10
EX20, 00:02:24, 0.25, -0.10
EX20, 00:02:24, 0.25, -0.10
EX20, 00:02:24, 0.25, -0.10
EX20, 00:02:25, 0.25, -0.10
EX20, 00:02:25, 0.29, -0.10
EX20, 00:02:25, 0.29, -0.10
EX20, 00:02:25, 0.29, -0.10
EX20, 00:02:25, 0.29, -0.10
EX20, 00:02:25, 0.29, -0.10
EX20, 00:02:25, 0.29, -0.10
EX20, 00:02:25, 0.26, -0.10
EX20, 00:02:26, 0.26, -0.10
EX20, 00:02:26, 0.26, -0.10
EX20, 00:02:26, 0.26, -0.10
EX20, 00:02:26, 0.26, -0.10
EX20, 00:02:26, 0.26, -0.10
EX20, 00:02:26, 0.27, -0.10
EX20, 00:02:26, 0.27, -0.10
EX20, 00:02:26, 0.27, -0.10
EX20, 00:02:27, 0.27, -0.10
EX20, 00:02:27, 0.27, -0.10
EX20, 00:02:27, 0.27, -0.10
EX20, 00:02:27, 0.27, -0.10
EX20, 00:02:27, 0.27, -0.10
EX20, 00:02:27, 0.27, -0.10

EX20, 00:02:27, 0.27, -0.10
EX20, 00:02:27, 0.27, -0.10
EX20, 00:02:28, 0.27, -0.10
EX20, 00:02:28, 0.28, -0.10
EX20, 00:02:28, 0.28, -0.10
EX20, 00:02:28, 0.28, -0.10
EX20, 00:02:28, 0.28, -0.10
EX20, 00:02:28, 0.28, -0.10
EX20, 00:02:28, 0.28, -0.10
EX20, 00:02:29, 0.29, -0.10
EX20, 00:02:29, 0.29, -0.10
EX20, 00:02:29, 0.29, -0.10
EX20, 00:02:29, 0.29, -0.10
EX20, 00:02:29, 0.29, -0.10
EX20, 00:02:29, 0.29, -0.10
EX20, 00:02:29, 0.28, -0.10
EX20, 00:02:29, 0.28, -0.10
EX20, 00:02:30, 0.28, -0.10
EX20, 00:02:30, 0.28, -0.10
EX20, 00:02:30, 0.28, -0.10
EX20, 00:02:30, 0.28, -0.10
EX20, 00:02:30, 0.27, -0.10
EX20, 00:02:30, 0.27, -0.10
EX20, 00:02:30, 0.27, -0.10
EX20, 00:02:30, 0.27, -0.10
EX20, 00:02:31, 0.27, -0.10
EX20, 00:02:31, 0.27, -0.10
EX20, 00:02:31, 0.28, -0.10
EX20, 00:02:31, 0.28, -0.10
EX20, 00:02:31, 0.28, -0.10
EX20, 00:02:31, 0.28, -0.10
EX20, 00:02:31, 0.28, -0.10
EX20, 00:02:31, 0.28, -0.10
EX20, 00:02:32, 0.26, -0.10
EX20, 00:02:32, 0.26, -0.10

EX20, 00:02:32, 0.26, -0.10
EX20, 00:02:32, 0.26, -0.10
EX20, 00:02:32, 0.26, -0.10
EX20, 00:02:32, 0.26, -0.10
EX20, 00:02:32, 0.28, -0.10
EX20, 00:02:32, 0.28, -0.10
EX20, 00:02:33, 0.28, -0.10
EX20, 00:02:33, 0.28, -0.10
EX20, 00:02:33, 0.28, -0.10
EX20, 00:02:33, 0.28, -0.10
EX20, 00:02:33, 0.27, -0.10
EX20, 00:02:33, 0.27, -0.10
EX20, 00:02:33, 0.27, -0.10
EX20, 00:02:34, 0.27, -0.10
EX20, 00:02:34, 0.27, -0.10
EX20, 00:02:34, 0.27, -0.10
EX20, 00:02:34, 0.28, -0.10
EX20, 00:02:34, 0.28, -0.10
EX20, 00:02:34, 0.28, -0.10
EX20, 00:02:34, 0.28, -0.10
EX20, 00:02:34, 0.28, -0.10
EX20, 00:02:35, 0.28, -0.10
EX20, 00:02:35, 0.28, -0.10
EX20, 00:02:35, 0.28, -0.10
EX20, 00:02:35, 0.28, -0.10
EX20, 00:02:35, 0.28, -0.10
EX20, 00:02:35, 0.28, -0.10
EX20, 00:02:35, 0.28, -0.10
EX20, 00:02:35, 0.27, -0.10
EX20, 00:02:36, 0.27, -0.10
EX20, 00:02:36, 0.27, -0.10
EX20, 00:02:36, 0.27, -0.10
EX20, 00:02:36, 0.27, -0.10
EX20, 00:02:36, 0.27, -0.10
EX20, 00:02:36, 0.28, -0.10

EX20, 00:02:36, 0.28, -0.10
EX20, 00:02:36, 0.28, -0.10
EX20, 00:02:37, 0.28, -0.10
EX20, 00:02:37, 0.28, -0.10
EX20, 00:02:37, 0.28, -0.10
EX20, 00:02:37, 0.28, -0.10
EX20, 00:02:37, 0.27, -0.10
EX20, 00:02:37, 0.27, -0.10
EX20, 00:02:37, 0.27, -0.10
EX20, 00:02:37, 0.27, -0.10
EX20, 00:02:38, 0.27, -0.10
EX20, 00:02:38, 0.27, -0.10
EX20, 00:02:38, 0.28, -0.10
EX20, 00:02:38, 0.28, -0.10
EX20, 00:02:38, 0.28, -0.10
EX20, 00:02:38, 0.28, -0.10
EX20, 00:02:38, 0.28, -0.10
EX20, 00:02:38, 0.28, -0.10
EX20, 00:02:39, 0.28, -0.10
EX20, 00:02:39, 0.28, -0.10
EX20, 00:02:39, 0.28, -0.10
EX20, 00:02:39, 0.28, -0.10
EX20, 00:02:39, 0.28, -0.10
EX20, 00:02:39, 0.28, -0.10
EX20, 00:02:39, 0.29, -0.10
EX20, 00:02:39, 0.29, -0.10
EX20, 00:02:40, 0.29, -0.10
EX20, 00:02:40, 0.29, -0.10
EX20, 00:02:40, 0.29, -0.10
EX20, 00:02:40, 0.29, -0.10
EX20, 00:02:40, 0.28, -0.10
EX20, 00:02:40, 0.28, -0.10
EX20, 00:02:40, 0.28, -0.10
EX20, 00:02:41, 0.28, -0.10
EX20, 00:02:41, 0.28, -0.10

EX20, 00:02:41, 0.28, -0.10
EX20, 00:02:41, 0.25, -0.10
EX20, 00:02:41, 0.25, -0.10
EX20, 00:02:41, 0.25, -0.10
EX20, 00:02:41, 0.25, -0.10
EX20, 00:02:41, 0.25, -0.10
EX20, 00:02:42, 0.25, -0.10
EX20, 00:02:42, 0.27, -0.10
EX20, 00:02:42, 0.27, -0.10
EX20, 00:02:42, 0.27, -0.10
EX20, 00:02:42, 0.27, -0.10
EX20, 00:02:42, 0.27, -0.10
EX20, 00:02:42, 0.27, -0.10
EX20, 00:02:42, 0.28, -0.10
EX20, 00:02:43, 0.28, -0.10
EX20, 00:02:43, 0.28, -0.10
EX20, 00:02:43, 0.28, -0.10
EX20, 00:02:43, 0.28, -0.10
EX20, 00:02:43, 0.28, -0.10
EX20, 00:02:43, 0.28, -0.10
EX20, 00:02:43, 0.28, -0.10
EX20, 00:02:43, 0.28, -0.10
EX20, 00:02:44, 0.28, -0.10
EX20, 00:02:44, 0.28, -0.10
EX20, 00:02:44, 0.28, -0.10
EX20, 00:02:44, 0.26, -0.10
EX20, 00:02:44, 0.26, -0.10
EX20, 00:02:44, 0.26, -0.10
EX20, 00:02:44, 0.26, -0.10
EX20, 00:02:44, 0.26, -0.10
EX20, 00:02:45, 0.26, -0.10
EX20, 00:02:45, 0.28, -0.10
EX20, 00:02:45, 0.28, -0.10
EX20, 00:02:45, 0.28, -0.10
EX20, 00:02:45, 0.28, -0.10

EX20, 00:02:45, 0.28, -0.10
EX20, 00:02:45, 0.28, -0.10
EX20, 00:02:45, 0.28, -0.10
EX20, 00:02:46, 0.28, -0.10
EX20, 00:02:46, 0.28, -0.10
EX20, 00:02:46, 0.28, -0.10
