# 
{"kP":"0.1","kD":"0","kI":"0","density":"997","profile":["dive: 2.5, 0.33, 30.00, 500.00, 0.44","dive: 0.4, 0.33, 30.00, 500.00, 0","dive: 2.5, 0.33, 30.00, 500.00, 0.44","dive: 0.4, 0.33, 30.00, 500.00, 0","sink","led: 0, 0, 255"]}

dive: 2.5, 0.33, 30.00, 500.00, 0.44
EX20, 00:00:03, -0.08
EX20, 00:00:04, 0.36
EX20, 00:00:05, 0.36
EX20, 00:00:07, 0.36
EX20, 00:00:08, 0.36
EX20, 00:00:09, 0.36
EX20, 00:00:10, 0.36
EX20, 00:00:11, 0.36
EX20, 00:00:12, 0.36
EX20, 00:00:13, 0.36
EX20, 00:00:14, 0.36
EX20, 00:00:15, 0.36
EX20, 00:00:16, 0.36
EX20, 00:00:17, 0.36
EX20, 00:00:18, 0.37
EX20, 00:00:19, 0.38
EX20, 00:00:20, 0.38
EX20, 00:00:21, 0.39
EX20, 00:00:22, 0.41
EX20, 00:00:23, 0.44
EX20, 00:00:24, 0.49
EX20, 00:00:25, 0.55
EX20, 00:00:26, 0.63
EX20, 00:00:27, 0.71
EX20, 00:00:28, 0.79
EX20, 00:00:29, 0.87
EX20, 00:00:30, 0.93
EX20, 00:00:31, 0.99
EX20, 00:00:32, 1.02
EX20, 00:00:33, 1.05
EX20, 00:00:34, 1.06
EX20, 00:00:35, 1.07
EX20, 00:00:36, 1.09
EX20, 00:00:37, 1.12
EX20, 00:00:38, 1.16
EX20, 00:00:39, 1.22
EX20, 00:00:40, 1.28
EX20, 00:00:41, 1.35
EX20, 00:00:42, 1.41
EX20, 00:00:43, 1.47
EX20, 00:00:44, 1.51
EX20, 00:00:45, 1.55
EX20, 00:00:46, 1.56
EX20, 00:00:47, 1.57
EX20, 00:00:48, 1.56
EX20, 00:00:49, 1.56
EX20, 00:00:50, 1.57

EX20, 00:00:51, 1.58
EX20, 00:00:52, 1.61
EX20, 00:00:53, 1.66
EX20, 00:00:54, 1.71
EX20, 00:00:55, 1.75
EX20, 00:00:56, 1.80
EX20, 00:00:57, 1.83
EX20, 00:00:58, 1.85
EX20, 00:00:59, 1.86
EX20, 00:01:00, 1.85
EX20, 00:01:01, 1.85
EX20, 00:01:02, 1.85
EX20, 00:01:03, 1.86
EX20, 00:01:04, 1.87
