# 
{"kP":"0.4","kD":"0","kI":"0","density":"997","profile":["surface","dive: 2.5, 0.33, 40.00, 500.00, 0.44","dive: 0.4, 0.33, 40.00, 500.00, 0","dive: 2.5, 0.33, 40.00, 500.00, 0.44","dive: 0.4, 0.33, 40.00, 500.00, 0","surface","led: 0, 0, 125"]}

surface
EX20, 00:00:04, -0.01


# dive: 2.5, 0.33, 40.00, 500.00, 0.44
EX20, 00:00:05, 0.27
EX20, 00:00:06, 0.27
EX20, 00:00:07, 0.27
EX20, 00:00:08, 0.27
EX20, 00:00:09, 0.27
EX20, 00:00:10, 0.27
EX20, 00:00:11, 0.27
EX20, 00:00:12, 0.27
EX20, 00:00:13, 0.27
EX20, 00:00:14, 0.27
EX20, 00:00:15, 0.27
EX20, 00:00:16, 0.27
EX20, 00:00:17, 0.27
EX20, 00:00:18, 0.27
EX20, 00:00:19, 0.27
EX20, 00:00:20, 0.27
EX20, 00:00:21, 0.27
EX20, 00:00:22, 0.27
EX20, 00:00:23, 0.29
EX20, 00:00:24, 0.31
EX20, 00:00:25, 0.34
EX20, 00:00:26, 0.37
EX20, 00:00:27, 0.42
EX20, 00:00:28, 0.48
EX20, 00:00:29, 0.56
EX20, 00:00:30, 0.63
EX20, 00:00:31, 0.70
EX20, 00:00:32, 0.77
EX20, 00:00:33, 0.82
EX20, 00:00:34, 0.87
EX20, 00:00:35, 0.90
EX20, 00:00:36, 0.93
EX20, 00:00:37, 0.95
EX20, 00:00:38, 0.98
EX20, 00:00:39, 1.02
EX20, 00:00:40, 1.07
EX20, 00:00:41, 1.13
EX20, 00:00:42, 1.19
EX20, 00:00:43, 1.25
EX20, 00:00:44, 1.30
EX20, 00:00:45, 1.34
EX20, 00:00:46, 1.37
EX20, 00:00:47, 1.38
EX20, 00:00:48, 1.38
EX20, 00:00:49, 1.39
EX20, 00:00:50, 1.39
EX20, 00:00:51, 1.41

EX20, 00:00:52, 1.44
EX20, 00:00:53, 1.48
EX20, 00:00:54, 1.53
EX20, 00:00:55, 1.58
EX20, 00:00:56, 1.62
EX20, 00:00:57, 1.66
EX20, 00:00:58, 1.68
EX20, 00:00:59, 1.69
EX20, 00:01:00, 1.68
EX20, 00:01:01, 1.68
EX20, 00:01:03, 1.68
EX20, 00:01:04, 1.68
EX20, 00:01:05, 1.71
EX20, 00:01:06, 1.75
EX20, 00:01:07, 1.80
EX20, 00:01:08, 1.85
EX20, 00:01:09, 1.89
EX20, 00:01:10, 1.93
EX20, 00:01:11, 1.96
EX20, 00:01:12, 1.98
EX20, 00:01:13, 1.98
EX20, 00:01:14, 1.98
EX20, 00:01:15, 1.97
EX20, 00:01:16, 1.97
EX20, 00:01:17, 1.98
EX20, 00:01:18, 2.01
EX20, 00:01:19, 2.05
EX20, 00:01:20, 2.09
EX20, 00:01:21, 2.13
EX20, 00:01:22, 2.16
EX20, 00:01:23, 2.18
EX20, 00:01:24, 2.18
EX20, 00:01:25, 2.17
EX20, 00:01:26, 2.15
EX20, 00:01:27, 2.13
EX20, 00:01:28, 2.12
EX20, 00:01:29, 2.12
EX20, 00:01:30, 2.14
EX20, 00:01:31, 2.17
EX20, 00:01:32, 2.21
EX20, 00:01:33, 2.25
EX20, 00:01:34, 2.29
EX20, 00:01:35, 2.32
EX20, 00:01:36, 2.33
EX20, 00:01:37, 2.33
EX20, 00:01:38, 2.32
EX20, 00:01:39, 2.29

EX20, 00:01:40, 2.27
EX20, 00:01:41, 2.26
EX20, 00:01:42, 2.26
EX20, 00:01:43, 2.27
EX20, 00:01:44, 2.31
EX20, 00:01:45, 2.35
EX20, 00:01:46, 2.39
EX20, 00:01:47, 2.43
EX20, 00:01:48, 2.46
EX20, 00:01:49, 2.47
EX20, 00:01:50, 2.47
EX20, 00:01:51, 2.45
EX20, 00:01:52, 2.43
EX20, 00:01:53, 2.40
EX20, 00:01:54, 2.37
EX20, 00:01:55, 2.36
EX20, 00:01:56, 2.36
EX20, 00:01:57, 2.38
EX20, 00:01:58, 2.42
EX20, 00:01:59, 2.45
EX20, 00:02:00, 2.49
EX20, 00:02:01, 2.52
EX20, 00:02:02, 2.54
EX20, 00:02:03, 2.55
EX20, 00:02:04, 2.54
EX20, 00:02:05, 2.52
EX20, 00:02:06, 2.50
EX20, 00:02:07, 2.47
EX20, 00:02:08, 2.46
EX20, 00:02:09, 2.46
EX20, 00:02:10, 2.47


# dive: 0.4, 0.33, 40.00, 500.00, 0
EX20, 00:02:12, 2.05
EX20, 00:02:13, 2.07
EX20, 00:02:14, 2.09
EX20, 00:02:15, 2.10
EX20, 00:02:16, 2.10
EX20, 00:02:17, 2.09
