# 
{"kP":"10","kD":"0","kI":"0","density":"997","profile":["dive: 1, 0.3, 30.00, 60.00"]}

dive: 1, 0.3, 30.00, 60.00
EX20, 00:01:28, 0.00, -0.10
EX20, 00:01:28, 0.27, -0.10
EX20, 00:01:29, 0.27, -0.10
EX20, 00:01:29, 0.27, -0.10
EX20, 00:01:29, 0.27, -0.10
EX20, 00:01:29, 0.27, -0.10
EX20, 00:01:29, 0.27, -0.10
EX20, 00:01:29, 0.29, -0.10
EX20, 00:01:29, 0.29, -0.10
EX20, 00:01:29, 0.29, -0.10
EX20, 00:01:30, 0.29, -0.10
EX20, 00:01:30, 0.29, -0.10
EX20, 00:01:30, 0.29, -0.10
EX20, 00:01:30, 0.27, -0.10
EX20, 00:01:30, 0.27, -0.10
EX20, 00:01:30, 0.27, -0.10
EX20, 00:01:30, 0.27, -0.09
EX20, 00:01:30, 0.27, -0.10
EX20, 00:01:31, 0.27, -0.09
EX20, 00:01:31, 0.28, -0.10
EX20, 00:01:31, 0.28, -0.10
EX20, 00:01:31, 0.28, -0.09
EX20, 00:01:31, 0.28, -0.10
EX20, 00:01:31, 0.28, -0.10
EX20, 00:01:31, 0.28, -0.10
EX20, 00:01:31, 0.25, -0.09
EX20, 00:01:32, 0.25, -0.10
EX20, 00:01:32, 0.25, -0.09
EX20, 00:01:32, 0.25, -0.09
EX20, 00:01:32, 0.25, -0.10
EX20, 00:01:32, 0.25, -0.09
EX20, 00:01:32, 0.28, -0.10
EX20, 00:01:32, 0.28, -0.10
EX20, 00:01:32, 0.28, -0.10
EX20, 00:01:33, 0.28, -0.09

EX20, 00:01:33, 0.28, -0.09
EX20, 00:01:33, 0.28, -0.10
EX20, 00:01:33, 0.26, -0.10
EX20, 00:01:33, 0.26, -0.10
EX20, 00:01:33, 0.26, -0.10
EX20, 00:01:33, 0.26, -0.10
EX20, 00:01:33, 0.26, -0.10
EX20, 00:01:34, 0.26, -0.09
EX20, 00:01:34, 0.27, -0.09
EX20, 00:01:34, 0.27, -0.10
EX20, 00:01:34, 0.27, -0.10
EX20, 00:01:34, 0.27, -0.10
EX20, 00:01:34, 0.27, -0.10
EX20, 00:01:34, 0.27, -0.09
EX20, 00:01:35, 0.29, -0.09
EX20, 00:01:35, 0.29, -0.09
EX20, 00:01:35, 0.29, -0.09
EX20, 00:01:35, 0.29, -0.10
EX20, 00:01:35, 0.29, -0.09
EX20, 00:01:35, 0.29, -0.09
EX20, 00:01:35, 0.27, -0.10
EX20, 00:01:35, 0.27, -0.10
EX20, 00:01:36, 0.27, -0.09
EX20, 00:01:36, 0.27, -0.10
EX20, 00:01:36, 0.27, -0.10
EX20, 00:01:36, 0.27, -0.09
EX20, 00:01:36, 0.28, -0.09
EX20, 00:01:36, 0.28, -0.09
EX20, 00:01:36, 0.28, -0.10
EX20, 00:01:36, 0.28, -0.09
EX20, 00:01:37, 0.28, -0.09
EX20, 00:01:37, 0.28, -0.10
EX20, 00:01:37, 0.28, -0.10
EX20, 00:01:37, 0.28, -0.10
EX20, 00:01:37, 0.28, -0.10

EX20, 00:01:37, 0.28, -0.10
EX20, 00:01:37, 0.28, -0.10
EX20, 00:01:37, 0.28, -0.10
EX20, 00:01:38, 0.26, -0.10
EX20, 00:01:38, 0.26, -0.10
EX20, 00:01:38, 0.26, -0.10
EX20, 00:01:38, 0.26, -0.10
EX20, 00:01:38, 0.26, -0.10
EX20, 00:01:38, 0.26, -0.10
EX20, 00:01:38, 0.27, -0.10
