# 
{"kP":"0.5","kD":"0","kI":"0","density":"997","profile":["dive: 2, 0.3, 30.00, 30.00"]}

dive: 2, 0.3, 30.00, 30.00
EX20, 00:05:27, 0.00, -0.08
EX20, 00:05:28, 0.00, -0.08
EX20, 00:05:28, 0.00, -0.08
EX20, 00:05:28, 0.00, -0.08
EX20, 00:05:28, 0.00, -0.08
EX20, 00:05:28, 0.00, -0.08
EX20, 00:05:28, 0.00, -0.08
EX20, 00:05:28, 0.00, -0.08
EX20, 00:05:28, 0.00, -0.08
EX20, 00:05:29, 0.00, -0.08
EX20, 00:05:29, 0.00, -0.08
EX20, 00:05:29, 0.00, -0.08
EX20, 00:05:29, 0.00, -0.08
EX20, 00:05:29, 0.00, -0.08
EX20, 00:05:29, 0.00, -0.08
EX20, 00:05:29, 0.00, -0.08
EX20, 00:05:29, 0.00, -0.08
EX20, 00:05:30, 0.00, -0.08
EX20, 00:05:30, 0.00, -0.08
EX20, 00:05:30, 0.00, -0.08
EX20, 00:05:30, 0.00, -0.08
EX20, 00:05:30, 0.00, -0.08
EX20, 00:05:30, 0.00, -0.08
EX20, 00:05:30, 0.00, -0.08
EX20, 00:05:31, 0.00, -0.08
EX20, 00:05:31, 0.00, -0.08
EX20, 00:05:31, 0.00, -0.08
EX20, 00:05:31, 0.00, -0.08
EX20, 00:05:31, 0.00, -0.08
EX20, 00:05:31, 0.00, -0.08
EX20, 00:05:31, 0.00, -0.08
EX20, 00:05:31, 0.00, -0.08
EX20, 00:05:32, 0.00, -0.08
EX20, 00:05:32, 0.00, -0.08
EX20, 00:05:32, 0.00, -0.08

EX20, 00:05:32, 0.00, -0.08
EX20, 00:05:32, 0.00, -0.08
EX20, 00:05:32, 0.00, -0.08
EX20, 00:05:32, 0.00, -0.08
EX20, 00:05:32, 0.00, -0.08
EX20, 00:05:33, 0.00, -0.08
EX20, 00:05:33, 0.00, -0.08
EX20, 00:05:33, 0.00, -0.08
EX20, 00:05:33, 0.00, -0.08
EX20, 00:05:33, 0.00, -0.08
EX20, 00:05:33, 0.00, -0.08
EX20, 00:05:33, 0.00, -0.08
EX20, 00:05:33, 0.00, -0.08
EX20, 00:05:34, 0.00, -0.08
EX20, 00:05:34, 0.00, -0.08
EX20, 00:05:34, 0.00, -0.08
EX20, 00:05:34, 0.00, -0.08
EX20, 00:05:34, 0.00, -0.08
EX20, 00:05:34, 0.00, -0.08
EX20, 00:05:34, 0.00, -0.08
EX20, 00:05:34, 0.00, -0.08
EX20, 00:05:35, 0.00, -0.08
EX20, 00:05:35, 0.00, -0.08
EX20, 00:05:35, 0.00, -0.08
EX20, 00:05:35, 0.00, -0.08
EX20, 00:05:35, 0.00, -0.08
EX20, 00:05:35, 0.00, -0.08
EX20, 00:05:35, 0.00, -0.08
EX20, 00:05:35, 0.00, -0.08
EX20, 00:05:36, 0.00, -0.08
EX20, 00:05:36, 0.00, -0.08
EX20, 00:05:36, 0.00, -0.08
EX20, 00:05:36, 0.00, -0.08
EX20, 00:05:36, 0.00, -0.08
EX20, 00:05:36, 0.00, -0.08

EX20, 00:05:36, 0.00, -0.08
EX20, 00:05:36, 0.00, -0.08
EX20, 00:05:37, 0.00, -0.08
EX20, 00:05:37, 0.00, -0.08
EX20, 00:05:37, 0.00, -0.08
EX20, 00:05:37, 0.00, -0.08
EX20, 00:05:37, 0.00, -0.08
EX20, 00:05:37, 0.00, -0.08
EX20, 00:05:37, 0.00, -0.08
EX20, 00:05:37, 0.00, -0.08
EX20, 00:05:38, 0.00, -0.08
EX20, 00:05:38, 0.00, -0.08
EX20, 00:05:38, 0.00, -0.08
EX20, 00:05:38, 0.00, -0.08
EX20, 00:05:38, 0.00, -0.08
EX20, 00:05:38, 0.00, -0.08
EX20, 00:05:38, 0.00, -0.08
EX20, 00:05:38, 0.00, -0.08
EX20, 00:05:39, 0.00, -0.08
EX20, 00:05:39, 0.00, -0.08
EX20, 00:05:39, 0.00, -0.08
EX20, 00:05:39, 0.00, -0.08
EX20, 00:05:39, 0.00, -0.08
EX20, 00:05:39, 0.00, -0.08
EX20, 00:05:39, 0.00, -0.08
EX20, 00:05:40, 0.00, -0.08
EX20, 00:05:40, 0.00, -0.08
EX20, 00:05:40, 0.00, -0.08
EX20, 00:05:40, 0.00, -0.08
EX20, 00:05:40, 0.00, -0.08
EX20, 00:05:40, 0.00, -0.08
EX20, 00:05:40, 0.00, -0.08
EX20, 00:05:40, 0.00, -0.08
EX20, 00:05:41, 0.00, -0.08
EX20, 00:05:41, 0.00, -0.08

EX20, 00:05:41, 0.00, -0.08
EX20, 00:05:41, 0.00, -0.08
EX20, 00:05:41, 0.00, -0.08
EX20, 00:05:41, 0.00, -0.08
EX20, 00:05:41, 0.00, -0.08
EX20, 00:05:41, 0.00, -0.08
EX20, 00:05:42, 0.00, -0.08
EX20, 00:05:42, 0.00, -0.08
EX20, 00:05:42, 0.00, -0.08
EX20, 00:05:42, 0.00, -0.08
EX20, 00:05:42, 0.00, -0.08
EX20, 00:05:42, 0.00, -0.08
EX20, 00:05:42, 0.00, -0.08
EX20, 00:05:42, 0.00, -0.07
EX20, 00:05:43, 0.00, -0.07
EX20, 00:05:43, 0.00, -0.07
EX20, 00:05:43, 0.00, -0.08
EX20, 00:05:43, 0.00, -0.08
EX20, 00:05:43, 0.00, -0.07
EX20, 00:05:43, 0.00, -0.07
EX20, 00:05:43, 0.00, -0.07
EX20, 00:05:43, 0.00, -0.08
EX20, 00:05:44, 0.00, -0.08
EX20, 00:05:44, 0.00, -0.08
EX20, 00:05:44, 0.00, -0.07
EX20, 00:05:44, 0.00, -0.07
EX20, 00:05:44, 0.00, -0.07
EX20, 00:05:44, 0.00, -0.07
EX20, 00:05:44, 0.00, -0.08
EX20, 00:05:44, 0.00, -0.07
EX20, 00:05:45, 0.00, -0.07
EX20, 00:05:45, 0.00, -0.07
EX20, 00:05:45, 0.00, -0.07
EX20, 00:05:45, 0.00, -0.07
EX20, 00:05:45, 0.00, -0.07

EX20, 00:05:45, 0.00, -0.07
EX20, 00:05:45, 0.00, -0.07
EX20, 00:05:45, 0.00, -0.07
EX20, 00:05:46, 0.00, -0.07
EX20, 00:05:46, 0.00, -0.06
EX20, 00:05:46, 0.00, -0.06
EX20, 00:05:46, 0.00, -0.06
EX20, 00:05:46, 0.00, -0.06
EX20, 00:05:46, 0.00, -0.06
EX20, 00:05:46, 0.00, -0.05
EX20, 00:05:46, 0.00, -0.05
EX20, 00:05:47, 0.00, -0.05
EX20, 00:05:47, 0.00, -0.04
EX20, 00:05:47, 0.00, -0.04
EX20, 00:05:47, 0.00, -0.04
EX20, 00:05:47, 0.00, -0.03
EX20, 00:05:47, 0.00, -0.03
EX20, 00:05:47, 0.00, -0.03
EX20, 00:05:47, 0.00, -0.02
EX20, 00:05:48, 0.00, -0.02
EX20, 00:05:48, 0.00, -0.01
EX20, 00:05:48, 0.00, -0.01
EX20, 00:05:48, 0.00, -0.00
EX20, 00:05:48, 0.00, 0.01
EX20, 00:05:48, 0.00, 0.01
EX20, 00:05:48, 0.00, 0.02
EX20, 00:05:48, 0.00, 0.02
EX20, 00:05:49, 0.00, 0.03
EX20, 00:05:49, 0.00, 0.04
EX20, 00:05:49, 0.00, 0.04
EX20, 00:05:49, 0.00, 0.05
EX20, 00:05:49, 0.00, 0.06
EX20, 00:05:49, 0.00, 0.07
EX20, 00:05:49, 0.00, 0.08
EX20, 00:05:50, 0.00, 0.08
EX20, 00:05:50, 0.00, 0.09

EX20, 00:05:50, 0.00, 0.10
EX20, 00:05:50, 0.00, 0.11
