# 
{"kP":"0.08","kD":"0","kI":"0","density":"997","profile":["dive: 2, 0.3, 1.00, 30.00"]}

dive: 2, 0.3, 1.00, 30.00
EX20, 00:03:07, nan, -0.15
EX20, 00:03:07, 0.01, -0.16
EX20, 00:03:07, 0.01, -0.15
EX20, 00:03:07, 0.01, -0.15
EX20, 00:03:07, 0.01, -0.15
EX20, 00:03:07, 0.01, -0.15
EX20, 00:03:08, 0.01, -0.15
EX20, 00:03:08, 0.01, -0.15
EX20, 00:03:08, 0.01, -0.16
EX20, 00:03:08, 0.01, -0.15
EX20, 00:03:08, 0.01, -0.15
EX20, 00:03:08, 0.01, -0.15
EX20, 00:03:08, 0.01, -0.15
EX20, 00:03:08, 0.01, -0.15
EX20, 00:03:09, 0.01, -0.15
EX20, 00:03:09, 0.01, -0.15
EX20, 00:03:09, 0.01, -0.15
EX20, 00:03:09, 0.01, -0.15
EX20, 00:03:09, 0.01, -0.15
EX20, 00:03:09, 0.01, -0.15
EX20, 00:03:09, 0.01, -0.15
EX20, 00:03:09, 0.01, -0.15
EX20, 00:03:10, 0.01, -0.15
EX20, 00:03:10, 0.01, -0.15
EX20, 00:03:10, 0.01, -0.15
EX20, 00:03:10, 0.01, -0.15
EX20, 00:03:10, 0.01, -0.15
EX20, 00:03:10, 0.01, -0.15
EX20, 00:03:10, 0.01, -0.15
EX20, 00:03:10, 0.01, -0.15
EX20, 00:03:11, 0.01, -0.15
EX20, 00:03:11, 0.01, -0.15
EX20, 00:03:11, 0.01, -0.15
EX20, 00:03:11, 0.01, -0.15
EX20, 00:03:11, 0.01, -0.15

EX20, 00:03:11, 0.01, -0.15
EX20, 00:03:11, 0.01, -0.15
EX20, 00:03:11, 0.01, -0.15
EX20, 00:03:12, 0.01, -0.15
EX20, 00:03:12, 0.01, -0.15
EX20, 00:03:12, 0.01, -0.15
EX20, 00:03:12, 0.01, -0.15
EX20, 00:03:12, 0.01, -0.15
EX20, 00:03:12, 0.01, -0.15
EX20, 00:03:12, 0.01, -0.15
EX20, 00:03:12, 0.01, -0.15
EX20, 00:03:13, 0.01, -0.15
EX20, 00:03:13, 0.01, -0.15
EX20, 00:03:13, 0.01, -0.15
EX20, 00:03:13, 0.01, -0.15
EX20, 00:03:13, 0.01, -0.15
EX20, 00:03:13, 0.01, -0.15
EX20, 00:03:13, 0.01, -0.15
EX20, 00:03:14, 0.01, -0.15
EX20, 00:03:14, 0.01, -0.15
EX20, 00:03:14, 0.01, -0.15
EX20, 00:03:14, 0.01, -0.15
EX20, 00:03:14, 0.01, -0.15
EX20, 00:03:14, 0.01, -0.15
EX20, 00:03:14, 0.01, -0.15
EX20, 00:03:14, 0.01, -0.15
EX20, 00:03:15, 0.01, -0.15
EX20, 00:03:15, 0.01, -0.15
EX20, 00:03:15, 0.01, -0.15
EX20, 00:03:15, 0.01, -0.15
EX20, 00:03:15, 0.01, -0.15
EX20, 00:03:15, 0.01, -0.15
EX20, 00:03:15, 0.01, -0.15
EX20, 00:03:15, 0.01, -0.15
EX20, 00:03:16, 0.01, -0.15

EX20, 00:03:16, 0.01, -0.15
EX20, 00:03:16, 0.01, -0.15
EX20, 00:03:16, 0.01, -0.15
EX20, 00:03:16, 0.01, -0.15
EX20, 00:03:16, 0.01, -0.15
EX20, 00:03:16, 0.01, -0.15
EX20, 00:03:16, 0.01, -0.15
EX20, 00:03:17, 0.01, -0.15
EX20, 00:03:17, 0.01, -0.15
EX20, 00:03:17, 0.01, -0.15
EX20, 00:03:17, 0.01, -0.15
EX20, 00:03:17, 0.01, -0.15
EX20, 00:03:17, 0.01, -0.15
EX20, 00:03:17, 0.01, -0.15
EX20, 00:03:17, 0.01, -0.15
EX20, 00:03:18, 0.01, -0.15
EX20, 00:03:18, 0.01, -0.15
EX20, 00:03:18, 0.01, -0.15
EX20, 00:03:18, 0.01, -0.15
EX20, 00:03:18, 0.01, -0.15
EX20, 00:03:18, 0.01, -0.15
EX20, 00:03:18, 0.01, -0.15
EX20, 00:03:18, 0.01, -0.15
EX20, 00:03:19, 0.01, -0.15
EX20, 00:03:19, 0.01, -0.15
EX20, 00:03:19, 0.01, -0.15
EX20, 00:03:19, 0.01, -0.15
EX20, 00:03:19, 0.01, -0.15
EX20, 00:03:19, 0.01, -0.15
EX20, 00:03:19, 0.01, -0.15
EX20, 00:03:19, 0.01, -0.15
EX20, 00:03:20, 0.01, -0.15
EX20, 00:03:20, 0.01, -0.15
EX20, 00:03:20, 0.01, -0.15
EX20, 00:03:20, 0.01, -0.15

EX20, 00:03:20, 0.01, -0.15
EX20, 00:03:20, 0.01, -0.15
EX20, 00:03:20, 0.01, -0.15
EX20, 00:03:21, 0.01, -0.15
EX20, 00:03:21, 0.01, -0.15
EX20, 00:03:21, 0.01, -0.15
EX20, 00:03:21, 0.01, -0.15
EX20, 00:03:21, 0.01, -0.15
EX20, 00:03:21, 0.01, -0.15
EX20, 00:03:21, 0.01, -0.15
EX20, 00:03:21, 0.01, -0.15
EX20, 00:03:22, 0.01, -0.15
EX20, 00:03:22, 0.01, -0.15
EX20, 00:03:22, 0.01, -0.15
EX20, 00:03:22, 0.01, -0.15
EX20, 00:03:22, 0.01, -0.15
EX20, 00:03:22, 0.01, -0.15
EX20, 00:03:22, 0.01, -0.15
EX20, 00:03:22, 0.01, -0.15
EX20, 00:03:23, 0.01, -0.15
EX20, 00:03:23, 0.01, -0.15
EX20, 00:03:23, 0.01, -0.15
EX20, 00:03:23, 0.01, -0.15
EX20, 00:03:23, 0.01, -0.15
EX20, 00:03:23, 0.01, -0.15
EX20, 00:03:23, 0.01, -0.15
EX20, 00:03:23, 0.01, -0.15
EX20, 00:03:24, 0.01, -0.15
EX20, 00:03:24, 0.01, -0.15
EX20, 00:03:24, 0.01, -0.15
